pair_id,variant,term,year,search_results,title_matches,source
16,russian,Dniester river,2010,20,4,youtube_invidious
16,ukrainian,Dnister river,2010,20,3,youtube_invidious
16,russian,Dniester river,2011,20,10,youtube_invidious
16,ukrainian,Dnister river,2011,20,0,youtube_invidious
16,russian,Dniester river,2012,20,8,youtube_invidious
16,ukrainian,Dnister river,2012,20,2,youtube_invidious
16,russian,Dniester river,2013,20,14,youtube_invidious
16,ukrainian,Dnister river,2013,20,1,youtube_invidious
16,russian,Dniester river,2014,20,13,youtube_invidious
16,ukrainian,Dnister river,2014,20,1,youtube_invidious
16,russian,Dniester river,2015,20,11,youtube_invidious
16,ukrainian,Dnister river,2015,20,2,youtube_invidious
16,russian,Dniester river,2016,20,17,youtube_invidious
16,ukrainian,Dnister river,2016,20,3,youtube_invidious
16,russian,Dniester river,2017,20,13,youtube_invidious
16,ukrainian,Dnister river,2017,20,2,youtube_invidious
16,russian,Dniester river,2018,20,9,youtube_invidious
16,ukrainian,Dnister river,2018,20,2,youtube_invidious
16,russian,Dniester river,2019,20,14,youtube_invidious
16,ukrainian,Dnister river,2019,20,5,youtube_invidious
16,russian,Dniester river,2020,20,13,youtube_invidious
16,ukrainian,Dnister river,2020,20,2,youtube_invidious
16,russian,Dniester river,2021,20,10,youtube_invidious
16,ukrainian,Dnister river,2021,20,4,youtube_invidious
16,russian,Dniester river,2022,20,8,youtube_invidious
16,ukrainian,Dnister river,2022,20,3,youtube_invidious
16,russian,Dniester river,2023,20,10,youtube_invidious
16,ukrainian,Dnister river,2023,20,3,youtube_invidious
16,russian,Dniester river,2024,20,6,youtube_invidious
16,ukrainian,Dnister river,2024,20,0,youtube_invidious
16,russian,Dniester river,2025,20,6,youtube_invidious
16,ukrainian,Dnister river,2025,20,1,youtube_invidious
16,russian,Dniester river,2026,20,4,youtube_invidious
16,ukrainian,Dnister river,2026,20,1,youtube_invidious
