pair_id,variant,term,year,search_results,title_matches,source
61,russian,Vladimir Zelensky,2010,50,1,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2010,50,6,youtube_invidious
61,russian,Vladimir Zelensky,2011,50,2,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2011,50,14,youtube_invidious
61,russian,Vladimir Zelensky,2012,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2012,50,6,youtube_invidious
61,russian,Vladimir Zelensky,2013,50,1,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2013,50,11,youtube_invidious
61,russian,Vladimir Zelensky,2014,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2014,50,16,youtube_invidious
61,russian,Vladimir Zelensky,2015,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2015,50,21,youtube_invidious
61,russian,Vladimir Zelensky,2016,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2016,50,25,youtube_invidious
61,russian,Vladimir Zelensky,2017,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2017,50,13,youtube_invidious
61,russian,Vladimir Zelensky,2018,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2018,50,9,youtube_invidious
61,russian,Vladimir Zelensky,2019,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2019,50,12,youtube_invidious
61,russian,Vladimir Zelensky,2020,50,1,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2020,50,13,youtube_invidious
61,russian,Vladimir Zelensky,2021,50,1,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2021,50,20,youtube_invidious
61,russian,Vladimir Zelensky,2022,50,2,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2022,50,41,youtube_invidious
61,russian,Vladimir Zelensky,2023,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2023,50,45,youtube_invidious
61,russian,Vladimir Zelensky,2024,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2024,50,36,youtube_invidious
61,russian,Vladimir Zelensky,2025,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2025,50,10,youtube_invidious
61,russian,Vladimir Zelensky,2026,50,0,youtube_invidious
61,ukrainian,Volodymyr Zelenskyy,2026,50,20,youtube_invidious
