pair_id,variant,term,year,search_results,title_matches,source
46,russian,Vareniki,2010,20,8,youtube_invidious
46,ukrainian,Varenyky,2010,20,4,youtube_invidious
46,russian,Vareniki,2011,20,18,youtube_invidious
46,ukrainian,Varenyky,2011,20,18,youtube_invidious
46,russian,Vareniki,2012,20,3,youtube_invidious
46,ukrainian,Varenyky,2012,20,8,youtube_invidious
46,russian,Vareniki,2013,20,5,youtube_invidious
46,ukrainian,Varenyky,2013,20,6,youtube_invidious
46,russian,Vareniki,2014,20,7,youtube_invidious
46,ukrainian,Varenyky,2014,20,12,youtube_invidious
46,russian,Vareniki,2015,20,8,youtube_invidious
46,ukrainian,Varenyky,2015,20,13,youtube_invidious
46,russian,Vareniki,2016,20,13,youtube_invidious
46,ukrainian,Varenyky,2016,20,5,youtube_invidious
46,russian,Vareniki,2017,20,11,youtube_invidious
46,ukrainian,Varenyky,2017,20,8,youtube_invidious
46,russian,Vareniki,2018,20,15,youtube_invidious
46,ukrainian,Varenyky,2018,20,10,youtube_invidious
46,russian,Vareniki,2019,20,13,youtube_invidious
46,ukrainian,Varenyky,2019,20,3,youtube_invidious
46,russian,Vareniki,2020,20,17,youtube_invidious
46,ukrainian,Varenyky,2020,20,14,youtube_invidious
46,russian,Vareniki,2021,20,17,youtube_invidious
46,ukrainian,Varenyky,2021,20,12,youtube_invidious
46,russian,Vareniki,2022,20,17,youtube_invidious
46,ukrainian,Varenyky,2022,20,9,youtube_invidious
46,russian,Vareniki,2023,20,16,youtube_invidious
46,ukrainian,Varenyky,2023,20,14,youtube_invidious
46,russian,Vareniki,2024,20,15,youtube_invidious
46,ukrainian,Varenyky,2024,20,13,youtube_invidious
46,russian,Vareniki,2025,20,14,youtube_invidious
46,ukrainian,Varenyky,2025,20,18,youtube_invidious
46,russian,Vareniki,2026,20,11,youtube_invidious
46,ukrainian,Varenyky,2026,20,8,youtube_invidious
