pair_id,variant,term,year,search_results,title_matches,source
32,russian,Dynamo Kiev,2010,20,6,youtube_invidious
32,ukrainian,Dynamo Kyiv,2010,20,11,youtube_invidious
32,russian,Dynamo Kiev,2011,20,5,youtube_invidious
32,ukrainian,Dynamo Kyiv,2011,20,14,youtube_invidious
32,russian,Dynamo Kiev,2012,20,8,youtube_invidious
32,ukrainian,Dynamo Kyiv,2012,20,14,youtube_invidious
32,russian,Dynamo Kiev,2013,20,4,youtube_invidious
32,ukrainian,Dynamo Kyiv,2013,20,19,youtube_invidious
32,russian,Dynamo Kiev,2014,20,6,youtube_invidious
32,ukrainian,Dynamo Kyiv,2014,20,16,youtube_invidious
32,russian,Dynamo Kiev,2015,20,6,youtube_invidious
32,ukrainian,Dynamo Kyiv,2015,20,13,youtube_invidious
32,russian,Dynamo Kiev,2016,20,6,youtube_invidious
32,ukrainian,Dynamo Kyiv,2016,20,16,youtube_invidious
32,russian,Dynamo Kiev,2017,20,5,youtube_invidious
32,ukrainian,Dynamo Kyiv,2017,20,14,youtube_invidious
32,russian,Dynamo Kiev,2018,20,2,youtube_invidious
32,ukrainian,Dynamo Kyiv,2018,20,15,youtube_invidious
32,russian,Dynamo Kiev,2019,20,8,youtube_invidious
32,ukrainian,Dynamo Kyiv,2019,20,15,youtube_invidious
32,russian,Dynamo Kiev,2020,20,7,youtube_invidious
32,ukrainian,Dynamo Kyiv,2020,20,18,youtube_invidious
32,russian,Dynamo Kiev,2021,20,5,youtube_invidious
32,ukrainian,Dynamo Kyiv,2021,20,17,youtube_invidious
32,russian,Dynamo Kiev,2022,20,1,youtube_invidious
32,ukrainian,Dynamo Kyiv,2022,20,20,youtube_invidious
32,russian,Dynamo Kiev,2023,20,2,youtube_invidious
32,ukrainian,Dynamo Kyiv,2023,20,17,youtube_invidious
32,russian,Dynamo Kiev,2024,20,1,youtube_invidious
32,ukrainian,Dynamo Kyiv,2024,20,20,youtube_invidious
32,russian,Dynamo Kiev,2025,20,1,youtube_invidious
32,ukrainian,Dynamo Kyiv,2025,20,20,youtube_invidious
32,russian,Dynamo Kiev,2026,20,0,youtube_invidious
32,ukrainian,Dynamo Kyiv,2026,20,19,youtube_invidious
