pair_id,variant,term,year,search_results,title_matches,source
60,russian,Alexander Usyk,2010,20,1,youtube_invidious
60,ukrainian,Oleksandr Usyk,2010,20,12,youtube_invidious
60,russian,Alexander Usyk,2011,20,2,youtube_invidious
60,ukrainian,Oleksandr Usyk,2011,20,10,youtube_invidious
60,russian,Alexander Usyk,2012,20,0,youtube_invidious
60,ukrainian,Oleksandr Usyk,2012,20,11,youtube_invidious
60,russian,Alexander Usyk,2013,20,1,youtube_invidious
60,ukrainian,Oleksandr Usyk,2013,20,13,youtube_invidious
60,russian,Alexander Usyk,2014,20,1,youtube_invidious
60,ukrainian,Oleksandr Usyk,2014,20,15,youtube_invidious
60,russian,Alexander Usyk,2015,20,2,youtube_invidious
60,ukrainian,Oleksandr Usyk,2015,20,13,youtube_invidious
60,russian,Alexander Usyk,2016,20,1,youtube_invidious
60,ukrainian,Oleksandr Usyk,2016,20,19,youtube_invidious
60,russian,Alexander Usyk,2017,20,4,youtube_invidious
60,ukrainian,Oleksandr Usyk,2017,20,16,youtube_invidious
60,russian,Alexander Usyk,2018,20,3,youtube_invidious
60,ukrainian,Oleksandr Usyk,2018,20,16,youtube_invidious
60,russian,Alexander Usyk,2019,20,3,youtube_invidious
60,ukrainian,Oleksandr Usyk,2019,20,18,youtube_invidious
60,russian,Alexander Usyk,2020,20,3,youtube_invidious
60,ukrainian,Oleksandr Usyk,2020,20,17,youtube_invidious
60,russian,Alexander Usyk,2021,20,2,youtube_invidious
60,ukrainian,Oleksandr Usyk,2021,20,19,youtube_invidious
60,russian,Alexander Usyk,2022,20,1,youtube_invidious
60,ukrainian,Oleksandr Usyk,2022,20,17,youtube_invidious
60,russian,Alexander Usyk,2023,20,0,youtube_invidious
60,ukrainian,Oleksandr Usyk,2023,20,17,youtube_invidious
60,russian,Alexander Usyk,2024,20,0,youtube_invidious
60,ukrainian,Oleksandr Usyk,2024,20,17,youtube_invidious
60,russian,Alexander Usyk,2025,20,0,youtube_invidious
60,ukrainian,Oleksandr Usyk,2025,20,18,youtube_invidious
60,russian,Alexander Usyk,2026,20,0,youtube_invidious
60,ukrainian,Oleksandr Usyk,2026,20,18,youtube_invidious
