pair_id,variant,term,year,search_results,title_matches,source
44,russian,Kirovograd,2010,50,41,youtube_invidious
44,ukrainian,Kropyvnytskyi,2010,50,10,youtube_invidious
44,russian,Kirovograd,2011,50,40,youtube_invidious
44,ukrainian,Kropyvnytskyi,2011,50,3,youtube_invidious
44,russian,Kirovograd,2012,50,36,youtube_invidious
44,ukrainian,Kropyvnytskyi,2012,50,4,youtube_invidious
44,russian,Kirovograd,2013,50,38,youtube_invidious
44,ukrainian,Kropyvnytskyi,2013,50,8,youtube_invidious
44,russian,Kirovograd,2014,50,39,youtube_invidious
44,ukrainian,Kropyvnytskyi,2014,50,15,youtube_invidious
44,russian,Kirovograd,2015,50,41,youtube_invidious
44,ukrainian,Kropyvnytskyi,2015,50,8,youtube_invidious
44,russian,Kirovograd,2016,50,43,youtube_invidious
44,ukrainian,Kropyvnytskyi,2016,50,10,youtube_invidious
44,russian,Kirovograd,2017,50,36,youtube_invidious
44,ukrainian,Kropyvnytskyi,2017,50,33,youtube_invidious
44,russian,Kirovograd,2018,50,32,youtube_invidious
44,ukrainian,Kropyvnytskyi,2018,50,38,youtube_invidious
44,russian,Kirovograd,2019,50,17,youtube_invidious
44,ukrainian,Kropyvnytskyi,2019,50,26,youtube_invidious
44,russian,Kirovograd,2020,50,20,youtube_invidious
44,ukrainian,Kropyvnytskyi,2020,50,36,youtube_invidious
44,russian,Kirovograd,2021,50,11,youtube_invidious
44,ukrainian,Kropyvnytskyi,2021,50,32,youtube_invidious
44,russian,Kirovograd,2022,50,11,youtube_invidious
44,ukrainian,Kropyvnytskyi,2022,50,17,youtube_invidious
44,russian,Kirovograd,2023,50,17,youtube_invidious
44,ukrainian,Kropyvnytskyi,2023,50,18,youtube_invidious
44,russian,Kirovograd,2024,50,5,youtube_invidious
44,ukrainian,Kropyvnytskyi,2024,50,14,youtube_invidious
44,russian,Kirovograd,2025,50,7,youtube_invidious
44,ukrainian,Kropyvnytskyi,2025,50,28,youtube_invidious
44,russian,Kirovograd,2026,50,6,youtube_invidious
44,ukrainian,Kropyvnytskyi,2026,50,16,youtube_invidious
