pair_id,variant,term,year,search_results,title_matches,source
23,russian,Borsch,2010,50,10,youtube_invidious
23,ukrainian,Borscht,2010,50,37,youtube_invidious
23,russian,Borsch,2011,50,6,youtube_invidious
23,ukrainian,Borscht,2011,50,34,youtube_invidious
23,russian,Borsch,2012,50,11,youtube_invidious
23,ukrainian,Borscht,2012,50,43,youtube_invidious
23,russian,Borsch,2013,50,11,youtube_invidious
23,ukrainian,Borscht,2013,50,40,youtube_invidious
23,russian,Borsch,2014,50,33,youtube_invidious
23,ukrainian,Borscht,2014,50,39,youtube_invidious
23,russian,Borsch,2015,50,10,youtube_invidious
23,ukrainian,Borscht,2015,50,43,youtube_invidious
23,russian,Borsch,2016,50,21,youtube_invidious
23,ukrainian,Borscht,2016,50,42,youtube_invidious
23,russian,Borsch,2017,50,13,youtube_invidious
23,ukrainian,Borscht,2017,50,48,youtube_invidious
23,russian,Borsch,2018,50,12,youtube_invidious
23,ukrainian,Borscht,2018,50,46,youtube_invidious
23,russian,Borsch,2019,50,13,youtube_invidious
23,ukrainian,Borscht,2019,50,47,youtube_invidious
23,russian,Borsch,2020,50,22,youtube_invidious
23,ukrainian,Borscht,2020,50,49,youtube_invidious
23,russian,Borsch,2021,50,22,youtube_invidious
23,ukrainian,Borscht,2021,50,49,youtube_invidious
23,russian,Borsch,2022,50,12,youtube_invidious
23,ukrainian,Borscht,2022,50,45,youtube_invidious
23,russian,Borsch,2023,50,11,youtube_invidious
23,ukrainian,Borscht,2023,50,49,youtube_invidious
23,russian,Borsch,2024,50,11,youtube_invidious
23,ukrainian,Borscht,2024,50,50,youtube_invidious
23,russian,Borsch,2025,50,33,youtube_invidious
23,ukrainian,Borscht,2025,50,50,youtube_invidious
23,russian,Borsch,2026,50,0,youtube_invidious
23,ukrainian,Borscht,2026,50,43,youtube_invidious
