pair_id,variant,term,year,search_results,title_matches,source
57,russian,Lvov Polytechnic,2010,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2010,20,2,youtube_invidious
57,russian,Lvov Polytechnic,2011,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2011,20,1,youtube_invidious
57,russian,Lvov Polytechnic,2012,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2012,20,10,youtube_invidious
57,russian,Lvov Polytechnic,2013,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2013,20,5,youtube_invidious
57,russian,Lvov Polytechnic,2014,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2014,20,6,youtube_invidious
57,russian,Lvov Polytechnic,2015,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2015,20,8,youtube_invidious
57,russian,Lvov Polytechnic,2016,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2016,20,14,youtube_invidious
57,russian,Lvov Polytechnic,2017,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2017,20,16,youtube_invidious
57,russian,Lvov Polytechnic,2018,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2018,20,8,youtube_invidious
57,russian,Lvov Polytechnic,2019,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2019,20,10,youtube_invidious
57,russian,Lvov Polytechnic,2020,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2020,20,12,youtube_invidious
57,russian,Lvov Polytechnic,2021,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2021,20,13,youtube_invidious
57,russian,Lvov Polytechnic,2022,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2022,20,14,youtube_invidious
57,russian,Lvov Polytechnic,2023,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2023,20,9,youtube_invidious
57,russian,Lvov Polytechnic,2024,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2024,20,3,youtube_invidious
57,russian,Lvov Polytechnic,2025,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2025,20,6,youtube_invidious
57,russian,Lvov Polytechnic,2026,20,0,youtube_invidious
57,ukrainian,Lviv Polytechnic,2026,20,5,youtube_invidious
