pair_id,variant,term,year,search_results,title_matches,source
52,russian,Metalist Kharkov,2010,20,2,youtube_invidious
52,ukrainian,Metalist Kharkiv,2010,20,11,youtube_invidious
52,russian,Metalist Kharkov,2011,20,1,youtube_invidious
52,ukrainian,Metalist Kharkiv,2011,20,5,youtube_invidious
52,russian,Metalist Kharkov,2012,20,3,youtube_invidious
52,ukrainian,Metalist Kharkiv,2012,20,10,youtube_invidious
52,russian,Metalist Kharkov,2013,20,8,youtube_invidious
52,ukrainian,Metalist Kharkiv,2013,20,11,youtube_invidious
52,russian,Metalist Kharkov,2014,20,1,youtube_invidious
52,ukrainian,Metalist Kharkiv,2014,20,13,youtube_invidious
52,russian,Metalist Kharkov,2015,20,2,youtube_invidious
52,ukrainian,Metalist Kharkiv,2015,20,10,youtube_invidious
52,russian,Metalist Kharkov,2016,20,3,youtube_invidious
52,ukrainian,Metalist Kharkiv,2016,20,7,youtube_invidious
52,russian,Metalist Kharkov,2017,20,2,youtube_invidious
52,ukrainian,Metalist Kharkiv,2017,20,6,youtube_invidious
52,russian,Metalist Kharkov,2018,20,0,youtube_invidious
52,ukrainian,Metalist Kharkiv,2018,20,3,youtube_invidious
52,russian,Metalist Kharkov,2019,20,0,youtube_invidious
52,ukrainian,Metalist Kharkiv,2019,20,6,youtube_invidious
52,russian,Metalist Kharkov,2020,20,1,youtube_invidious
52,ukrainian,Metalist Kharkiv,2020,20,4,youtube_invidious
52,russian,Metalist Kharkov,2021,20,1,youtube_invidious
52,ukrainian,Metalist Kharkiv,2021,20,8,youtube_invidious
52,russian,Metalist Kharkov,2022,20,0,youtube_invidious
52,ukrainian,Metalist Kharkiv,2022,20,7,youtube_invidious
52,russian,Metalist Kharkov,2023,20,0,youtube_invidious
52,ukrainian,Metalist Kharkiv,2023,20,7,youtube_invidious
52,russian,Metalist Kharkov,2024,20,0,youtube_invidious
52,ukrainian,Metalist Kharkiv,2024,20,2,youtube_invidious
52,russian,Metalist Kharkov,2025,20,0,youtube_invidious
52,ukrainian,Metalist Kharkiv,2025,20,2,youtube_invidious
52,russian,Metalist Kharkov,2026,20,0,youtube_invidious
52,ukrainian,Metalist Kharkiv,2026,20,1,youtube_invidious
