pair_id,variant,term,year,search_results,title_matches,source
55,russian,Potemkin Stairs Odessa,2010,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2010,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2011,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2011,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2012,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2012,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2013,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2013,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2014,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2014,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2015,50,1,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2015,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2016,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2016,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2017,50,1,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2017,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2018,50,1,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2018,50,1,youtube_invidious
55,russian,Potemkin Stairs Odessa,2019,50,2,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2019,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2020,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2020,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2021,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2021,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2022,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2022,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2023,50,1,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2023,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2024,50,1,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2024,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2025,50,0,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2025,50,0,youtube_invidious
55,russian,Potemkin Stairs Odessa,2026,40,1,youtube_invidious
55,ukrainian,Potemkin Stairs Odesa,2026,50,1,youtube_invidious
