pair_id,variant,term,year,search_results,title_matches,source
29,russian,Kharkov University,2010,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2010,50,0,youtube_invidious
29,russian,Kharkov University,2011,50,1,youtube_invidious
29,ukrainian,Kharkiv University,2011,50,2,youtube_invidious
29,russian,Kharkov University,2012,50,1,youtube_invidious
29,ukrainian,Kharkiv University,2012,50,1,youtube_invidious
29,russian,Kharkov University,2013,50,2,youtube_invidious
29,ukrainian,Kharkiv University,2013,50,1,youtube_invidious
29,russian,Kharkov University,2014,50,1,youtube_invidious
29,ukrainian,Kharkiv University,2014,50,0,youtube_invidious
29,russian,Kharkov University,2015,50,2,youtube_invidious
29,ukrainian,Kharkiv University,2015,50,1,youtube_invidious
29,russian,Kharkov University,2016,50,1,youtube_invidious
29,ukrainian,Kharkiv University,2016,50,4,youtube_invidious
29,russian,Kharkov University,2017,50,1,youtube_invidious
29,ukrainian,Kharkiv University,2017,50,2,youtube_invidious
29,russian,Kharkov University,2018,50,1,youtube_invidious
29,ukrainian,Kharkiv University,2018,50,2,youtube_invidious
29,russian,Kharkov University,2019,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2019,50,3,youtube_invidious
29,russian,Kharkov University,2020,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2020,50,1,youtube_invidious
29,russian,Kharkov University,2021,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2021,50,1,youtube_invidious
29,russian,Kharkov University,2022,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2022,50,2,youtube_invidious
29,russian,Kharkov University,2023,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2023,50,3,youtube_invidious
29,russian,Kharkov University,2024,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2024,50,0,youtube_invidious
29,russian,Kharkov University,2025,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2025,50,8,youtube_invidious
29,russian,Kharkov University,2026,50,0,youtube_invidious
29,ukrainian,Kharkiv University,2026,50,1,youtube_invidious
