pair_id,variant,term,year,search_results,title_matches,source
69,russian,Sergei Rebrov,2010,20,0,youtube_invidious
69,ukrainian,Serhiy Rebrov,2010,20,2,youtube_invidious
69,russian,Sergei Rebrov,2011,20,0,youtube_invidious
69,ukrainian,Serhiy Rebrov,2011,20,2,youtube_invidious
69,russian,Sergei Rebrov,2012,20,0,youtube_invidious
69,ukrainian,Serhiy Rebrov,2012,20,2,youtube_invidious
69,russian,Sergei Rebrov,2013,20,0,youtube_invidious
69,ukrainian,Serhiy Rebrov,2013,20,2,youtube_invidious
69,russian,Sergei Rebrov,2014,20,0,youtube_invidious
69,ukrainian,Serhiy Rebrov,2014,20,6,youtube_invidious
69,russian,Sergei Rebrov,2015,20,0,youtube_invidious
69,ukrainian,Serhiy Rebrov,2015,20,4,youtube_invidious
69,russian,Sergei Rebrov,2016,20,1,youtube_invidious
69,ukrainian,Serhiy Rebrov,2016,20,5,youtube_invidious
69,russian,Sergei Rebrov,2017,20,0,youtube_invidious
69,ukrainian,Serhiy Rebrov,2017,20,3,youtube_invidious
69,russian,Sergei Rebrov,2018,20,3,youtube_invidious
69,ukrainian,Serhiy Rebrov,2018,20,5,youtube_invidious
69,russian,Sergei Rebrov,2019,20,1,youtube_invidious
69,ukrainian,Serhiy Rebrov,2019,20,5,youtube_invidious
69,russian,Sergei Rebrov,2020,20,2,youtube_invidious
69,ukrainian,Serhiy Rebrov,2020,20,4,youtube_invidious
69,russian,Sergei Rebrov,2021,20,5,youtube_invidious
69,ukrainian,Serhiy Rebrov,2021,20,4,youtube_invidious
69,russian,Sergei Rebrov,2022,20,3,youtube_invidious
69,ukrainian,Serhiy Rebrov,2022,20,3,youtube_invidious
69,russian,Sergei Rebrov,2023,20,1,youtube_invidious
69,ukrainian,Serhiy Rebrov,2023,20,4,youtube_invidious
69,russian,Sergei Rebrov,2024,20,1,youtube_invidious
69,ukrainian,Serhiy Rebrov,2024,20,8,youtube_invidious
69,russian,Sergei Rebrov,2025,20,3,youtube_invidious
69,ukrainian,Serhiy Rebrov,2025,20,4,youtube_invidious
69,russian,Sergei Rebrov,2026,20,1,youtube_invidious
69,ukrainian,Serhiy Rebrov,2026,20,4,youtube_invidious
