pair_id,variant,term,year,search_results,title_matches,source
30,russian,Kiev Polytechnic,2010,20,0,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2010,20,6,youtube_invidious
30,russian,Kiev Polytechnic,2011,20,2,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2011,20,2,youtube_invidious
30,russian,Kiev Polytechnic,2012,20,2,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2012,20,7,youtube_invidious
30,russian,Kiev Polytechnic,2013,20,5,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2013,20,5,youtube_invidious
30,russian,Kiev Polytechnic,2014,20,2,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2014,20,9,youtube_invidious
30,russian,Kiev Polytechnic,2015,20,2,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2015,20,11,youtube_invidious
30,russian,Kiev Polytechnic,2016,20,0,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2016,20,5,youtube_invidious
30,russian,Kiev Polytechnic,2017,20,2,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2017,20,5,youtube_invidious
30,russian,Kiev Polytechnic,2018,20,0,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2018,20,8,youtube_invidious
30,russian,Kiev Polytechnic,2019,20,6,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2019,20,11,youtube_invidious
30,russian,Kiev Polytechnic,2020,20,2,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2020,20,12,youtube_invidious
30,russian,Kiev Polytechnic,2021,20,1,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2021,20,7,youtube_invidious
30,russian,Kiev Polytechnic,2022,20,1,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2022,20,14,youtube_invidious
30,russian,Kiev Polytechnic,2023,20,2,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2023,20,9,youtube_invidious
30,russian,Kiev Polytechnic,2024,20,0,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2024,20,13,youtube_invidious
30,russian,Kiev Polytechnic,2025,20,1,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2025,20,8,youtube_invidious
30,russian,Kiev Polytechnic,2026,20,0,youtube_invidious
30,ukrainian,Kyiv Polytechnic,2026,20,5,youtube_invidious
