pair_id,variant,term,year,search_results,title_matches,source
10,russian,Chernobyl,2010,20,19,youtube_invidious
10,ukrainian,Chornobyl,2010,20,1,youtube_invidious
10,russian,Chernobyl,2011,20,19,youtube_invidious
10,ukrainian,Chornobyl,2011,20,1,youtube_invidious
10,russian,Chernobyl,2012,20,20,youtube_invidious
10,ukrainian,Chornobyl,2012,20,0,youtube_invidious
10,russian,Chernobyl,2013,20,20,youtube_invidious
10,ukrainian,Chornobyl,2013,20,0,youtube_invidious
10,russian,Chernobyl,2014,20,18,youtube_invidious
10,ukrainian,Chornobyl,2014,20,1,youtube_invidious
10,russian,Chernobyl,2015,20,20,youtube_invidious
10,ukrainian,Chornobyl,2015,20,0,youtube_invidious
10,russian,Chernobyl,2016,20,19,youtube_invidious
10,ukrainian,Chornobyl,2016,20,0,youtube_invidious
10,russian,Chernobyl,2017,20,20,youtube_invidious
10,ukrainian,Chornobyl,2017,20,1,youtube_invidious
10,russian,Chernobyl,2018,20,20,youtube_invidious
10,ukrainian,Chornobyl,2018,20,0,youtube_invidious
10,russian,Chernobyl,2019,20,20,youtube_invidious
10,ukrainian,Chornobyl,2019,20,0,youtube_invidious
10,russian,Chernobyl,2020,20,20,youtube_invidious
10,ukrainian,Chornobyl,2020,20,1,youtube_invidious
10,russian,Chernobyl,2021,20,20,youtube_invidious
10,ukrainian,Chornobyl,2021,20,0,youtube_invidious
10,russian,Chernobyl,2022,20,20,youtube_invidious
10,ukrainian,Chornobyl,2022,20,3,youtube_invidious
10,russian,Chernobyl,2023,20,19,youtube_invidious
10,ukrainian,Chornobyl,2023,20,4,youtube_invidious
10,russian,Chernobyl,2024,20,18,youtube_invidious
10,ukrainian,Chornobyl,2024,20,7,youtube_invidious
10,russian,Chernobyl,2025,20,19,youtube_invidious
10,ukrainian,Chornobyl,2025,20,2,youtube_invidious
10,russian,Chernobyl,2026,20,18,youtube_invidious
10,ukrainian,Chornobyl,2026,20,4,youtube_invidious
