pair_id,variant,term,year,search_results,title_matches,source
2,russian,Kharkov,2010,50,46,youtube_invidious
2,ukrainian,Kharkiv,2010,50,39,youtube_invidious
2,russian,Kharkov,2011,50,46,youtube_invidious
2,ukrainian,Kharkiv,2011,50,45,youtube_invidious
2,russian,Kharkov,2012,50,45,youtube_invidious
2,ukrainian,Kharkiv,2012,50,48,youtube_invidious
2,russian,Kharkov,2013,50,34,youtube_invidious
2,ukrainian,Kharkiv,2013,50,46,youtube_invidious
2,russian,Kharkov,2014,50,30,youtube_invidious
2,ukrainian,Kharkiv,2014,50,47,youtube_invidious
2,russian,Kharkov,2015,50,47,youtube_invidious
2,ukrainian,Kharkiv,2015,50,48,youtube_invidious
2,russian,Kharkov,2016,50,37,youtube_invidious
2,ukrainian,Kharkiv,2016,50,49,youtube_invidious
2,russian,Kharkov,2017,50,37,youtube_invidious
2,ukrainian,Kharkiv,2017,50,49,youtube_invidious
2,russian,Kharkov,2018,50,31,youtube_invidious
2,ukrainian,Kharkiv,2018,50,50,youtube_invidious
2,russian,Kharkov,2019,50,47,youtube_invidious
2,ukrainian,Kharkiv,2019,50,50,youtube_invidious
2,russian,Kharkov,2020,50,14,youtube_invidious
2,ukrainian,Kharkiv,2020,50,50,youtube_invidious
2,russian,Kharkov,2021,50,32,youtube_invidious
2,ukrainian,Kharkiv,2021,50,49,youtube_invidious
2,russian,Kharkov,2022,50,7,youtube_invidious
2,ukrainian,Kharkiv,2022,50,49,youtube_invidious
2,russian,Kharkov,2023,50,7,youtube_invidious
2,ukrainian,Kharkiv,2023,50,50,youtube_invidious
2,russian,Kharkov,2024,50,4,youtube_invidious
2,ukrainian,Kharkiv,2024,50,50,youtube_invidious
2,russian,Kharkov,2025,50,15,youtube_invidious
2,ukrainian,Kharkiv,2025,50,48,youtube_invidious
2,russian,Kharkov,2026,50,4,youtube_invidious
2,ukrainian,Kharkiv,2026,50,46,youtube_invidious
