pair_id,variant,term,year,search_results,title_matches,source
15,russian,Dnieper river,2010,20,15,youtube_invidious
15,ukrainian,Dnipro river,2010,20,5,youtube_invidious
15,russian,Dnieper river,2011,20,5,youtube_invidious
15,ukrainian,Dnipro river,2011,20,4,youtube_invidious
15,russian,Dnieper river,2012,20,5,youtube_invidious
15,ukrainian,Dnipro river,2012,20,11,youtube_invidious
15,russian,Dnieper river,2013,20,12,youtube_invidious
15,ukrainian,Dnipro river,2013,20,11,youtube_invidious
15,russian,Dnieper river,2014,20,16,youtube_invidious
15,ukrainian,Dnipro river,2014,20,11,youtube_invidious
15,russian,Dnieper river,2015,20,18,youtube_invidious
15,ukrainian,Dnipro river,2015,20,12,youtube_invidious
15,russian,Dnieper river,2016,20,10,youtube_invidious
15,ukrainian,Dnipro river,2016,20,10,youtube_invidious
15,russian,Dnieper river,2017,20,10,youtube_invidious
15,ukrainian,Dnipro river,2017,20,14,youtube_invidious
15,russian,Dnieper river,2018,20,16,youtube_invidious
15,ukrainian,Dnipro river,2018,20,14,youtube_invidious
15,russian,Dnieper river,2019,20,15,youtube_invidious
15,ukrainian,Dnipro river,2019,20,11,youtube_invidious
15,russian,Dnieper river,2020,20,14,youtube_invidious
15,ukrainian,Dnipro river,2020,20,11,youtube_invidious
15,russian,Dnieper river,2021,20,13,youtube_invidious
15,ukrainian,Dnipro river,2021,20,8,youtube_invidious
15,russian,Dnieper river,2022,20,15,youtube_invidious
15,ukrainian,Dnipro river,2022,20,13,youtube_invidious
15,russian,Dnieper river,2023,20,9,youtube_invidious
15,ukrainian,Dnipro river,2023,20,19,youtube_invidious
15,russian,Dnieper river,2024,20,11,youtube_invidious
15,ukrainian,Dnipro river,2024,20,17,youtube_invidious
15,russian,Dnieper river,2025,20,4,youtube_invidious
15,ukrainian,Dnipro river,2025,20,8,youtube_invidious
15,russian,Dnieper river,2026,20,9,youtube_invidious
15,ukrainian,Dnipro river,2026,20,14,youtube_invidious
