pair_id,variant,term,year,search_results,title_matches,source
20,russian,Podolye Ukraine,2010,34,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2010,50,0,youtube_invidious
20,russian,Podolye Ukraine,2011,48,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2011,50,0,youtube_invidious
20,russian,Podolye Ukraine,2012,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2012,50,0,youtube_invidious
20,russian,Podolye Ukraine,2013,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2013,50,0,youtube_invidious
20,russian,Podolye Ukraine,2014,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2014,50,0,youtube_invidious
20,russian,Podolye Ukraine,2015,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2015,50,0,youtube_invidious
20,russian,Podolye Ukraine,2016,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2016,50,0,youtube_invidious
20,russian,Podolye Ukraine,2017,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2017,50,0,youtube_invidious
20,russian,Podolye Ukraine,2018,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2018,50,0,youtube_invidious
20,russian,Podolye Ukraine,2019,44,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2019,50,0,youtube_invidious
20,russian,Podolye Ukraine,2020,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2020,50,0,youtube_invidious
20,russian,Podolye Ukraine,2021,48,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2021,50,0,youtube_invidious
20,russian,Podolye Ukraine,2022,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2022,50,0,youtube_invidious
20,russian,Podolye Ukraine,2023,25,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2023,50,0,youtube_invidious
20,russian,Podolye Ukraine,2024,6,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2024,50,0,youtube_invidious
20,russian,Podolye Ukraine,2025,9,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2025,50,0,youtube_invidious
20,russian,Podolye Ukraine,2026,50,0,youtube_invidious
20,ukrainian,Podillia Ukraine,2026,50,0,youtube_invidious
