pair_id,variant,term,year,search_results,title_matches,source
42,russian,Uzhgorod,2010,20,11,youtube_invidious
42,ukrainian,Uzhhorod,2010,20,6,youtube_invidious
42,russian,Uzhgorod,2011,20,18,youtube_invidious
42,ukrainian,Uzhhorod,2011,20,2,youtube_invidious
42,russian,Uzhgorod,2012,20,19,youtube_invidious
42,ukrainian,Uzhhorod,2012,20,1,youtube_invidious
42,russian,Uzhgorod,2013,20,18,youtube_invidious
42,ukrainian,Uzhhorod,2013,20,3,youtube_invidious
42,russian,Uzhgorod,2014,20,19,youtube_invidious
42,ukrainian,Uzhhorod,2014,20,3,youtube_invidious
42,russian,Uzhgorod,2015,20,13,youtube_invidious
42,ukrainian,Uzhhorod,2015,20,13,youtube_invidious
42,russian,Uzhgorod,2016,20,16,youtube_invidious
42,ukrainian,Uzhhorod,2016,20,10,youtube_invidious
42,russian,Uzhgorod,2017,20,14,youtube_invidious
42,ukrainian,Uzhhorod,2017,20,13,youtube_invidious
42,russian,Uzhgorod,2018,20,9,youtube_invidious
42,ukrainian,Uzhhorod,2018,20,12,youtube_invidious
42,russian,Uzhgorod,2019,20,13,youtube_invidious
42,ukrainian,Uzhhorod,2019,20,16,youtube_invidious
42,russian,Uzhgorod,2020,20,8,youtube_invidious
42,ukrainian,Uzhhorod,2020,20,19,youtube_invidious
42,russian,Uzhgorod,2021,20,8,youtube_invidious
42,ukrainian,Uzhhorod,2021,20,18,youtube_invidious
42,russian,Uzhgorod,2022,20,5,youtube_invidious
42,ukrainian,Uzhhorod,2022,20,18,youtube_invidious
42,russian,Uzhgorod,2023,20,5,youtube_invidious
42,ukrainian,Uzhhorod,2023,20,15,youtube_invidious
42,russian,Uzhgorod,2024,20,7,youtube_invidious
42,ukrainian,Uzhhorod,2024,20,17,youtube_invidious
42,russian,Uzhgorod,2025,20,2,youtube_invidious
42,ukrainian,Uzhhorod,2025,20,15,youtube_invidious
42,russian,Uzhgorod,2026,20,3,youtube_invidious
42,ukrainian,Uzhhorod,2026,20,8,youtube_invidious
