pair_id,variant,term,year,search_results,title_matches,source
21,russian,Chicken Kiev,2010,50,26,youtube_invidious
21,ukrainian,Chicken Kyiv,2010,50,0,youtube_invidious
21,russian,Chicken Kiev,2011,50,31,youtube_invidious
21,ukrainian,Chicken Kyiv,2011,50,0,youtube_invidious
21,russian,Chicken Kiev,2012,50,40,youtube_invidious
21,ukrainian,Chicken Kyiv,2012,50,0,youtube_invidious
21,russian,Chicken Kiev,2013,50,41,youtube_invidious
21,ukrainian,Chicken Kyiv,2013,50,1,youtube_invidious
21,russian,Chicken Kiev,2014,50,42,youtube_invidious
21,ukrainian,Chicken Kyiv,2014,50,1,youtube_invidious
21,russian,Chicken Kiev,2015,50,42,youtube_invidious
21,ukrainian,Chicken Kyiv,2015,50,0,youtube_invidious
21,russian,Chicken Kiev,2016,50,44,youtube_invidious
21,ukrainian,Chicken Kyiv,2016,50,1,youtube_invidious
21,russian,Chicken Kiev,2017,50,41,youtube_invidious
21,ukrainian,Chicken Kyiv,2017,50,3,youtube_invidious
21,russian,Chicken Kiev,2018,50,42,youtube_invidious
21,ukrainian,Chicken Kyiv,2018,50,4,youtube_invidious
21,russian,Chicken Kiev,2019,50,45,youtube_invidious
21,ukrainian,Chicken Kyiv,2019,50,6,youtube_invidious
21,russian,Chicken Kiev,2020,50,46,youtube_invidious
21,ukrainian,Chicken Kyiv,2020,50,2,youtube_invidious
21,russian,Chicken Kiev,2021,50,46,youtube_invidious
21,ukrainian,Chicken Kyiv,2021,50,1,youtube_invidious
21,russian,Chicken Kiev,2022,50,36,youtube_invidious
21,ukrainian,Chicken Kyiv,2022,50,18,youtube_invidious
21,russian,Chicken Kiev,2023,50,43,youtube_invidious
21,ukrainian,Chicken Kyiv,2023,50,5,youtube_invidious
21,russian,Chicken Kiev,2024,50,32,youtube_invidious
21,ukrainian,Chicken Kyiv,2024,50,10,youtube_invidious
21,russian,Chicken Kiev,2025,50,42,youtube_invidious
21,ukrainian,Chicken Kyiv,2025,50,13,youtube_invidious
21,russian,Chicken Kiev,2026,50,30,youtube_invidious
21,ukrainian,Chicken Kyiv,2026,50,5,youtube_invidious
