pair_id,variant,term,year,search_results,title_matches,source
22,russian,Kiev cake,2010,20,0,youtube_invidious
22,ukrainian,Kyiv cake,2010,20,0,youtube_invidious
22,russian,Kiev cake,2011,20,0,youtube_invidious
22,ukrainian,Kyiv cake,2011,20,0,youtube_invidious
22,russian,Kiev cake,2012,20,2,youtube_invidious
22,ukrainian,Kyiv cake,2012,20,1,youtube_invidious
22,russian,Kiev cake,2013,20,4,youtube_invidious
22,ukrainian,Kyiv cake,2013,20,1,youtube_invidious
22,russian,Kiev cake,2014,20,4,youtube_invidious
22,ukrainian,Kyiv cake,2014,20,2,youtube_invidious
22,russian,Kiev cake,2015,20,3,youtube_invidious
22,ukrainian,Kyiv cake,2015,20,2,youtube_invidious
22,russian,Kiev cake,2016,20,8,youtube_invidious
22,ukrainian,Kyiv cake,2016,20,3,youtube_invidious
22,russian,Kiev cake,2017,20,7,youtube_invidious
22,ukrainian,Kyiv cake,2017,20,1,youtube_invidious
22,russian,Kiev cake,2018,20,6,youtube_invidious
22,ukrainian,Kyiv cake,2018,20,1,youtube_invidious
22,russian,Kiev cake,2019,20,5,youtube_invidious
22,ukrainian,Kyiv cake,2019,20,1,youtube_invidious
22,russian,Kiev cake,2020,20,12,youtube_invidious
22,ukrainian,Kyiv cake,2020,20,4,youtube_invidious
22,russian,Kiev cake,2021,20,4,youtube_invidious
22,ukrainian,Kyiv cake,2021,20,4,youtube_invidious
22,russian,Kiev cake,2022,20,6,youtube_invidious
22,ukrainian,Kyiv cake,2022,20,4,youtube_invidious
22,russian,Kiev cake,2023,20,7,youtube_invidious
22,ukrainian,Kyiv cake,2023,20,6,youtube_invidious
22,russian,Kiev cake,2024,20,5,youtube_invidious
22,ukrainian,Kyiv cake,2024,20,7,youtube_invidious
22,russian,Kiev cake,2025,20,2,youtube_invidious
22,ukrainian,Kyiv cake,2025,20,13,youtube_invidious
22,russian,Kiev cake,2026,20,4,youtube_invidious
22,ukrainian,Kyiv cake,2026,20,4,youtube_invidious
