pair_id,variant,term,year,search_results,title_matches,source
45,russian,Ternopol,2010,20,1,youtube_invidious
45,ukrainian,Ternopil,2010,20,19,youtube_invidious
45,russian,Ternopol,2011,20,3,youtube_invidious
45,ukrainian,Ternopil,2011,20,20,youtube_invidious
45,russian,Ternopol,2012,20,1,youtube_invidious
45,ukrainian,Ternopil,2012,20,19,youtube_invidious
45,russian,Ternopol,2013,20,4,youtube_invidious
45,ukrainian,Ternopil,2013,20,20,youtube_invidious
45,russian,Ternopol,2014,20,2,youtube_invidious
45,ukrainian,Ternopil,2014,20,20,youtube_invidious
45,russian,Ternopol,2015,20,1,youtube_invidious
45,ukrainian,Ternopil,2015,20,20,youtube_invidious
45,russian,Ternopol,2016,20,0,youtube_invidious
45,ukrainian,Ternopil,2016,20,20,youtube_invidious
45,russian,Ternopol,2017,20,1,youtube_invidious
45,ukrainian,Ternopil,2017,20,20,youtube_invidious
45,russian,Ternopol,2018,20,0,youtube_invidious
45,ukrainian,Ternopil,2018,20,20,youtube_invidious
45,russian,Ternopol,2019,20,0,youtube_invidious
45,ukrainian,Ternopil,2019,20,20,youtube_invidious
45,russian,Ternopol,2020,20,1,youtube_invidious
45,ukrainian,Ternopil,2020,20,19,youtube_invidious
45,russian,Ternopol,2021,20,1,youtube_invidious
45,ukrainian,Ternopil,2021,20,20,youtube_invidious
45,russian,Ternopol,2022,20,0,youtube_invidious
45,ukrainian,Ternopil,2022,20,19,youtube_invidious
45,russian,Ternopol,2023,20,6,youtube_invidious
45,ukrainian,Ternopil,2023,20,20,youtube_invidious
45,russian,Ternopol,2024,20,0,youtube_invidious
45,ukrainian,Ternopil,2024,20,17,youtube_invidious
45,russian,Ternopol,2025,20,0,youtube_invidious
45,ukrainian,Ternopil,2025,20,20,youtube_invidious
45,russian,Ternopol,2026,20,1,youtube_invidious
45,ukrainian,Ternopil,2026,20,13,youtube_invidious
