pair_id,variant,term,year,search_results,title_matches,source
26,russian,Chernobyl Exclusion Zone,2010,20,2,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2010,20,0,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2011,20,6,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2011,20,1,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2012,20,7,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2012,20,0,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2013,20,11,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2013,20,0,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2014,20,9,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2014,20,2,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2015,20,8,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2015,20,1,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2016,20,10,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2016,20,2,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2017,20,9,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2017,20,0,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2018,20,10,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2018,20,0,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2019,20,7,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2019,20,1,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2020,20,10,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2020,20,3,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2021,20,6,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2021,20,1,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2022,20,9,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2022,20,4,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2023,20,9,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2023,20,3,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2024,20,4,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2024,20,3,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2025,20,5,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2025,20,2,youtube_invidious
26,russian,Chernobyl Exclusion Zone,2026,20,4,youtube_invidious
26,ukrainian,Chornobyl Exclusion Zone,2026,20,0,youtube_invidious
