pair_id,variant,term,year,search_results,title_matches,source
40,russian,Zhitomir,2010,20,7,youtube_invidious
40,ukrainian,Zhytomyr,2010,20,12,youtube_invidious
40,russian,Zhitomir,2011,20,4,youtube_invidious
40,ukrainian,Zhytomyr,2011,20,18,youtube_invidious
40,russian,Zhitomir,2012,20,8,youtube_invidious
40,ukrainian,Zhytomyr,2012,20,13,youtube_invidious
40,russian,Zhitomir,2013,20,8,youtube_invidious
40,ukrainian,Zhytomyr,2013,20,20,youtube_invidious
40,russian,Zhitomir,2014,20,5,youtube_invidious
40,ukrainian,Zhytomyr,2014,20,17,youtube_invidious
40,russian,Zhitomir,2015,20,7,youtube_invidious
40,ukrainian,Zhytomyr,2015,20,15,youtube_invidious
40,russian,Zhitomir,2016,20,6,youtube_invidious
40,ukrainian,Zhytomyr,2016,20,17,youtube_invidious
40,russian,Zhitomir,2017,20,10,youtube_invidious
40,ukrainian,Zhytomyr,2017,20,15,youtube_invidious
40,russian,Zhitomir,2018,20,14,youtube_invidious
40,ukrainian,Zhytomyr,2018,20,15,youtube_invidious
40,russian,Zhitomir,2019,20,4,youtube_invidious
40,ukrainian,Zhytomyr,2019,20,18,youtube_invidious
40,russian,Zhitomir,2020,20,4,youtube_invidious
40,ukrainian,Zhytomyr,2020,20,17,youtube_invidious
40,russian,Zhitomir,2021,20,7,youtube_invidious
40,ukrainian,Zhytomyr,2021,20,16,youtube_invidious
40,russian,Zhitomir,2022,20,2,youtube_invidious
40,ukrainian,Zhytomyr,2022,20,20,youtube_invidious
40,russian,Zhitomir,2023,20,0,youtube_invidious
40,ukrainian,Zhytomyr,2023,20,20,youtube_invidious
40,russian,Zhitomir,2024,20,0,youtube_invidious
40,ukrainian,Zhytomyr,2024,20,16,youtube_invidious
40,russian,Zhitomir,2025,20,2,youtube_invidious
40,ukrainian,Zhytomyr,2025,20,18,youtube_invidious
40,russian,Zhitomir,2026,20,0,youtube_invidious
40,ukrainian,Zhytomyr,2026,20,16,youtube_invidious
