2026-04-05 02:11:34,866 INFO Corpus: 29938 texts
2026-04-05 02:11:34,870 INFO Model: meta-llama/Llama-3.1-70B-Instruct
2026-04-05 02:24:56,307 INFO   8600/29938 (28.7%) | 10.7 texts/sec | ETA 33 min | errors=0 fallbacks=0
2026-04-05 02:25:14,054 INFO   8800/29938 (29.4%) | 10.7 texts/sec | ETA 33 min | errors=0 fallbacks=0
2026-04-05 02:25:29,682 INFO   9000/29938 (30.1%) | 10.8 texts/sec | ETA 32 min | errors=0 fallbacks=0
2026-04-05 02:25:47,606 INFO   9200/29938 (30.7%) | 10.8 texts/sec | ETA 32 min | errors=0 fallbacks=0
2026-04-05 02:26:11,810 INFO   9400/29938 (31.4%) | 10.7 texts/sec | ETA 32 min | errors=0 fallbacks=0
2026-04-05 02:26:30,712 INFO   9600/29938 (32.1%) | 10.7 texts/sec | ETA 32 min | errors=0 fallbacks=0
2026-04-05 02:26:50,670 INFO   9800/29938 (32.7%) | 10.7 texts/sec | ETA 31 min | errors=0 fallbacks=0
2026-04-05 02:27:08,353 INFO   10000/29938 (33.4%) | 10.7 texts/sec | ETA 31 min | errors=0 fallbacks=0
2026-04-05 02:27:23,956 INFO   10200/29938 (34.1%) | 10.7 texts/sec | ETA 31 min | errors=0 fallbacks=0
2026-04-05 02:27:45,913 INFO   10400/29938 (34.7%) | 10.7 texts/sec | ETA 30 min | errors=0 fallbacks=0
2026-04-05 02:28:05,537 INFO   10600/29938 (35.4%) | 10.7 texts/sec | ETA 30 min | errors=0 fallbacks=0
2026-04-05 02:28:24,552 INFO   10800/29938 (36.1%) | 10.7 texts/sec | ETA 30 min | errors=0 fallbacks=0
2026-04-05 02:28:40,373 INFO   11000/29938 (36.7%) | 10.7 texts/sec | ETA 29 min | errors=0 fallbacks=0
2026-04-05 02:28:56,103 INFO   11200/29938 (37.4%) | 10.8 texts/sec | ETA 29 min | errors=0 fallbacks=0
2026-04-05 02:29:11,676 INFO   11400/29938 (38.1%) | 10.8 texts/sec | ETA 29 min | errors=0 fallbacks=0
2026-04-05 02:29:36,373 INFO   11600/29938 (38.7%) | 10.7 texts/sec | ETA 28 min | errors=0 fallbacks=0
2026-04-05 02:29:56,071 INFO   11800/29938 (39.4%) | 10.7 texts/sec | ETA 28 min | errors=0 fallbacks=0
2026-04-05 02:30:15,292 INFO   12000/29938 (40.1%) | 10.7 texts/sec | ETA 28 min | errors=0 fallbacks=0
2026-04-05 02:30:31,341 INFO   12200/29938 (40.8%) | 10.7 texts/sec | ETA 28 min | errors=0 fallbacks=0
2026-04-05 02:30:47,050 INFO   12400/29938 (41.4%) | 10.8 texts/sec | ETA 27 min | errors=0 fallbacks=0
2026-04-05 02:31:05,058 INFO   12600/29938 (42.1%) | 10.8 texts/sec | ETA 27 min | errors=0 fallbacks=0
2026-04-05 02:31:28,518 INFO   12800/29938 (42.8%) | 10.7 texts/sec | ETA 27 min | errors=0 fallbacks=0
2026-04-05 02:31:48,340 INFO   13000/29938 (43.4%) | 10.7 texts/sec | ETA 26 min | errors=0 fallbacks=0
2026-04-05 02:32:07,633 INFO   13200/29938 (44.1%) | 10.7 texts/sec | ETA 26 min | errors=0 fallbacks=0
2026-04-05 02:32:23,506 INFO   13400/29938 (44.8%) | 10.7 texts/sec | ETA 26 min | errors=0 fallbacks=0
2026-04-05 02:32:43,842 INFO   13600/29938 (45.4%) | 10.7 texts/sec | ETA 25 min | errors=0 fallbacks=0
2026-04-05 02:33:03,303 INFO   13800/29938 (46.1%) | 10.7 texts/sec | ETA 25 min | errors=0 fallbacks=0
2026-04-05 02:33:22,431 INFO   14000/29938 (46.8%) | 10.7 texts/sec | ETA 25 min | errors=0 fallbacks=0
2026-04-05 02:33:39,011 INFO   14200/29938 (47.4%) | 10.7 texts/sec | ETA 24 min | errors=0 fallbacks=0
2026-04-05 02:34:00,231 INFO   14400/29938 (48.1%) | 10.7 texts/sec | ETA 24 min | errors=0 fallbacks=0
2026-04-05 02:34:21,798 INFO   14600/29938 (48.8%) | 10.7 texts/sec | ETA 24 min | errors=0 fallbacks=0
