year,frequency,term,variant,pair_id
1900,2.1267736460828246e-09,Donetsk,both,12
1901,7.145440905631517e-10,Donetsk,both,12
1902,1.6620693710223122e-09,Donetsk,both,12
1903,0.0,Donetsk,both,12
1904,0.0,Donetsk,both,12
1905,0.0,Donetsk,both,12
1906,0.0,Donetsk,both,12
1907,0.0,Donetsk,both,12
1908,0.0,Donetsk,both,12
1909,0.0,Donetsk,both,12
1910,0.0,Donetsk,both,12
1911,0.0,Donetsk,both,12
1912,0.0,Donetsk,both,12
1913,0.0,Donetsk,both,12
1914,0.0,Donetsk,both,12
1915,0.0,Donetsk,both,12
1916,8.924872646476345e-11,Donetsk,both,12
1917,6.281941078434272e-10,Donetsk,both,12
1918,9.715995785697373e-10,Donetsk,both,12
1919,5.463200447586303e-10,Donetsk,both,12
1920,8.647297461417125e-11,Donetsk,both,12
1921,0.0,Donetsk,both,12
1922,0.0,Donetsk,both,12
1923,2.2728820214812373e-10,Donetsk,both,12
1924,0.0,Donetsk,both,12
1925,2.416881417222072e-10,Donetsk,both,12
1926,1.1272222738556437e-10,Donetsk,both,12
1927,1.140629257712078e-10,Donetsk,both,12
1928,2.1685042650432251e-10,Donetsk,both,12
1929,1.0529353777766204e-10,Donetsk,both,12
1930,0.0,Donetsk,both,12
1931,3.1270497302671174e-09,Donetsk,both,12
1932,3.3716107683545715e-10,Donetsk,both,12
1933,1.253589010374867e-09,Donetsk,both,12
1934,2.873074445020052e-09,Donetsk,both,12
1935,2.2512257336071428e-10,Donetsk,both,12
1936,9.378036541773938e-11,Donetsk,both,12
1937,5.320758056370778e-09,Donetsk,both,12
1938,2.0976745340739456e-10,Donetsk,both,12
1939,2.0103760323131326e-10,Donetsk,both,12
1940,1.2293859263934337e-09,Donetsk,both,12
1941,1.0360622082483673e-10,Donetsk,both,12
1942,0.0,Donetsk,both,12
1943,3.5197950110088527e-10,Donetsk,both,12
1944,0.0,Donetsk,both,12
1945,1.1638188329721189e-10,Donetsk,both,12
1946,2.4146200594543643e-09,Donetsk,both,12
1947,6.670737295877416e-09,Donetsk,both,12
1948,5.423309357155404e-09,Donetsk,both,12
1949,8.001437012961077e-11,Donetsk,both,12
1950,1.6240842004577871e-09,Donetsk,both,12
1951,1.9890784574982945e-09,Donetsk,both,12
1952,7.980281990782601e-10,Donetsk,both,12
1953,2.477209992690632e-09,Donetsk,both,12
1954,1.2515462000095567e-09,Donetsk,both,12
1955,9.566751835166087e-10,Donetsk,both,12
1956,1.1372984332069791e-08,Donetsk,both,12
1957,1.0847402975855402e-09,Donetsk,both,12
1958,1.942329852511193e-09,Donetsk,both,12
1959,2.0440322767711905e-09,Donetsk,both,12
1960,1.1761355445116806e-08,Donetsk,both,12
1961,2.072132510022584e-08,Donetsk,both,12
1962,8.807798934640232e-08,Donetsk,both,12
1963,1.0450826692931514e-07,Donetsk,both,12
1964,1.2928043702231662e-07,Donetsk,both,12
1965,1.3241194096735853e-07,Donetsk,both,12
1966,1.1731070514997555e-07,Donetsk,both,12
1967,1.2809306326744263e-07,Donetsk,both,12
1968,8.845283616665256e-08,Donetsk,both,12
1969,8.757506719803132e-08,Donetsk,both,12
1970,1.0591516286240221e-07,Donetsk,both,12
1971,1.0850710907561734e-07,Donetsk,both,12
1972,1.1667500388057306e-07,Donetsk,both,12
1973,1.7325230317055684e-07,Donetsk,both,12
1974,1.1979146563589893e-07,Donetsk,both,12
1975,1.247289560524223e-07,Donetsk,both,12
