year,frequency,term,variant,pair_id
1900,3.7531300289828096e-10,Donbass,russian,17
1901,0.0,Donbass,russian,17
1902,0.0,Donbass,russian,17
1903,0.0,Donbass,russian,17
1904,0.0,Donbass,russian,17
1905,0.0,Donbass,russian,17
1906,1.0483360707302936e-10,Donbass,russian,17
1907,0.0,Donbass,russian,17
1908,0.0,Donbass,russian,17
1909,0.0,Donbass,russian,17
1910,0.0,Donbass,russian,17
1911,0.0,Donbass,russian,17
1912,0.0,Donbass,russian,17
1913,8.780267624075577e-10,Donbass,russian,17
1914,8.536817086568504e-11,Donbass,russian,17
1915,0.0,Donbass,russian,17
1916,8.924872646476345e-11,Donbass,russian,17
1917,0.0,Donbass,russian,17
1918,0.0,Donbass,russian,17
1919,0.0,Donbass,russian,17
1920,0.0,Donbass,russian,17
1921,0.0,Donbass,russian,17
1922,1.716933817341726e-10,Donbass,russian,17
1923,1.1364410107406187e-10,Donbass,russian,17
1924,2.429536849479774e-10,Donbass,russian,17
1925,6.042203404277302e-10,Donbass,russian,17
1926,6.76333378191174e-10,Donbass,russian,17
1927,2.281258515424156e-10,Donbass,russian,17
1928,1.5179529855302576e-09,Donbass,russian,17
1929,2.6323383472970363e-09,Donbass,russian,17
1930,1.6093015808849032e-09,Donbass,russian,17
1931,7.296449222593537e-09,Donbass,russian,17
1932,8.091865844050972e-09,Donbass,russian,17
1933,6.01722760507073e-09,Donbass,russian,17
1934,3.5913430007639136e-09,Donbass,russian,17
1935,3.7145224673906796e-09,Donbass,russian,17
1936,8.252672323294519e-09,Donbass,russian,17
1937,9.838186088018119e-08,Donbass,russian,17
1938,6.0832561210588665e-09,Donbass,russian,17
1939,8.946173579715833e-09,Donbass,russian,17
1940,1.690405682097662e-08,Donbass,russian,17
1941,2.465828075060017e-08,Donbass,russian,17
1942,1.7284673248241234e-08,Donbass,russian,17
1943,1.6543035386007432e-08,Donbass,russian,17
1944,1.65482862968247e-08,Donbass,russian,17
1945,1.6758990639687e-08,Donbass,russian,17
1946,1.3811626509152575e-08,Donbass,russian,17
1947,2.1364389368727643e-08,Donbass,russian,17
1948,1.9368963322108357e-08,Donbass,russian,17
1949,2.0323650318232467e-08,Donbass,russian,17
1950,3.302304563135294e-08,Donbass,russian,17
1951,1.5355686500129195e-08,Donbass,russian,17
1952,3.798614045535942e-08,Donbass,russian,17
1953,3.122785940945505e-08,Donbass,russian,17
1954,4.5837879270038684e-08,Donbass,russian,17
1955,4.5846817897654546e-08,Donbass,russian,17
1956,6.611871583572793e-08,Donbass,russian,17
1957,6.833863608335378e-08,Donbass,russian,17
1958,8.081479307975314e-08,Donbass,russian,17
1959,3.941149628872154e-08,Donbass,russian,17
1960,5.148593373860422e-08,Donbass,russian,17
1961,4.344609294548718e-08,Donbass,russian,17
1962,5.183375506589982e-08,Donbass,russian,17
1963,5.776457001616109e-08,Donbass,russian,17
1964,5.2992444210531175e-08,Donbass,russian,17
