year,frequency,term,variant,pair_id
1900,1.3566023304711905e-10,Kazimir Malevich,russian,87
1901,0.0,Kazimir Malevich,russian,87
1902,0.0,Kazimir Malevich,russian,87
1903,0.0,Kazimir Malevich,russian,87
1904,0.0,Kazimir Malevich,russian,87
1905,0.0,Kazimir Malevich,russian,87
1906,0.0,Kazimir Malevich,russian,87
1907,0.0,Kazimir Malevich,russian,87
1908,0.0,Kazimir Malevich,russian,87
1909,0.0,Kazimir Malevich,russian,87
1910,0.0,Kazimir Malevich,russian,87
1911,0.0,Kazimir Malevich,russian,87
1912,0.0,Kazimir Malevich,russian,87
1913,0.0,Kazimir Malevich,russian,87
1914,0.0,Kazimir Malevich,russian,87
1915,0.0,Kazimir Malevich,russian,87
1916,0.0,Kazimir Malevich,russian,87
1917,0.0,Kazimir Malevich,russian,87
1918,0.0,Kazimir Malevich,russian,87
1919,0.0,Kazimir Malevich,russian,87
1920,0.0,Kazimir Malevich,russian,87
1921,0.0,Kazimir Malevich,russian,87
1922,0.0,Kazimir Malevich,russian,87
1923,0.0,Kazimir Malevich,russian,87
1924,0.0,Kazimir Malevich,russian,87
1925,0.0,Kazimir Malevich,russian,87
1926,0.0,Kazimir Malevich,russian,87
1927,0.0,Kazimir Malevich,russian,87
1928,0.0,Kazimir Malevich,russian,87
1929,0.0,Kazimir Malevich,russian,87
1930,0.0,Kazimir Malevich,russian,87
1931,0.0,Kazimir Malevich,russian,87
1932,0.0,Kazimir Malevich,russian,87
1933,0.0,Kazimir Malevich,russian,87
1934,0.0,Kazimir Malevich,russian,87
1935,0.0,Kazimir Malevich,russian,87
1936,0.0,Kazimir Malevich,russian,87
1937,0.0,Kazimir Malevich,russian,87
1938,0.0,Kazimir Malevich,russian,87
1939,0.0,Kazimir Malevich,russian,87
1940,0.0,Kazimir Malevich,russian,87
1941,0.0,Kazimir Malevich,russian,87
1942,0.0,Kazimir Malevich,russian,87
1943,0.0,Kazimir Malevich,russian,87
1944,0.0,Kazimir Malevich,russian,87
1945,0.0,Kazimir Malevich,russian,87
1946,3.147549998416821e-10,Kazimir Malevich,russian,87
1947,0.0,Kazimir Malevich,russian,87
1948,0.0,Kazimir Malevich,russian,87
1949,0.0,Kazimir Malevich,russian,87
1950,1.6846847528118047e-10,Kazimir Malevich,russian,87
1951,0.0,Kazimir Malevich,russian,87
1952,0.0,Kazimir Malevich,russian,87
1953,1.6342731334884064e-10,Kazimir Malevich,russian,87
1954,1.7020418408009164e-10,Kazimir Malevich,russian,87
1955,2.4043031454645813e-10,Kazimir Malevich,russian,87
1956,3.083120425628749e-10,Kazimir Malevich,russian,87
1957,2.9549104829662554e-10,Kazimir Malevich,russian,87
1958,7.558732806334234e-11,Kazimir Malevich,russian,87
1959,9.045989513012387e-10,Kazimir Malevich,russian,87
1960,2.619778616264057e-09,Kazimir Malevich,russian,87
1961,2.4980825741316437e-10,Kazimir Malevich,russian,87
1962,2.453852399053602e-10,Kazimir Malevich,russian,87
1963,7.112257449648496e-10,Kazimir Malevich,russian,87
