year,frequency,term,variant,pair_id
1923,0.0,Chornobyl,ukrainian,10
1924,0.0,Chornobyl,ukrainian,10
1925,0.0,Chornobyl,ukrainian,10
1926,0.0,Chornobyl,ukrainian,10
1927,0.0,Chornobyl,ukrainian,10
1928,0.0,Chornobyl,ukrainian,10
1929,0.0,Chornobyl,ukrainian,10
1930,0.0,Chornobyl,ukrainian,10
1931,0.0,Chornobyl,ukrainian,10
1932,0.0,Chornobyl,ukrainian,10
1933,0.0,Chornobyl,ukrainian,10
1934,0.0,Chornobyl,ukrainian,10
1935,0.0,Chornobyl,ukrainian,10
1936,0.0,Chornobyl,ukrainian,10
1937,0.0,Chornobyl,ukrainian,10
1938,0.0,Chornobyl,ukrainian,10
1939,0.0,Chornobyl,ukrainian,10
1940,0.0,Chornobyl,ukrainian,10
1941,0.0,Chornobyl,ukrainian,10
1942,0.0,Chornobyl,ukrainian,10
1943,0.0,Chornobyl,ukrainian,10
1944,0.0,Chornobyl,ukrainian,10
1945,0.0,Chornobyl,ukrainian,10
1946,1.9316960531146066e-10,Chornobyl,ukrainian,10
1947,0.0,Chornobyl,ukrainian,10
1948,0.0,Chornobyl,ukrainian,10
1949,0.0,Chornobyl,ukrainian,10
1950,0.0,Chornobyl,ukrainian,10
1951,0.0,Chornobyl,ukrainian,10
1952,0.0,Chornobyl,ukrainian,10
1953,4.504017991902032e-10,Chornobyl,ukrainian,10
1954,0.0,Chornobyl,ukrainian,10
1955,0.0,Chornobyl,ukrainian,10
1956,0.0,Chornobyl,ukrainian,10
1957,0.0,Chornobyl,ukrainian,10
1958,0.0,Chornobyl,ukrainian,10
1959,0.0,Chornobyl,ukrainian,10
1960,0.0,Chornobyl,ukrainian,10
1961,0.0,Chornobyl,ukrainian,10
1962,0.0,Chornobyl,ukrainian,10
1963,5.4290009987578713e-11,Chornobyl,ukrainian,10
1964,0.0,Chornobyl,ukrainian,10
1965,1.883526945523073e-10,Chornobyl,ukrainian,10
1966,0.0,Chornobyl,ukrainian,10
1967,1.6234861233144215e-09,Chornobyl,ukrainian,10
1968,1.0542650086264871e-10,Chornobyl,ukrainian,10
1969,0.0,Chornobyl,ukrainian,10
1970,2.137541116331576e-10,Chornobyl,ukrainian,10
1971,5.828018623255105e-10,Chornobyl,ukrainian,10
1972,3.7567848831798756e-10,Chornobyl,ukrainian,10
1973,1.095873058964969e-09,Chornobyl,ukrainian,10
1974,5.305202110950091e-11,Chornobyl,ukrainian,10
1975,3.0937316597423603e-10,Chornobyl,ukrainian,10
1976,9.793919841794008e-11,Chornobyl,ukrainian,10
1977,2.4201324277939307e-10,Chornobyl,ukrainian,10
1978,7.541725577375757e-10,Chornobyl,ukrainian,10
1979,0.0,Chornobyl,ukrainian,10
1980,3.854066232822362e-10,Chornobyl,ukrainian,10
1981,1.4878794862838163e-09,Chornobyl,ukrainian,10
1982,0.0,Chornobyl,ukrainian,10
1983,1.402908345049525e-10,Chornobyl,ukrainian,10
1984,4.196887726237719e-09,Chornobyl,ukrainian,10
1985,3.270296033974773e-08,Chornobyl,ukrainian,10
1986,2.9546292523718876e-08,Chornobyl,ukrainian,10
1987,7.767980925166285e-09,Chornobyl,ukrainian,10
1988,1.2336005106305947e-08,Chornobyl,ukrainian,10
1989,1.4809732995502145e-08,Chornobyl,ukrainian,10
1990,2.2912244546091642e-08,Chornobyl,ukrainian,10
1991,1.7669082197357966e-08,Chornobyl,ukrainian,10
1992,2.046669500543885e-08,Chornobyl,ukrainian,10
1993,2.5434237826971184e-08,Chornobyl,ukrainian,10
1994,6.154057530238788e-08,Chornobyl,ukrainian,10
1995,5.765361876797215e-08,Chornobyl,ukrainian,10
1996,1.0804650685258821e-07,Chornobyl,ukrainian,10
1997,7.081919051188379e-08,Chornobyl,ukrainian,10
1998,3.644476009867503e-08,Chornobyl,ukrainian,10
1999,3.8043605599114017e-08,Chornobyl,ukrainian,10
2000,9.113001198102211e-08,Chornobyl,ukrainian,10
2001,7.922390921066835e-08,Chornobyl,ukrainian,10
2002,3.938320602969725e-08,Chornobyl,ukrainian,10
2003,2.4311018975708976e-08,Chornobyl,ukrainian,10
2004,2.796884146505363e-08,Chornobyl,ukrainian,10
2005,2.992095105014414e-08,Chornobyl,ukrainian,10
2006,4.237377027038747e-08,Chornobyl,ukrainian,10
2007,2.645587393601545e-08,Chornobyl,ukrainian,10
2008,2.20946638762598e-08,Chornobyl,ukrainian,10
2009,1.6075478725952053e-08,Chornobyl,ukrainian,10
2010,1.1653996878635553e-08,Chornobyl,ukrainian,10
2011,9.678219115016873e-09,Chornobyl,ukrainian,10
2012,1.280435313333328e-08,Chornobyl,ukrainian,10
2013,1.1182596182379712e-08,Chornobyl,ukrainian,10
2014,1.3252085651060952e-08,Chornobyl,ukrainian,10
2015,7.964347403799366e-09,Chornobyl,ukrainian,10
2016,7.33716598588785e-09,Chornobyl,ukrainian,10
2017,1.208684619058431e-08,Chornobyl,ukrainian,10
2018,2.1958680207490033e-08,Chornobyl,ukrainian,10
2019,2.477523963761996e-08,Chornobyl,ukrainian,10
2020,7.26202387113517e-09,Chornobyl,ukrainian,10
2021,8.024700903774828e-09,Chornobyl,ukrainian,10
2022,3.8737059782079086e-08,Chornobyl,ukrainian,10
