year,frequency,term,variant,pair_id
1900,1.3566023304711905e-10,Igor Sikorsky,russian,84
1901,1.2927774128979053e-10,Igor Sikorsky,russian,84
1902,0.0,Igor Sikorsky,russian,84
1903,0.0,Igor Sikorsky,russian,84
1904,0.0,Igor Sikorsky,russian,84
1905,1.2012540961947593e-10,Igor Sikorsky,russian,84
1906,0.0,Igor Sikorsky,russian,84
1907,0.0,Igor Sikorsky,russian,84
1908,0.0,Igor Sikorsky,russian,84
1909,7.633624843350617e-10,Igor Sikorsky,russian,84
1910,0.0,Igor Sikorsky,russian,84
1911,0.0,Igor Sikorsky,russian,84
1912,0.0,Igor Sikorsky,russian,84
1913,1.4341726695121793e-09,Igor Sikorsky,russian,84
1914,1.4877697962489833e-09,Igor Sikorsky,russian,84
1915,9.787502752711674e-11,Igor Sikorsky,russian,84
1916,0.0,Igor Sikorsky,russian,84
1917,0.0,Igor Sikorsky,russian,84
1918,2.114667191355224e-10,Igor Sikorsky,russian,84
1919,4.954167076576255e-10,Igor Sikorsky,russian,84
1920,2.8276650465564046e-10,Igor Sikorsky,russian,84
1921,5.64333302310871e-10,Igor Sikorsky,russian,84
1922,0.0,Igor Sikorsky,russian,84
1923,1.237407676324409e-10,Igor Sikorsky,russian,84
1924,3.965162365116015e-10,Igor Sikorsky,russian,84
1925,4.7312571638258305e-09,Igor Sikorsky,russian,84
1926,6.368155336389236e-09,Igor Sikorsky,russian,84
1927,3.5992664404460584e-09,Igor Sikorsky,russian,84
1928,5.540274905513343e-09,Igor Sikorsky,russian,84
1929,1.4196720243830896e-08,Igor Sikorsky,russian,84
1930,6.792018503176678e-09,Igor Sikorsky,russian,84
1931,9.54429157928871e-09,Igor Sikorsky,russian,84
1932,4.033703593364635e-09,Igor Sikorsky,russian,84
1933,5.3198934146792e-09,Igor Sikorsky,russian,84
1934,1.06785282838473e-08,Igor Sikorsky,russian,84
1935,1.6892228060783054e-08,Igor Sikorsky,russian,84
1936,8.045471844297936e-09,Igor Sikorsky,russian,84
1937,1.4089545530282521e-08,Igor Sikorsky,russian,84
1938,1.1643739306066436e-08,Igor Sikorsky,russian,84
1939,1.5313512236048155e-08,Igor Sikorsky,russian,84
1940,2.4322401870335852e-08,Igor Sikorsky,russian,84
1941,2.2444357483664135e-08,Igor Sikorsky,russian,84
1942,3.339989262940435e-08,Igor Sikorsky,russian,84
1943,7.82863978088244e-08,Igor Sikorsky,russian,84
1944,4.6613465087830264e-08,Igor Sikorsky,russian,84
1945,3.0872485012878315e-08,Igor Sikorsky,russian,84
1946,2.570499191278941e-08,Igor Sikorsky,russian,84
1947,2.2243270336730347e-08,Igor Sikorsky,russian,84
1948,1.320339659827141e-08,Igor Sikorsky,russian,84
1949,1.5737915859403984e-08,Igor Sikorsky,russian,84
1950,1.2045496156076752e-08,Igor Sikorsky,russian,84
1951,2.864543446889911e-08,Igor Sikorsky,russian,84
1952,2.3024432138640805e-08,Igor Sikorsky,russian,84
1953,3.619915034391852e-08,Igor Sikorsky,russian,84
1954,3.1828182756044043e-08,Igor Sikorsky,russian,84
1955,2.8290633835581502e-08,Igor Sikorsky,russian,84
1956,1.965489282440558e-08,Igor Sikorsky,russian,84
1957,1.868980881170046e-08,Igor Sikorsky,russian,84
1958,1.8896832543191522e-08,Igor Sikorsky,russian,84
1959,1.4334413656058587e-08,Igor Sikorsky,russian,84
1960,1.3622848626937412e-08,Igor Sikorsky,russian,84
1961,8.743288759660572e-09,Igor Sikorsky,russian,84
1962,1.0796950888902757e-08,Igor Sikorsky,russian,84
1963,8.17909651118498e-09,Igor Sikorsky,russian,84
1964,9.799197009385807e-09,Igor Sikorsky,russian,84
1965,8.758155978227933e-09,Igor Sikorsky,russian,84
1966,8.509989157801101e-09,Igor Sikorsky,russian,84
1967,1.1844969449725795e-08,Igor Sikorsky,russian,84
