year,frequency,term,variant,pair_id
1981,1.4110857371463226e-08,Borsch,russian,64
1982,2.441259461249956e-08,Borsch,russian,64
1983,2.0295408020842842e-08,Borsch,russian,64
1984,1.9433414877312316e-08,Borsch,russian,64
1985,1.7149670128446814e-08,Borsch,russian,64
1986,2.1919969839245823e-08,Borsch,russian,64
1987,1.6593141083376395e-08,Borsch,russian,64
1988,2.174558666467874e-08,Borsch,russian,64
1989,2.1599294797169932e-08,Borsch,russian,64
1990,2.6203277769809574e-08,Borsch,russian,64
1991,2.5624355970421675e-08,Borsch,russian,64
1992,2.4240113916107475e-08,Borsch,russian,64
1993,2.2285625789209007e-08,Borsch,russian,64
1994,2.374888019573973e-08,Borsch,russian,64
1995,1.9611182011658457e-08,Borsch,russian,64
1996,2.552082811746459e-08,Borsch,russian,64
1997,2.2176134706342054e-08,Borsch,russian,64
1998,2.634252993516384e-08,Borsch,russian,64
1999,2.6231171901258676e-08,Borsch,russian,64
2000,2.148035704863105e-08,Borsch,russian,64
2001,2.4363837169971703e-08,Borsch,russian,64
2002,2.0725869021021026e-08,Borsch,russian,64
2003,2.528346065844289e-08,Borsch,russian,64
2004,2.947638222394744e-08,Borsch,russian,64
2005,1.695520523981031e-08,Borsch,russian,64
2006,2.1906128466753216e-08,Borsch,russian,64
2007,1.9771006165569815e-08,Borsch,russian,64
2008,2.9136284496189546e-08,Borsch,russian,64
2009,2.2939167010349593e-08,Borsch,russian,64
2010,2.7177661010568954e-08,Borsch,russian,64
2011,2.0417065371702847e-08,Borsch,russian,64
2012,2.518836161868876e-08,Borsch,russian,64
2013,1.7230648907684554e-08,Borsch,russian,64
2014,2.316361857879201e-08,Borsch,russian,64
2015,1.5166151001722028e-08,Borsch,russian,64
2016,1.5002250108864246e-08,Borsch,russian,64
2017,2.373919727460816e-08,Borsch,russian,64
2018,3.280834448560199e-08,Borsch,russian,64
2019,1.8863953954451063e-08,Borsch,russian,64
2020,1.991200093698353e-08,Borsch,russian,64
2021,1.952534134375128e-08,Borsch,russian,64
2022,2.1737342592587083e-08,Borsch,russian,64
1900,0.0,Borshch,ukrainian,64
1901,0.0,Borshch,ukrainian,64
1902,0.0,Borshch,ukrainian,64
1903,0.0,Borshch,ukrainian,64
1904,0.0,Borshch,ukrainian,64
1905,0.0,Borshch,ukrainian,64
1906,0.0,Borshch,ukrainian,64
1907,0.0,Borshch,ukrainian,64
1908,0.0,Borshch,ukrainian,64
1909,0.0,Borshch,ukrainian,64
1910,9.340087037124079e-11,Borshch,ukrainian,64
1911,0.0,Borshch,ukrainian,64
1912,0.0,Borshch,ukrainian,64
1913,0.0,Borshch,ukrainian,64
1914,0.0,Borshch,ukrainian,64
1915,0.0,Borshch,ukrainian,64
1916,0.0,Borshch,ukrainian,64
1917,0.0,Borshch,ukrainian,64
1918,0.0,Borshch,ukrainian,64
1919,0.0,Borshch,ukrainian,64
1920,0.0,Borshch,ukrainian,64
1921,0.0,Borshch,ukrainian,64
1922,0.0,Borshch,ukrainian,64
1923,0.0,Borshch,ukrainian,64
1924,0.0,Borshch,ukrainian,64
1925,2.416881417222072e-10,Borshch,ukrainian,64
1926,0.0,Borshch,ukrainian,64
1927,2.281258515424156e-10,Borshch,ukrainian,64
1928,0.0,Borshch,ukrainian,64
1929,0.0,Borshch,ukrainian,64
1930,1.0058134880530645e-10,Borshch,ukrainian,64
1931,2.0846997739187856e-10,Borshch,ukrainian,64
1932,0.0,Borshch,ukrainian,64
1933,6.267945051874335e-10,Borshch,ukrainian,64
1934,0.0,Borshch,ukrainian,64
1935,3.376838531021775e-10,Borshch,ukrainian,64
1936,1.8756073083547875e-10,Borshch,ukrainian,64
1937,2.0865717487161817e-10,Borshch,ukrainian,64
1938,1.0488372670369728e-10,Borshch,ukrainian,64
1939,0.0,Borshch,ukrainian,64
1940,2.0489765439890562e-10,Borshch,ukrainian,64
1941,9.324560013013183e-10,Borshch,ukrainian,64
1942,9.971926617780014e-10,Borshch,ukrainian,64
1943,2.34652991482065e-10,Borshch,ukrainian,64
1944,2.4158081091130157e-10,Borshch,ukrainian,64
1945,1.1638188329721189e-10,Borshch,ukrainian,64
1946,2.897544149060849e-10,Borshch,ukrainian,64
1947,9.014509971816409e-11,Borshch,ukrainian,64
1948,0.0,Borshch,ukrainian,64
1949,4.0007186452584165e-10,Borshch,ukrainian,64
1950,3.866867381852046e-10,Borshch,ukrainian,64
1951,2.3868942933269466e-10,Borshch,ukrainian,64
1952,7.182253680682038e-10,Borshch,ukrainian,64
1953,1.5013392751228594e-09,Borshch,ukrainian,64
1954,4.693297972480082e-10,Borshch,ukrainian,64
1955,1.9869408340866812e-09,Borshch,ukrainian,64
1956,2.8255862094539452e-09,Borshch,ukrainian,64
1957,3.0508320314481807e-09,Borshch,ukrainian,64
1958,2.4972810486190156e-09,Borshch,ukrainian,64
1959,3.0660483041344833e-09,Borshch,ukrainian,64
1960,2.7003113078905017e-09,Borshch,ukrainian,64
1961,2.117925390621167e-09,Borshch,ukrainian,64
1962,1.069317412394355e-09,Borshch,ukrainian,64
1963,2.334470394771415e-09,Borshch,ukrainian,64
1964,7.259238765655596e-10,Borshch,ukrainian,64
1965,4.52046444721077e-09,Borshch,ukrainian,64
1966,3.4808484983273047e-09,Borshch,ukrainian,64
1967,5.0328070599903185e-09,Borshch,ukrainian,64
1968,3.7953542530999584e-09,Borshch,ukrainian,64
1969,2.9769029463722063e-09,Borshch,ukrainian,64
1970,3.954450988885583e-09,Borshch,ukrainian,64
1971,2.5961173211186406e-09,Borshch,ukrainian,64
1972,3.9177900923448306e-09,Borshch,ukrainian,64
1973,7.932033696533836e-09,Borshch,ukrainian,64
1974,7.745595276276163e-09,Borshch,ukrainian,64
1975,3.815602500623072e-09,Borshch,ukrainian,64
1976,5.876351849565253e-09,Borshch,ukrainian,64
1977,9.825737556923286e-09,Borshch,ukrainian,64
1978,1.0982637910217363e-08,Borshch,ukrainian,64
1979,8.624335912088554e-09,Borshch,ukrainian,64
1980,4.094945271759798e-09,Borshch,ukrainian,64
1981,5.951517945135265e-09,Borshch,ukrainian,64
1982,1.0066547595499742e-08,Borshch,ukrainian,64
1983,7.061305762334769e-09,Borshch,ukrainian,64
1984,7.02522529039129e-09,Borshch,ukrainian,64
1985,5.290855753514734e-09,Borshch,ukrainian,64
1986,5.571325623066059e-09,Borshch,ukrainian,64
1987,7.446229854934927e-09,Borshch,ukrainian,64
1988,4.142016507557855e-09,Borshch,ukrainian,64
1989,5.0497370729374325e-09,Borshch,ukrainian,64
1990,7.99845700782953e-09,Borshch,ukrainian,64
1991,6.196739565922371e-09,Borshch,ukrainian,64
1992,3.773418466579415e-09,Borshch,ukrainian,64
1993,3.8846503791489795e-09,Borshch,ukrainian,64
1994,3.841122975245526e-09,Borshch,ukrainian,64
1995,6.225126192305197e-09,Borshch,ukrainian,64
1996,3.336055875990951e-09,Borshch,ukrainian,64
1997,3.1012601375834947e-09,Borshch,ukrainian,64
1998,3.0264071249064273e-09,Borshch,ukrainian,64
1999,3.1527851440671384e-09,Borshch,ukrainian,64
2000,1.8977006632781013e-09,Borshch,ukrainian,64
2001,3.0247622184731426e-09,Borshch,ukrainian,64
2002,2.5146846827084346e-09,Borshch,ukrainian,64
2003,2.8395270579295584e-09,Borshch,ukrainian,64
2004,3.134097203982833e-09,Borshch,ukrainian,64
2005,3.033651996275921e-09,Borshch,ukrainian,64
2006,3.616771770964533e-09,Borshch,ukrainian,64
2007,3.119605462842401e-09,Borshch,ukrainian,64
2008,3.2467348809461782e-09,Borshch,ukrainian,64
2009,3.296376283046243e-09,Borshch,ukrainian,64
2010,1.7998451617984301e-09,Borshch,ukrainian,64
2011,1.5467473968300283e-09,Borshch,ukrainian,64
2012,2.7807434133109155e-09,Borshch,ukrainian,64
2013,3.811532867104006e-09,Borshch,ukrainian,64
2014,1.7620501724380233e-09,Borshch,ukrainian,64
2015,1.6521785051182292e-09,Borshch,ukrainian,64
2016,1.0247438453347968e-09,Borshch,ukrainian,64
2017,3.19945936411159e-09,Borshch,ukrainian,64
2018,3.8470915342259104e-09,Borshch,ukrainian,64
2019,1.5212866522062996e-09,Borshch,ukrainian,64
2020,2.108329510974727e-09,Borshch,ukrainian,64
2021,2.4031190370976674e-09,Borshch,ukrainian,64
2022,9.554875779471672e-10,Borshch,ukrainian,64
