year,frequency,term,variant,pair_id
2004,2.3417811689796508e-08,Nikolai Gogol,russian,80
2005,3.0006948037453185e-08,Nikolai Gogol,russian,80
2006,2.219359629407336e-08,Nikolai Gogol,russian,80
2007,2.559350953390549e-08,Nikolai Gogol,russian,80
2008,2.124728659680386e-08,Nikolai Gogol,russian,80
2009,2.0874429296213748e-08,Nikolai Gogol,russian,80
2010,1.5390934748893415e-08,Nikolai Gogol,russian,80
2011,1.8874171558991293e-08,Nikolai Gogol,russian,80
2012,1.9686535068785815e-08,Nikolai Gogol,russian,80
2013,2.0379376408641292e-08,Nikolai Gogol,russian,80
2014,2.3022323603072437e-08,Nikolai Gogol,russian,80
2015,2.9432555948005756e-08,Nikolai Gogol,russian,80
2016,2.7533634039400567e-08,Nikolai Gogol,russian,80
2017,8.146891161686654e-08,Nikolai Gogol,russian,80
2018,2.9624033004438388e-08,Nikolai Gogol,russian,80
2019,2.3000318094545946e-08,Nikolai Gogol,russian,80
2020,2.1232160918316367e-08,Nikolai Gogol,russian,80
2021,3.77708637699925e-08,Nikolai Gogol,russian,80
2022,4.701367473103346e-08,Nikolai Gogol,russian,80
1900,0.0,Mykola Hohol,ukrainian,80
1901,0.0,Mykola Hohol,ukrainian,80
1902,0.0,Mykola Hohol,ukrainian,80
1903,0.0,Mykola Hohol,ukrainian,80
1904,0.0,Mykola Hohol,ukrainian,80
1905,0.0,Mykola Hohol,ukrainian,80
1906,0.0,Mykola Hohol,ukrainian,80
1907,0.0,Mykola Hohol,ukrainian,80
1908,0.0,Mykola Hohol,ukrainian,80
1909,0.0,Mykola Hohol,ukrainian,80
1910,0.0,Mykola Hohol,ukrainian,80
1911,0.0,Mykola Hohol,ukrainian,80
1912,0.0,Mykola Hohol,ukrainian,80
1913,0.0,Mykola Hohol,ukrainian,80
1914,0.0,Mykola Hohol,ukrainian,80
1915,0.0,Mykola Hohol,ukrainian,80
1916,0.0,Mykola Hohol,ukrainian,80
1917,0.0,Mykola Hohol,ukrainian,80
1918,0.0,Mykola Hohol,ukrainian,80
1919,0.0,Mykola Hohol,ukrainian,80
1920,0.0,Mykola Hohol,ukrainian,80
1921,0.0,Mykola Hohol,ukrainian,80
1922,0.0,Mykola Hohol,ukrainian,80
1923,0.0,Mykola Hohol,ukrainian,80
1924,0.0,Mykola Hohol,ukrainian,80
1925,0.0,Mykola Hohol,ukrainian,80
1926,0.0,Mykola Hohol,ukrainian,80
1927,0.0,Mykola Hohol,ukrainian,80
1928,0.0,Mykola Hohol,ukrainian,80
1929,0.0,Mykola Hohol,ukrainian,80
1930,0.0,Mykola Hohol,ukrainian,80
1931,0.0,Mykola Hohol,ukrainian,80
1932,0.0,Mykola Hohol,ukrainian,80
1933,0.0,Mykola Hohol,ukrainian,80
1934,0.0,Mykola Hohol,ukrainian,80
1935,0.0,Mykola Hohol,ukrainian,80
1936,0.0,Mykola Hohol,ukrainian,80
1937,0.0,Mykola Hohol,ukrainian,80
1938,0.0,Mykola Hohol,ukrainian,80
1939,0.0,Mykola Hohol,ukrainian,80
1940,0.0,Mykola Hohol,ukrainian,80
1941,0.0,Mykola Hohol,ukrainian,80
1942,0.0,Mykola Hohol,ukrainian,80
1943,0.0,Mykola Hohol,ukrainian,80
1944,0.0,Mykola Hohol,ukrainian,80
1945,0.0,Mykola Hohol,ukrainian,80
1946,0.0,Mykola Hohol,ukrainian,80
1947,0.0,Mykola Hohol,ukrainian,80
1948,0.0,Mykola Hohol,ukrainian,80
1949,1.738996169287077e-10,Mykola Hohol,ukrainian,80
1950,2.527027198606646e-10,Mykola Hohol,ukrainian,80
1951,0.0,Mykola Hohol,ukrainian,80
1952,0.0,Mykola Hohol,ukrainian,80
1953,2.4514096308436706e-10,Mykola Hohol,ukrainian,80
1954,0.0,Mykola Hohol,ukrainian,80
1955,5.610040765269275e-10,Mykola Hohol,ukrainian,80
1956,1.0020141383293435e-09,Mykola Hohol,ukrainian,80
1957,6.648548378507257e-10,Mykola Hohol,ukrainian,80
1958,7.558732806334234e-11,Mykola Hohol,ukrainian,80
1959,4.175071954826137e-10,Mykola Hohol,ukrainian,80
1960,0.0,Mykola Hohol,ukrainian,80
1961,4.3716444353414374e-10,Mykola Hohol,ukrainian,80
1962,2.453852399053602e-10,Mykola Hohol,ukrainian,80
1963,0.0,Mykola Hohol,ukrainian,80
1964,2.882116767466414e-10,Mykola Hohol,ukrainian,80
1965,0.0,Mykola Hohol,ukrainian,80
1966,6.64842902953211e-11,Mykola Hohol,ukrainian,80
1967,5.893019405789346e-11,Mykola Hohol,ukrainian,80
1968,1.2062071341745195e-09,Mykola Hohol,ukrainian,80
1969,1.178065561768804e-10,Mykola Hohol,ukrainian,80
1970,1.748323430472709e-10,Mykola Hohol,ukrainian,80
1971,1.1520426973499198e-10,Mykola Hohol,ukrainian,80
1972,5.268215863551973e-10,Mykola Hohol,ukrainian,80
1973,5.123346746849222e-10,Mykola Hohol,ukrainian,80
1974,2.3113412572772774e-10,Mykola Hohol,ukrainian,80
1975,4.495257777126227e-10,Mykola Hohol,ukrainian,80
1976,1.603197297139758e-10,Mykola Hohol,ukrainian,80
1977,1.056674747701436e-10,Mykola Hohol,ukrainian,80
1978,3.090667721750151e-10,Mykola Hohol,ukrainian,80
1979,9.767851805175809e-11,Mykola Hohol,ukrainian,80
1980,0.0,Mykola Hohol,ukrainian,80
1981,5.2283802287611536e-11,Mykola Hohol,ukrainian,80
1982,2.118164255104915e-10,Mykola Hohol,ukrainian,80
1983,0.0,Mykola Hohol,ukrainian,80
1984,4.96185419140982e-11,Mykola Hohol,ukrainian,80
1985,9.929373989692181e-11,Mykola Hohol,ukrainian,80
1986,1.9857755717556103e-10,Mykola Hohol,ukrainian,80
1987,1.9975099352365078e-10,Mykola Hohol,ukrainian,80
1988,4.40381037192239e-10,Mykola Hohol,ukrainian,80
1989,4.6102278244974926e-11,Mykola Hohol,ukrainian,80
1990,1.8112640554068804e-10,Mykola Hohol,ukrainian,80
1991,1.3644874119478345e-10,Mykola Hohol,ukrainian,80
1992,1.7823219289336834e-10,Mykola Hohol,ukrainian,80
1993,1.33302424654147e-10,Mykola Hohol,ukrainian,80
1994,1.3450229818801063e-10,Mykola Hohol,ukrainian,80
1995,0.0,Mykola Hohol,ukrainian,80
1996,1.356954965059387e-10,Mykola Hohol,ukrainian,80
1997,2.7641319788607177e-10,Mykola Hohol,ukrainian,80
1998,2.7731980600798067e-10,Mykola Hohol,ukrainian,80
1999,7.27995053129149e-10,Mykola Hohol,ukrainian,80
2000,2.6183225032561097e-10,Mykola Hohol,ukrainian,80
2001,7.170257720900963e-10,Mykola Hohol,ukrainian,80
2002,4.820147614381654e-10,Mykola Hohol,ukrainian,80
2003,5.03817043639998e-10,Mykola Hohol,ukrainian,80
2004,2.1366616809181949e-10,Mykola Hohol,ukrainian,80
2005,2.683184507912273e-10,Mykola Hohol,ukrainian,80
2006,2.652620900711611e-10,Mykola Hohol,ukrainian,80
2007,8.270011342403905e-10,Mykola Hohol,ukrainian,80
2008,5.42483891141643e-10,Mykola Hohol,ukrainian,80
2009,1.449613207249456e-10,Mykola Hohol,ukrainian,80
2010,5.290634041976716e-10,Mykola Hohol,ukrainian,80
2011,1.8874171670013595e-10,Mykola Hohol,ukrainian,80
2012,4.1445338827550415e-10,Mykola Hohol,ukrainian,80
2013,1.345173417099943e-10,Mykola Hohol,ukrainian,80
2014,1.5661444363601618e-10,Mykola Hohol,ukrainian,80
2015,7.674132440627091e-10,Mykola Hohol,ukrainian,80
2016,3.05444419756995e-10,Mykola Hohol,ukrainian,80
2017,3.7833861044056505e-10,Mykola Hohol,ukrainian,80
2018,4.6071590986684896e-10,Mykola Hohol,ukrainian,80
2019,9.255661514995239e-11,Mykola Hohol,ukrainian,80
2020,1.662008725089592e-10,Mykola Hohol,ukrainian,80
2021,1.0060036137460315e-09,Mykola Hohol,ukrainian,80
2022,8.902499293306221e-10,Mykola Hohol,ukrainian,80
