year,frequency,term,variant,pair_id
1979,8.351513258730847e-09,Kiev Polytechnic,russian,30
1980,5.513602019391328e-09,Kiev Polytechnic,russian,30
1981,6.535475272073654e-09,Kiev Polytechnic,russian,30
1982,3.8126954926553935e-09,Kiev Polytechnic,russian,30
1983,5.494863231092495e-09,Kiev Polytechnic,russian,30
1984,6.599266022533357e-09,Kiev Polytechnic,russian,30
1985,7.744911378892994e-09,Kiev Polytechnic,russian,30
1986,7.794168865871143e-09,Kiev Polytechnic,russian,30
1987,7.191035766851428e-09,Kiev Polytechnic,russian,30
1988,6.1653344651801945e-09,Kiev Polytechnic,russian,30
1989,7.699080484258047e-09,Kiev Polytechnic,russian,30
1990,7.924279898929854e-09,Kiev Polytechnic,russian,30
1991,5.4124664750077045e-09,Kiev Polytechnic,russian,30
1992,9.936444556046808e-09,Kiev Polytechnic,russian,30
1993,4.576716339244058e-09,Kiev Polytechnic,russian,30
1994,3.945400894878048e-09,Kiev Polytechnic,russian,30
1995,4.2840810898781e-09,Kiev Polytechnic,russian,30
1996,3.889937705281454e-09,Kiev Polytechnic,russian,30
1997,4.007991272203526e-09,Kiev Polytechnic,russian,30
1998,3.235397727507916e-09,Kiev Polytechnic,russian,30
1999,2.638982143920998e-09,Kiev Polytechnic,russian,30
2000,2.6183224477449585e-09,Kiev Polytechnic,russian,30
2001,2.6888467008490124e-09,Kiev Polytechnic,russian,30
2002,2.015698052915127e-09,Kiev Polytechnic,russian,30
2003,2.812978516786302e-09,Kiev Polytechnic,russian,30
2004,2.7349269515752894e-09,Kiev Polytechnic,russian,30
2005,2.1465476063298183e-09,Kiev Polytechnic,russian,30
2006,1.5031519362551649e-09,Kiev Polytechnic,russian,30
2007,1.9586869903776005e-09,Kiev Polytechnic,russian,30
2008,1.4918306590061547e-09,Kiev Polytechnic,russian,30
2009,1.932817461636205e-09,Kiev Polytechnic,russian,30
2010,1.5871901570818636e-09,Kiev Polytechnic,russian,30
2011,1.7458609002929393e-09,Kiev Polytechnic,russian,30
2012,2.5557957972210943e-09,Kiev Polytechnic,russian,30
2013,1.8496134623902094e-09,Kiev Polytechnic,russian,30
2014,1.1746082995145457e-09,Kiev Polytechnic,russian,30
2015,1.1285489209811317e-09,Kiev Polytechnic,russian,30
2016,3.6653331481062423e-09,Kiev Polytechnic,russian,30
2017,2.185956304856518e-09,Kiev Polytechnic,russian,30
2018,4.1925147797883255e-09,Kiev Polytechnic,russian,30
2019,2.3601935961181653e-09,Kiev Polytechnic,russian,30
2020,9.556549995792807e-10,Kiev Polytechnic,russian,30
2021,1.5547328979792496e-09,Kiev Polytechnic,russian,30
2022,1.52614276771601e-09,Kiev Polytechnic,russian,30
1900,0.0,Kyiv Polytechnic,ukrainian,30
1901,0.0,Kyiv Polytechnic,ukrainian,30
1902,0.0,Kyiv Polytechnic,ukrainian,30
1903,0.0,Kyiv Polytechnic,ukrainian,30
1904,0.0,Kyiv Polytechnic,ukrainian,30
1905,0.0,Kyiv Polytechnic,ukrainian,30
1906,0.0,Kyiv Polytechnic,ukrainian,30
1907,0.0,Kyiv Polytechnic,ukrainian,30
1908,0.0,Kyiv Polytechnic,ukrainian,30
1909,0.0,Kyiv Polytechnic,ukrainian,30
1910,0.0,Kyiv Polytechnic,ukrainian,30
1911,0.0,Kyiv Polytechnic,ukrainian,30
1912,0.0,Kyiv Polytechnic,ukrainian,30
1913,0.0,Kyiv Polytechnic,ukrainian,30
1914,0.0,Kyiv Polytechnic,ukrainian,30
1915,0.0,Kyiv Polytechnic,ukrainian,30
1916,0.0,Kyiv Polytechnic,ukrainian,30
1917,0.0,Kyiv Polytechnic,ukrainian,30
1918,0.0,Kyiv Polytechnic,ukrainian,30
1919,0.0,Kyiv Polytechnic,ukrainian,30
1920,0.0,Kyiv Polytechnic,ukrainian,30
1921,0.0,Kyiv Polytechnic,ukrainian,30
1922,0.0,Kyiv Polytechnic,ukrainian,30
1923,0.0,Kyiv Polytechnic,ukrainian,30
1924,0.0,Kyiv Polytechnic,ukrainian,30
1925,0.0,Kyiv Polytechnic,ukrainian,30
1926,0.0,Kyiv Polytechnic,ukrainian,30
1927,0.0,Kyiv Polytechnic,ukrainian,30
1928,0.0,Kyiv Polytechnic,ukrainian,30
1929,0.0,Kyiv Polytechnic,ukrainian,30
1930,0.0,Kyiv Polytechnic,ukrainian,30
1931,0.0,Kyiv Polytechnic,ukrainian,30
1932,0.0,Kyiv Polytechnic,ukrainian,30
1933,0.0,Kyiv Polytechnic,ukrainian,30
1934,0.0,Kyiv Polytechnic,ukrainian,30
1935,0.0,Kyiv Polytechnic,ukrainian,30
1936,0.0,Kyiv Polytechnic,ukrainian,30
1937,0.0,Kyiv Polytechnic,ukrainian,30
1938,0.0,Kyiv Polytechnic,ukrainian,30
1939,0.0,Kyiv Polytechnic,ukrainian,30
1940,0.0,Kyiv Polytechnic,ukrainian,30
1941,0.0,Kyiv Polytechnic,ukrainian,30
1942,0.0,Kyiv Polytechnic,ukrainian,30
1943,0.0,Kyiv Polytechnic,ukrainian,30
1944,0.0,Kyiv Polytechnic,ukrainian,30
1945,0.0,Kyiv Polytechnic,ukrainian,30
1946,0.0,Kyiv Polytechnic,ukrainian,30
1947,0.0,Kyiv Polytechnic,ukrainian,30
1948,0.0,Kyiv Polytechnic,ukrainian,30
1949,0.0,Kyiv Polytechnic,ukrainian,30
1950,0.0,Kyiv Polytechnic,ukrainian,30
1951,0.0,Kyiv Polytechnic,ukrainian,30
1952,0.0,Kyiv Polytechnic,ukrainian,30
1953,0.0,Kyiv Polytechnic,ukrainian,30
1954,0.0,Kyiv Polytechnic,ukrainian,30
1955,0.0,Kyiv Polytechnic,ukrainian,30
1956,0.0,Kyiv Polytechnic,ukrainian,30
1957,0.0,Kyiv Polytechnic,ukrainian,30
1958,0.0,Kyiv Polytechnic,ukrainian,30
1959,0.0,Kyiv Polytechnic,ukrainian,30
1960,0.0,Kyiv Polytechnic,ukrainian,30
1961,0.0,Kyiv Polytechnic,ukrainian,30
1962,0.0,Kyiv Polytechnic,ukrainian,30
1963,0.0,Kyiv Polytechnic,ukrainian,30
1964,0.0,Kyiv Polytechnic,ukrainian,30
1965,0.0,Kyiv Polytechnic,ukrainian,30
1966,0.0,Kyiv Polytechnic,ukrainian,30
1967,0.0,Kyiv Polytechnic,ukrainian,30
1968,5.743843248251501e-11,Kyiv Polytechnic,ukrainian,30
1969,0.0,Kyiv Polytechnic,ukrainian,30
1970,0.0,Kyiv Polytechnic,ukrainian,30
1971,1.7280640807193492e-10,Kyiv Polytechnic,ukrainian,30
1972,0.0,Kyiv Polytechnic,ukrainian,30
1973,0.0,Kyiv Polytechnic,ukrainian,30
1974,0.0,Kyiv Polytechnic,ukrainian,30
1975,1.1238144442815567e-10,Kyiv Polytechnic,ukrainian,30
1976,0.0,Kyiv Polytechnic,ukrainian,30
1977,0.0,Kyiv Polytechnic,ukrainian,30
1978,0.0,Kyiv Polytechnic,ukrainian,30
1979,0.0,Kyiv Polytechnic,ukrainian,30
1980,0.0,Kyiv Polytechnic,ukrainian,30
1981,0.0,Kyiv Polytechnic,ukrainian,30
1982,5.295410637762288e-11,Kyiv Polytechnic,ukrainian,30
1983,0.0,Kyiv Polytechnic,ukrainian,30
1984,0.0,Kyiv Polytechnic,ukrainian,30
1985,0.0,Kyiv Polytechnic,ukrainian,30
1986,0.0,Kyiv Polytechnic,ukrainian,30
1987,0.0,Kyiv Polytechnic,ukrainian,30
1988,0.0,Kyiv Polytechnic,ukrainian,30
1989,0.0,Kyiv Polytechnic,ukrainian,30
1990,0.0,Kyiv Polytechnic,ukrainian,30
1991,0.0,Kyiv Polytechnic,ukrainian,30
1992,4.4558048223342084e-11,Kyiv Polytechnic,ukrainian,30
1993,4.443414039490001e-11,Kyiv Polytechnic,ukrainian,30
1994,8.966820341793635e-11,Kyiv Polytechnic,ukrainian,30
1995,4.4165785612060304e-11,Kyiv Polytechnic,ukrainian,30
1996,3.1662283905831146e-10,Kyiv Polytechnic,ukrainian,30
1997,7.831707504735164e-10,Kyiv Polytechnic,ukrainian,30
1998,3.6975975059583277e-10,Kyiv Polytechnic,ukrainian,30
1999,7.734947682358495e-10,Kyiv Polytechnic,ukrainian,30
2000,5.673032044128945e-10,Kyiv Polytechnic,ukrainian,30
2001,2.464776160948645e-09,Kyiv Polytechnic,ukrainian,30
2002,4.381952578569326e-10,Kyiv Polytechnic,ukrainian,30
2003,7.977102867151586e-10,Kyiv Polytechnic,ukrainian,30
2004,8.973979337412175e-10,Kyiv Polytechnic,ukrainian,30
2005,6.70796140855856e-10,Kyiv Polytechnic,ukrainian,30
2006,4.863138780564213e-10,Kyiv Polytechnic,ukrainian,30
2007,3.0468463863009276e-10,Kyiv Polytechnic,ukrainian,30
2008,2.2603495464235124e-10,Kyiv Polytechnic,ukrainian,30
2009,2.899226414498912e-10,Kyiv Polytechnic,ukrainian,30
2010,7.214500663543788e-10,Kyiv Polytechnic,ukrainian,30
2011,6.134106000921236e-10,Kyiv Polytechnic,ukrainian,30
2012,1.5542002129720345e-09,Kyiv Polytechnic,ukrainian,30
2013,2.2195361104593303e-09,Kyiv Polytechnic,ukrainian,30
2014,9.005330370293052e-10,Kyiv Polytechnic,ukrainian,30
2015,1.8508201637956745e-09,Kyiv Polytechnic,ukrainian,30
2016,4.188952296146908e-09,Kyiv Polytechnic,ukrainian,30
2017,2.6904078964662403e-09,Kyiv Polytechnic,ukrainian,30
2018,9.306461379310349e-09,Kyiv Polytechnic,ukrainian,30
2019,1.0412619211308538e-08,Kyiv Polytechnic,ukrainian,30
2020,1.0055153154553409e-08,Kyiv Polytechnic,ukrainian,30
2021,1.1157495372060566e-08,Kyiv Polytechnic,ukrainian,30
2022,1.1318891601774794e-08,Kyiv Polytechnic,ukrainian,30
