year,frequency,term,variant,pair_id
1942,0.0,Kyivan Rus,ukrainian,35
1943,0.0,Kyivan Rus,ukrainian,35
1944,0.0,Kyivan Rus,ukrainian,35
1945,1.2652658087919377e-10,Kyivan Rus,ukrainian,35
1946,0.0,Kyivan Rus,ukrainian,35
1947,0.0,Kyivan Rus,ukrainian,35
1948,0.0,Kyivan Rus,ukrainian,35
1949,0.0,Kyivan Rus,ukrainian,35
1950,0.0,Kyivan Rus,ukrainian,35
1951,0.0,Kyivan Rus,ukrainian,35
1952,0.0,Kyivan Rus,ukrainian,35
1953,0.0,Kyivan Rus,ukrainian,35
1954,0.0,Kyivan Rus,ukrainian,35
1955,0.0,Kyivan Rus,ukrainian,35
1956,7.707801064071873e-11,Kyivan Rus,ukrainian,35
1957,7.387276207415638e-11,Kyivan Rus,ukrainian,35
1958,1.5117465612668468e-10,Kyivan Rus,ukrainian,35
1959,0.0,Kyivan Rus,ukrainian,35
1960,1.9648338511757402e-10,Kyivan Rus,ukrainian,35
1961,6.245206435329109e-11,Kyivan Rus,ukrainian,35
1962,6.134630997634005e-11,Kyivan Rus,ukrainian,35
1963,5.334193087236372e-10,Kyivan Rus,ukrainian,35
1964,0.0,Kyivan Rus,ukrainian,35
1965,0.0,Kyivan Rus,ukrainian,35
1966,0.0,Kyivan Rus,ukrainian,35
1967,0.0,Kyivan Rus,ukrainian,35
1968,0.0,Kyivan Rus,ukrainian,35
1969,1.767098412042145e-10,Kyivan Rus,ukrainian,35
1970,0.0,Kyivan Rus,ukrainian,35
1971,5.760213486749599e-11,Kyivan Rus,ukrainian,35
1972,0.0,Kyivan Rus,ukrainian,35
1973,0.0,Kyivan Rus,ukrainian,35
1974,2.889176675680005e-10,Kyivan Rus,ukrainian,35
1975,1.7981031108504908e-09,Kyivan Rus,ukrainian,35
1976,1.6031972416286067e-09,Kyivan Rus,ukrainian,35
1977,0.0,Kyivan Rus,ukrainian,35
1978,0.0,Kyivan Rus,ukrainian,35
1979,4.8839259025879045e-11,Kyivan Rus,ukrainian,35
1980,2.1004198380580874e-10,Kyivan Rus,ukrainian,35
1981,5.2283802287611536e-11,Kyivan Rus,ukrainian,35
1982,2.118164255104915e-10,Kyivan Rus,ukrainian,35
1983,0.0,Kyivan Rus,ukrainian,35
1984,3.4732980380702827e-10,Kyivan Rus,ukrainian,35
1985,1.34046551636402e-09,Kyivan Rus,ukrainian,35
1986,4.964438860000087e-10,Kyivan Rus,ukrainian,35
1987,6.491907011962894e-10,Kyivan Rus,ukrainian,35
1988,6.263197072087223e-09,Kyivan Rus,ukrainian,35
1989,1.6135797142879937e-09,Kyivan Rus,ukrainian,35
1990,1.5848560241948917e-09,Kyivan Rus,ukrainian,35
1991,6.367607552348886e-10,Kyivan Rus,ukrainian,35
1992,8.020448749590514e-10,Kyivan Rus,ukrainian,35
1993,1.33302424654147e-10,Kyivan Rus,ukrainian,35
1994,7.621797082357773e-10,Kyivan Rus,ukrainian,35
1995,8.833156983634183e-10,Kyivan Rus,ukrainian,35
1996,1.944968852640727e-09,Kyivan Rus,ukrainian,35
1997,5.6204019216465895e-09,Kyivan Rus,ukrainian,35
1998,1.8487987807347395e-09,Kyivan Rus,ukrainian,35
1999,5.1414650314995924e-09,Kyivan Rus,ukrainian,35
2000,8.8586578073091e-09,Kyivan Rus,ukrainian,35
2001,7.976911575724444e-09,Kyivan Rus,ukrainian,35
2002,5.214523479679656e-09,Kyivan Rus,ukrainian,35
2003,6.6335910098302975e-09,Kyivan Rus,ukrainian,35
2004,6.452718359639675e-09,Kyivan Rus,ukrainian,35
2005,1.654630388259193e-08,Kyivan Rus,ukrainian,35
2006,1.1892584694805919e-08,Kyivan Rus,ukrainian,35
2007,6.572483002287299e-09,Kyivan Rus,ukrainian,35
2008,1.0985298892762785e-08,Kyivan Rus,ukrainian,35
2009,2.029458379126936e-09,Kyivan Rus,ukrainian,35
2010,4.040120682446968e-09,Kyivan Rus,ukrainian,35
2011,2.9726821004771864e-09,Kyivan Rus,ukrainian,35
2012,5.1115915944421886e-09,Kyivan Rus,ukrainian,35
2013,8.205558010843106e-09,Kyivan Rus,ukrainian,35
2014,6.734421020837544e-09,Kyivan Rus,ukrainian,35
2015,9.750662499641294e-09,Kyivan Rus,ukrainian,35
2016,5.628904453658379e-09,Kyivan Rus,ukrainian,35
2017,8.743825219426071e-09,Kyivan Rus,ukrainian,35
2018,1.0412179562990787e-08,Kyivan Rus,ukrainian,35
2019,7.635920340476332e-09,Kyivan Rus,ukrainian,35
2020,2.5179431872857094e-08,Kyivan Rus,ukrainian,35
2021,8.733940681793229e-09,Kyivan Rus,ukrainian,35
2022,2.2934534271712437e-08,Kyivan Rus,ukrainian,35
