year,frequency,term,variant,pair_id
1900,2.8150708430985105e-09,Prince of Kiev,russian,71
1901,4.2411185674495755e-10,Prince of Kiev,russian,71
1902,4.233076111859191e-10,Prince of Kiev,russian,71
1903,0.0,Prince of Kiev,russian,71
1904,1.4952094007369965e-09,Prince of Kiev,russian,71
1905,1.3143741650623042e-09,Prince of Kiev,russian,71
1906,6.251119621936141e-10,Prince of Kiev,russian,71
1907,8.841384291358168e-10,Prince of Kiev,russian,71
1908,6.013203268651068e-10,Prince of Kiev,russian,71
1909,2.385587838382719e-10,Prince of Kiev,russian,71
1910,1.109256020370708e-10,Prince of Kiev,russian,71
1911,3.2630242952080835e-09,Prince of Kiev,russian,71
1912,4.2965450641752057e-10,Prince of Kiev,russian,71
1913,1.1543940248159856e-09,Prince of Kiev,russian,71
1914,1.4293392025521712e-09,Prince of Kiev,russian,71
1915,4.085676685861017e-09,Prince of Kiev,russian,71
1916,1.4954710803039006e-09,Prince of Kiev,russian,71
1917,1.7128153340095764e-09,Prince of Kiev,russian,71
1918,2.435291079905255e-09,Prince of Kiev,russian,71
1919,8.693335495912891e-10,Prince of Kiev,russian,71
1920,1.8643935284501367e-09,Prince of Kiev,russian,71
1921,7.218871056480225e-10,Prince of Kiev,russian,71
1922,1.1247920372881026e-09,Prince of Kiev,russian,71
1923,5.160643912205387e-09,Prince of Kiev,russian,71
1924,1.5942568376559052e-09,Prince of Kiev,russian,71
1925,1.4403377379679227e-09,Prince of Kiev,russian,71
1926,1.3405011545231105e-09,Prince of Kiev,russian,71
1927,1.6332518670836293e-09,Prince of Kiev,russian,71
1928,1.1622320883475368e-09,Prince of Kiev,russian,71
1929,2.0071344586369833e-09,Prince of Kiev,russian,71
1930,2.2851582848204544e-09,Prince of Kiev,russian,71
1931,2.372498197900086e-09,Prince of Kiev,russian,71
1932,8.306192178508809e-09,Prince of Kiev,russian,71
1933,4.038982037712913e-09,Prince of Kiev,russian,71
1934,1.5704190170495735e-09,Prince of Kiev,russian,71
1935,2.0121193600175502e-09,Prince of Kiev,russian,71
1936,4.456742530578595e-09,Prince of Kiev,russian,71
1937,5.239126465994559e-09,Prince of Kiev,russian,71
1938,2.6296753663501704e-09,Prince of Kiev,russian,71
1939,5.158276916716886e-09,Prince of Kiev,russian,71
1940,3.184365882091811e-09,Prince of Kiev,russian,71
1941,1.4602493436655095e-08,Prince of Kiev,russian,71
1942,4.231940575749604e-09,Prince of Kiev,russian,71
1943,3.6298803962608872e-09,Prince of Kiev,russian,71
1944,5.753039822309347e-09,Prince of Kiev,russian,71
1945,2.217739769605487e-09,Prince of Kiev,russian,71
1946,3.7892498028213595e-09,Prince of Kiev,russian,71
1947,8.26407209331137e-09,Prince of Kiev,russian,71
1948,3.6954841409198025e-09,Prince of Kiev,russian,71
1949,3.2368556723838537e-09,Prince of Kiev,russian,71
1950,3.4218230471338984e-09,Prince of Kiev,russian,71
1951,3.3202089966266612e-09,Prince of Kiev,russian,71
1952,3.1464113536827654e-09,Prince of Kiev,russian,71
1953,3.0481588364494883e-09,Prince of Kiev,russian,71
1954,5.691891846737462e-09,Prince of Kiev,russian,71
1955,2.1994404075798e-09,Prince of Kiev,russian,71
1956,4.0707690551755604e-09,Prince of Kiev,russian,71
1957,2.028644141560676e-09,Prince of Kiev,russian,71
1958,2.490911477082136e-09,Prince of Kiev,russian,71
1959,5.119705992484569e-09,Prince of Kiev,russian,71
1960,4.108941187297432e-09,Prince of Kiev,russian,71
1961,2.4047324131970527e-09,Prince of Kiev,russian,71
1962,4.651647067532849e-09,Prince of Kiev,russian,71
1963,5.154986659761107e-09,Prince of Kiev,russian,71
1964,8.88587603498081e-09,Prince of Kiev,russian,71
1965,4.736012026995695e-09,Prince of Kiev,russian,71
1966,5.836442884543658e-09,Prince of Kiev,russian,71
1967,5.6922173641282825e-09,Prince of Kiev,russian,71
1968,6.435603161492054e-09,Prince of Kiev,russian,71
1969,4.19940304752231e-09,Prince of Kiev,russian,71
1970,4.165196632044399e-09,Prince of Kiev,russian,71
1971,4.480457338473798e-09,Prince of Kiev,russian,71
1972,3.089954292434527e-09,Prince of Kiev,russian,71
1973,5.5101656570855084e-09,Prince of Kiev,russian,71
1974,3.235525181111143e-09,Prince of Kiev,russian,71
1975,5.802824443179588e-09,Prince of Kiev,russian,71
1976,1.1291209744968e-08,Prince of Kiev,russian,71
1977,4.885261528642104e-09,Prince of Kiev,russian,71
1978,4.485766869066765e-09,Prince of Kiev,russian,71
1979,4.2536858479991224e-09,Prince of Kiev,russian,71
1980,5.9433391541574565e-09,Prince of Kiev,russian,71
1981,3.2725251397636157e-09,Prince of Kiev,russian,71
1982,7.4395258842230305e-09,Prince of Kiev,russian,71
1983,2.8451416778096927e-09,Prince of Kiev,russian,71
1984,8.266932027822804e-09,Prince of Kiev,russian,71
1985,5.010922787818117e-09,Prince of Kiev,russian,71
1986,7.395851042701906e-09,Prince of Kiev,russian,71
1987,4.7556865112596824e-09,Prince of Kiev,russian,71
1988,6.912335592801355e-09,Prince of Kiev,russian,71
1989,5.399616753720693e-09,Prince of Kiev,russian,71
1990,4.265150010951402e-09,Prince of Kiev,russian,71
1991,5.674738012828584e-09,Prince of Kiev,russian,71
1992,7.461886220028191e-09,Prince of Kiev,russian,71
1993,5.740636410678235e-09,Prince of Kiev,russian,71
