year,frequency,term,variant,pair_id
1900,4.0698069914135715e-10,Babi Yar,russian,54
1901,0.0,Babi Yar,russian,54
1902,0.0,Babi Yar,russian,54
1903,0.0,Babi Yar,russian,54
1904,0.0,Babi Yar,russian,54
1905,0.0,Babi Yar,russian,54
1906,0.0,Babi Yar,russian,54
1907,0.0,Babi Yar,russian,54
1908,0.0,Babi Yar,russian,54
1909,0.0,Babi Yar,russian,54
1910,0.0,Babi Yar,russian,54
1911,0.0,Babi Yar,russian,54
1912,0.0,Babi Yar,russian,54
1913,0.0,Babi Yar,russian,54
1914,0.0,Babi Yar,russian,54
1915,0.0,Babi Yar,russian,54
1916,0.0,Babi Yar,russian,54
1917,0.0,Babi Yar,russian,54
1918,0.0,Babi Yar,russian,54
1919,0.0,Babi Yar,russian,54
1920,0.0,Babi Yar,russian,54
1921,0.0,Babi Yar,russian,54
1922,0.0,Babi Yar,russian,54
1923,0.0,Babi Yar,russian,54
1924,0.0,Babi Yar,russian,54
1925,0.0,Babi Yar,russian,54
1926,0.0,Babi Yar,russian,54
1927,0.0,Babi Yar,russian,54
1928,0.0,Babi Yar,russian,54
1929,0.0,Babi Yar,russian,54
1930,2.1909736525049794e-10,Babi Yar,russian,54
1931,0.0,Babi Yar,russian,54
1932,0.0,Babi Yar,russian,54
1933,0.0,Babi Yar,russian,54
1934,0.0,Babi Yar,russian,54
1935,2.4481489058203465e-10,Babi Yar,russian,54
1936,0.0,Babi Yar,russian,54
1937,0.0,Babi Yar,russian,54
1938,0.0,Babi Yar,russian,54
1939,0.0,Babi Yar,russian,54
1940,2.2314129710654385e-10,Babi Yar,russian,54
1941,0.0,Babi Yar,russian,54
1942,9.646178300570796e-10,Babi Yar,russian,54
1943,7.0126251472402146e-09,Babi Yar,russian,54
1944,1.6807108593752673e-08,Babi Yar,russian,54
1945,6.199802449202707e-09,Babi Yar,russian,54
1946,3.0426317021436944e-09,Babi Yar,russian,54
1947,2.351711492210029e-09,Babi Yar,russian,54
1948,1.1236933605829336e-09,Babi Yar,russian,54
1949,2.5215445287329885e-09,Babi Yar,russian,54
1950,1.937387361650167e-09,Babi Yar,russian,54
1951,1.7308419975048395e-10,Babi Yar,russian,54
1952,2.606539428740007e-10,Babi Yar,russian,54
1953,1.0622774881952068e-09,Babi Yar,russian,54
1954,8.510209204004582e-11,Babi Yar,russian,54
1955,8.014344188289613e-10,Babi Yar,russian,54
1956,1.695716234095812e-09,Babi Yar,russian,54
1957,7.387276207415638e-11,Babi Yar,russian,54
1958,2.4943818122125094e-09,Babi Yar,russian,54
1959,1.0159341812254752e-08,Babi Yar,russian,54
1960,8.776257942599841e-09,Babi Yar,russian,54
1961,2.5043277673830744e-08,Babi Yar,russian,54
1962,3.232950618325958e-08,Babi Yar,russian,54
1963,3.965083550383497e-08,Babi Yar,russian,54
1964,2.7019844139886118e-08,Babi Yar,russian,54
1965,1.8953196345705692e-08,Babi Yar,russian,54
1966,3.530315950683871e-08,Babi Yar,russian,54
1967,6.606074975934462e-08,Babi Yar,russian,54
1968,4.56635547152473e-08,Babi Yar,russian,54
1969,5.1952692814438706e-08,Babi Yar,russian,54
1970,4.877822235016538e-08,Babi Yar,russian,54
1971,5.817815562636497e-08,Babi Yar,russian,54
1972,3.078979560200423e-08,Babi Yar,russian,54
1973,3.3472531413281104e-08,Babi Yar,russian,54
1974,2.276671118295326e-08,Babi Yar,russian,54
1975,1.837436691687344e-08,Babi Yar,russian,54
1976,3.179674479270034e-08,Babi Yar,russian,54
1977,2.023532097439329e-08,Babi Yar,russian,54
1978,2.4261741060627173e-08,Babi Yar,russian,54
1979,2.4370789830641115e-08,Babi Yar,russian,54
1980,2.305210777819866e-08,Babi Yar,russian,54
1981,8.219013380994511e-08,Babi Yar,russian,54
1982,3.505561707584093e-08,Babi Yar,russian,54
1983,4.121147512137213e-08,Babi Yar,russian,54
1984,3.324442232610636e-08,Babi Yar,russian,54
1985,3.088035427367686e-08,Babi Yar,russian,54
1986,2.4921483543494105e-08,Babi Yar,russian,54
1987,3.136090498401245e-08,Babi Yar,russian,54
1988,4.423382904406026e-08,Babi Yar,russian,54
1989,2.992037906324185e-08,Babi Yar,russian,54
1990,3.378007562560015e-08,Babi Yar,russian,54
1991,8.091409853250298e-08,Babi Yar,russian,54
1992,2.7224967169559022e-08,Babi Yar,russian,54
1993,2.6927089891159994e-08,Babi Yar,russian,54
1994,2.7572973237965925e-08,Babi Yar,russian,54
1995,3.405181914217792e-08,Babi Yar,russian,54
1996,2.6460622137847167e-08,Babi Yar,russian,54
1997,2.7549182490815838e-08,Babi Yar,russian,54
1998,2.879504101827024e-08,Babi Yar,russian,54
1999,2.5843824857929576e-08,Babi Yar,russian,54
2000,2.1252050785847132e-08,Babi Yar,russian,54
2001,2.96669409038941e-08,Babi Yar,russian,54
