year,frequency,term,variant,pair_id
1900,0.0,Kiev cake,russian,22
1901,0.0,Kiev cake,russian,22
1902,0.0,Kiev cake,russian,22
1903,0.0,Kiev cake,russian,22
1904,0.0,Kiev cake,russian,22
1905,0.0,Kiev cake,russian,22
1906,0.0,Kiev cake,russian,22
1907,0.0,Kiev cake,russian,22
1908,0.0,Kiev cake,russian,22
1909,0.0,Kiev cake,russian,22
1910,0.0,Kiev cake,russian,22
1911,0.0,Kiev cake,russian,22
1912,0.0,Kiev cake,russian,22
1913,0.0,Kiev cake,russian,22
1914,0.0,Kiev cake,russian,22
1915,0.0,Kiev cake,russian,22
1916,0.0,Kiev cake,russian,22
1917,0.0,Kiev cake,russian,22
1918,0.0,Kiev cake,russian,22
1919,0.0,Kiev cake,russian,22
1920,0.0,Kiev cake,russian,22
1921,0.0,Kiev cake,russian,22
1922,0.0,Kiev cake,russian,22
1923,0.0,Kiev cake,russian,22
1924,0.0,Kiev cake,russian,22
1925,0.0,Kiev cake,russian,22
1926,0.0,Kiev cake,russian,22
1927,0.0,Kiev cake,russian,22
1928,0.0,Kiev cake,russian,22
1929,0.0,Kiev cake,russian,22
1930,0.0,Kiev cake,russian,22
1931,0.0,Kiev cake,russian,22
1932,0.0,Kiev cake,russian,22
1933,0.0,Kiev cake,russian,22
1934,0.0,Kiev cake,russian,22
1935,0.0,Kiev cake,russian,22
1936,0.0,Kiev cake,russian,22
1937,0.0,Kiev cake,russian,22
1938,0.0,Kiev cake,russian,22
1939,0.0,Kiev cake,russian,22
1940,0.0,Kiev cake,russian,22
1941,0.0,Kiev cake,russian,22
1942,0.0,Kiev cake,russian,22
1943,0.0,Kiev cake,russian,22
1944,0.0,Kiev cake,russian,22
1945,0.0,Kiev cake,russian,22
1946,0.0,Kiev cake,russian,22
1947,0.0,Kiev cake,russian,22
1948,0.0,Kiev cake,russian,22
1949,0.0,Kiev cake,russian,22
1950,0.0,Kiev cake,russian,22
1951,0.0,Kiev cake,russian,22
1952,0.0,Kiev cake,russian,22
1953,0.0,Kiev cake,russian,22
1954,0.0,Kiev cake,russian,22
1955,0.0,Kiev cake,russian,22
1956,0.0,Kiev cake,russian,22
1957,0.0,Kiev cake,russian,22
1958,0.0,Kiev cake,russian,22
1959,0.0,Kiev cake,russian,22
1960,0.0,Kiev cake,russian,22
1961,0.0,Kiev cake,russian,22
1962,0.0,Kiev cake,russian,22
1963,0.0,Kiev cake,russian,22
1964,0.0,Kiev cake,russian,22
1965,6.842309357990572e-11,Kiev cake,russian,22
1966,0.0,Kiev cake,russian,22
1967,0.0,Kiev cake,russian,22
1968,0.0,Kiev cake,russian,22
1969,0.0,Kiev cake,russian,22
1970,0.0,Kiev cake,russian,22
1971,0.0,Kiev cake,russian,22
1972,0.0,Kiev cake,russian,22
1973,0.0,Kiev cake,russian,22
1974,0.0,Kiev cake,russian,22
1975,0.0,Kiev cake,russian,22
1976,0.0,Kiev cake,russian,22
1977,0.0,Kiev cake,russian,22
1978,0.0,Kiev cake,russian,22
1979,0.0,Kiev cake,russian,22
1980,3.150629757087131e-10,Kiev cake,russian,22
1981,0.0,Kiev cake,russian,22
1982,0.0,Kiev cake,russian,22
1983,0.0,Kiev cake,russian,22
1984,0.0,Kiev cake,russian,22
1985,0.0,Kiev cake,russian,22
1986,4.9644389293890256e-11,Kiev cake,russian,22
1987,4.9937748380912694e-11,Kiev cake,russian,22
1988,4.893122712568143e-11,Kiev cake,russian,22
1989,0.0,Kiev cake,russian,22
1990,0.0,Kiev cake,russian,22
1991,0.0,Kiev cake,russian,22
1992,0.0,Kiev cake,russian,22
1993,0.0,Kiev cake,russian,22
1994,0.0,Kiev cake,russian,22
1995,0.0,Kiev cake,russian,22
1996,0.0,Kiev cake,russian,22
1997,0.0,Kiev cake,russian,22
1998,0.0,Kiev cake,russian,22
1999,0.0,Kiev cake,russian,22
2000,0.0,Kiev cake,russian,22
2001,0.0,Kiev cake,russian,22
2002,0.0,Kiev cake,russian,22
2003,0.0,Kiev cake,russian,22
2004,0.0,Kiev cake,russian,22
2005,0.0,Kiev cake,russian,22
2006,8.84207013163163e-11,Kiev cake,russian,22
2007,0.0,Kiev cake,russian,22
2008,9.04139818569405e-11,Kiev cake,russian,22
2009,4.83204379286839e-11,Kiev cake,russian,22
2010,0.0,Kiev cake,russian,22
2011,4.718542917503399e-11,Kiev cake,russian,22
2012,6.907556471258403e-11,Kiev cake,russian,22
2013,0.0,Kiev cake,russian,22
2014,7.830722181800809e-11,Kiev cake,russian,22
2015,2.7085172993324136e-10,Kiev cake,russian,22
2016,8.726983719009596e-11,Kiev cake,russian,22
2017,3.7833861044056505e-10,Kiev cake,russian,22
2018,2.764295459201094e-10,Kiev cake,russian,22
2019,1.8511323029990479e-10,Kiev cake,russian,22
2020,1.662008725089592e-10,Kiev cake,russian,22
2021,9.145487839257171e-11,Kiev cake,russian,22
2022,4.239285311680163e-10,Kiev cake,russian,22
