year,frequency,term,variant,pair_id
1900,1.2510432967349772e-10,Artemovsk,russian,72
1901,0.0,Artemovsk,russian,72
1902,0.0,Artemovsk,russian,72
1903,0.0,Artemovsk,russian,72
1904,0.0,Artemovsk,russian,72
1905,0.0,Artemovsk,russian,72
1906,0.0,Artemovsk,russian,72
1907,0.0,Artemovsk,russian,72
1908,0.0,Artemovsk,russian,72
1909,0.0,Artemovsk,russian,72
1910,0.0,Artemovsk,russian,72
1911,0.0,Artemovsk,russian,72
1912,0.0,Artemovsk,russian,72
1913,0.0,Artemovsk,russian,72
1914,0.0,Artemovsk,russian,72
1915,0.0,Artemovsk,russian,72
1916,0.0,Artemovsk,russian,72
1917,0.0,Artemovsk,russian,72
1918,0.0,Artemovsk,russian,72
1919,0.0,Artemovsk,russian,72
1920,0.0,Artemovsk,russian,72
1921,0.0,Artemovsk,russian,72
1922,0.0,Artemovsk,russian,72
1923,2.2728820214812373e-10,Artemovsk,russian,72
1924,8.503379111957088e-10,Artemovsk,russian,72
1925,3.746166044038546e-09,Artemovsk,russian,72
1926,3.494389000380238e-09,Artemovsk,russian,72
1927,2.9656361810737053e-09,Artemovsk,russian,72
1928,5.421260773630365e-09,Artemovsk,russian,72
1929,8.949951002534817e-09,Artemovsk,russian,72
1930,2.916859198620614e-09,Artemovsk,russian,72
1931,3.752459676320541e-09,Artemovsk,russian,72
1932,2.5849016260792723e-09,Artemovsk,russian,72
1933,2.6325370772184442e-09,Artemovsk,russian,72
1934,5.626437538097662e-09,Artemovsk,russian,72
1935,6.528554585827351e-09,Artemovsk,russian,72
1936,2.438289570250163e-09,Artemovsk,russian,72
1937,1.72142176069201e-08,Artemovsk,russian,72
1938,4.824651345103348e-09,Artemovsk,russian,72
1939,3.11608294722987e-09,Artemovsk,russian,72
1940,1.639181235191245e-09,Artemovsk,russian,72
1941,4.040642487268542e-09,Artemovsk,russian,72
1942,9.528729805197145e-09,Artemovsk,russian,72
1943,1.5487097826394347e-08,Artemovsk,russian,72
1944,9.542442391818895e-09,Artemovsk,russian,72
1945,3.607838472419189e-09,Artemovsk,russian,72
1946,3.959976790923747e-09,Artemovsk,russian,72
1947,6.5805920712591615e-09,Artemovsk,russian,72
1948,2.840781165858175e-09,Artemovsk,russian,72
1949,5.681020098791123e-09,Artemovsk,russian,72
1950,7.733734541659487e-09,Artemovsk,russian,72
1951,8.115440763845072e-09,Artemovsk,russian,72
1952,3.431521067298604e-09,Artemovsk,russian,72
1953,6.155491227843868e-09,Artemovsk,russian,72
1954,4.536854891767916e-09,Artemovsk,russian,72
1955,4.5626045164226525e-09,Artemovsk,russian,72
1956,4.87413620575694e-09,Artemovsk,russian,72
1957,4.135572329033721e-09,Artemovsk,russian,72
1958,7.97742583102945e-09,Artemovsk,russian,72
1959,7.7928730135568e-09,Artemovsk,russian,72
1960,6.2407190526414524e-09,Artemovsk,russian,72
1961,4.865504443785085e-09,Artemovsk,russian,72
1962,5.853105999875652e-09,Artemovsk,russian,72
1963,8.414951402357929e-09,Artemovsk,russian,72
1964,7.523211387194806e-09,Artemovsk,russian,72
1965,6.341207114957115e-09,Artemovsk,russian,72
1966,6.351021930584011e-09,Artemovsk,russian,72
1967,6.277479869254421e-09,Artemovsk,russian,72
1968,4.058920310967551e-09,Artemovsk,russian,72
1969,5.304299666164525e-09,Artemovsk,russian,72
1970,5.183537155062368e-09,Artemovsk,russian,72
1971,3.2319011911141615e-09,Artemovsk,russian,72
1972,2.7907545163685654e-09,Artemovsk,russian,72
1973,6.053393786231709e-09,Artemovsk,russian,72
1974,3.0239653003860667e-09,Artemovsk,russian,72
1975,4.537473063948028e-09,Artemovsk,russian,72
1976,3.1340543493740824e-09,Artemovsk,russian,72
1977,1.5488847981970366e-09,Artemovsk,russian,72
1978,3.4409122218193033e-09,Artemovsk,russian,72
1979,2.457712255932165e-09,Artemovsk,russian,72
1980,1.5898022898142017e-09,Artemovsk,russian,72
1981,2.6877824410576068e-09,Artemovsk,russian,72
1982,1.945226646427045e-09,Artemovsk,russian,72
1983,2.8993440981395224e-09,Artemovsk,russian,72
1984,2.965192535953065e-09,Artemovsk,russian,72
1985,3.238368462277208e-09,Artemovsk,russian,72
1986,2.7856628115330295e-09,Artemovsk,russian,72
1987,5.331868280222807e-09,Artemovsk,russian,72
1988,2.746336935643967e-09,Artemovsk,russian,72
1989,3.0128681771657284e-09,Artemovsk,russian,72
1990,2.9161040249192638e-09,Artemovsk,russian,72
1991,7.536575252764521e-10,Artemovsk,russian,72
1992,4.839819656154987e-09,Artemovsk,russian,72
1993,1.5947512199687708e-09,Artemovsk,russian,72
1994,5.699730909469736e-09,Artemovsk,russian,72
1995,7.323678108406284e-09,Artemovsk,russian,72
1996,1.1676195565968328e-09,Artemovsk,russian,72
1997,1.189524478917292e-09,Artemovsk,russian,72
1998,2.770654372596937e-09,Artemovsk,russian,72
1999,3.1948221845823355e-09,Artemovsk,russian,72
2000,9.690386271188345e-10,Artemovsk,russian,72
2001,1.6988390694194777e-09,Artemovsk,russian,72
2002,1.013985784226179e-09,Artemovsk,russian,72
2003,1.4003147530416982e-09,Artemovsk,russian,72
2004,3.0150808516538063e-09,Artemovsk,russian,72
2005,7.064668849920963e-10,Artemovsk,russian,72
2006,1.5617878101892302e-09,Artemovsk,russian,72
2007,7.292584314200212e-10,Artemovsk,russian,72
2008,1.2227963086530735e-09,Artemovsk,russian,72
2009,2.5738828846044726e-09,Artemovsk,russian,72
2010,1.3498838713488226e-09,Artemovsk,russian,72
2011,6.628917414985835e-10,Artemovsk,russian,72
2012,2.6514064277449734e-09,Artemovsk,russian,72
2013,1.1970102686831297e-09,Artemovsk,russian,72
2014,2.239272101078882e-09,Artemovsk,russian,72
2015,7.625439168990056e-10,Artemovsk,russian,72
2016,3.0332416578460197e-09,Artemovsk,russian,72
2017,9.084884511345592e-10,Artemovsk,russian,72
2018,8.645150151309622e-10,Artemovsk,russian,72
2019,1.6082173370790542e-09,Artemovsk,russian,72
2020,1.3274668031471037e-09,Artemovsk,russian,72
2021,9.44082478859798e-10,Artemovsk,russian,72
2022,6.768037241755565e-10,Artemovsk,russian,72
1900,1.3761476402862627e-09,Bakhmut,ukrainian,72
1901,2.024541645440081e-09,Bakhmut,ukrainian,72
1902,4.511331308520994e-09,Bakhmut,ukrainian,72
1903,3.459285746743035e-09,Bakhmut,ukrainian,72
1904,2.0635770869859016e-09,Bakhmut,ukrainian,72
1905,3.318186836409609e-09,Bakhmut,ukrainian,72
1906,3.87884346864098e-09,Bakhmut,ukrainian,72
1907,5.9488098891335994e-09,Bakhmut,ukrainian,72
1908,3.4353562217148692e-09,Bakhmut,ukrainian,72
1909,3.0131872552630057e-09,Bakhmut,ukrainian,72
1910,3.7360345928050265e-09,Bakhmut,ukrainian,72
1911,5.230075927897815e-09,Bakhmut,ukrainian,72
1912,4.320388491407812e-09,Bakhmut,ukrainian,72
1913,8.429056563841186e-09,Bakhmut,ukrainian,72
1914,4.183040580585384e-09,Bakhmut,ukrainian,72
1915,4.490976923676726e-09,Bakhmut,ukrainian,72
1916,2.7667104163242584e-09,Bakhmut,ukrainian,72
1917,1.79484027640342e-09,Bakhmut,ukrainian,72
1918,1.7488791526076852e-09,Bakhmut,ukrainian,72
1919,3.5510800966420675e-09,Bakhmut,ukrainian,72
1920,6.658419149374595e-09,Bakhmut,ukrainian,72
1921,6.916093253650502e-10,Bakhmut,ukrainian,72
1922,3.2621743084604304e-09,Bakhmut,ukrainian,72
1923,1.931949711320158e-09,Bakhmut,ukrainian,72
1924,6.6812262389248644e-09,Bakhmut,ukrainian,72
1925,5.075451170455381e-09,Bakhmut,ukrainian,72
1926,2.367166684891231e-09,Bakhmut,ukrainian,72
1927,2.9656361810737053e-09,Bakhmut,ukrainian,72
