year,frequency,term,variant,pair_id
1900,7.256051315351897e-09,Euromaidan,both,49
1901,1.1909068176052529e-10,Euromaidan,both,49
1902,0.0,Euromaidan,both,49
1903,0.0,Euromaidan,both,49
1904,0.0,Euromaidan,both,49
1905,0.0,Euromaidan,both,49
1906,0.0,Euromaidan,both,49
1907,0.0,Euromaidan,both,49
1908,0.0,Euromaidan,both,49
1909,0.0,Euromaidan,both,49
1910,0.0,Euromaidan,both,49
1911,0.0,Euromaidan,both,49
1912,0.0,Euromaidan,both,49
1913,0.0,Euromaidan,both,49
1914,0.0,Euromaidan,both,49
1915,0.0,Euromaidan,both,49
1916,0.0,Euromaidan,both,49
1917,0.0,Euromaidan,both,49
1918,0.0,Euromaidan,both,49
1919,0.0,Euromaidan,both,49
1920,0.0,Euromaidan,both,49
1921,0.0,Euromaidan,both,49
1922,0.0,Euromaidan,both,49
1923,0.0,Euromaidan,both,49
1924,0.0,Euromaidan,both,49
1925,0.0,Euromaidan,both,49
1926,0.0,Euromaidan,both,49
1927,0.0,Euromaidan,both,49
1928,0.0,Euromaidan,both,49
1929,0.0,Euromaidan,both,49
1930,0.0,Euromaidan,both,49
1931,0.0,Euromaidan,both,49
1932,0.0,Euromaidan,both,49
1933,0.0,Euromaidan,both,49
1934,0.0,Euromaidan,both,49
1935,0.0,Euromaidan,both,49
1936,0.0,Euromaidan,both,49
1937,0.0,Euromaidan,both,49
1938,0.0,Euromaidan,both,49
1939,0.0,Euromaidan,both,49
1940,0.0,Euromaidan,both,49
1941,0.0,Euromaidan,both,49
1942,0.0,Euromaidan,both,49
1943,0.0,Euromaidan,both,49
1944,0.0,Euromaidan,both,49
1945,0.0,Euromaidan,both,49
1946,0.0,Euromaidan,both,49
1947,0.0,Euromaidan,both,49
1948,0.0,Euromaidan,both,49
1949,0.0,Euromaidan,both,49
1950,0.0,Euromaidan,both,49
1951,0.0,Euromaidan,both,49
1952,0.0,Euromaidan,both,49
1953,0.0,Euromaidan,both,49
1954,0.0,Euromaidan,both,49
1955,0.0,Euromaidan,both,49
1956,0.0,Euromaidan,both,49
1957,0.0,Euromaidan,both,49
1958,0.0,Euromaidan,both,49
1959,0.0,Euromaidan,both,49
1960,0.0,Euromaidan,both,49
1961,0.0,Euromaidan,both,49
1962,0.0,Euromaidan,both,49
1963,0.0,Euromaidan,both,49
1964,0.0,Euromaidan,both,49
1965,0.0,Euromaidan,both,49
1966,0.0,Euromaidan,both,49
1967,0.0,Euromaidan,both,49
1968,0.0,Euromaidan,both,49
1969,0.0,Euromaidan,both,49
1970,0.0,Euromaidan,both,49
1971,0.0,Euromaidan,both,49
1972,0.0,Euromaidan,both,49
1973,0.0,Euromaidan,both,49
1974,0.0,Euromaidan,both,49
1975,0.0,Euromaidan,both,49
1976,0.0,Euromaidan,both,49
1977,0.0,Euromaidan,both,49
1978,0.0,Euromaidan,both,49
1979,0.0,Euromaidan,both,49
1980,0.0,Euromaidan,both,49
1981,0.0,Euromaidan,both,49
1982,0.0,Euromaidan,both,49
1983,0.0,Euromaidan,both,49
1984,0.0,Euromaidan,both,49
1985,0.0,Euromaidan,both,49
1986,0.0,Euromaidan,both,49
1987,0.0,Euromaidan,both,49
1988,0.0,Euromaidan,both,49
1989,0.0,Euromaidan,both,49
1990,0.0,Euromaidan,both,49
1991,0.0,Euromaidan,both,49
1992,0.0,Euromaidan,both,49
1993,0.0,Euromaidan,both,49
1994,0.0,Euromaidan,both,49
1995,0.0,Euromaidan,both,49
1996,0.0,Euromaidan,both,49
1997,0.0,Euromaidan,both,49
1998,0.0,Euromaidan,both,49
1999,0.0,Euromaidan,both,49
2000,0.0,Euromaidan,both,49
2001,0.0,Euromaidan,both,49
2002,0.0,Euromaidan,both,49
2003,0.0,Euromaidan,both,49
2004,0.0,Euromaidan,both,49
2005,0.0,Euromaidan,both,49
2006,1.2329903764651817e-10,Euromaidan,both,49
2007,0.0,Euromaidan,both,49
2008,0.0,Euromaidan,both,49
2009,0.0,Euromaidan,both,49
2010,0.0,Euromaidan,both,49
2011,4.4192781378793455e-11,Euromaidan,both,49
2012,3.233422557480381e-11,Euromaidan,both,49
2013,6.300054228303154e-11,Euromaidan,both,49
2014,1.6776185773892394e-08,Euromaidan,both,49
2015,6.045278411193067e-08,Euromaidan,both,49
2016,5.0950262675542035e-08,Euromaidan,both,49
2017,7.50095452417554e-08,Euromaidan,both,49
2018,7.918957578567642e-08,Euromaidan,both,49
2019,1.0522956728209465e-07,Euromaidan,both,49
2020,4.919435525607696e-08,Euromaidan,both,49
2021,1.0002982975265695e-07,Euromaidan,both,49
2022,7.870828966360932e-08,Euromaidan,both,49
