date,article,views,label,variant
2024-06-30,Chernobyl,887,Chernobyl (city),ukrainian
2024-07-01,Chernobyl,958,Chernobyl (city),ukrainian
2024-07-02,Chernobyl,795,Chernobyl (city),ukrainian
2024-07-03,Chernobyl,848,Chernobyl (city),ukrainian
2024-07-04,Chernobyl,824,Chernobyl (city),ukrainian
2024-07-05,Chernobyl,776,Chernobyl (city),ukrainian
2024-07-06,Chernobyl,872,Chernobyl (city),ukrainian
2024-07-07,Chernobyl,947,Chernobyl (city),ukrainian
2024-07-08,Chernobyl,1083,Chernobyl (city),ukrainian
2024-07-09,Chernobyl,870,Chernobyl (city),ukrainian
2024-07-10,Chernobyl,885,Chernobyl (city),ukrainian
2024-07-11,Chernobyl,962,Chernobyl (city),ukrainian
2024-07-12,Chernobyl,953,Chernobyl (city),ukrainian
2024-07-13,Chernobyl,857,Chernobyl (city),ukrainian
2024-07-14,Chernobyl,832,Chernobyl (city),ukrainian
2024-07-15,Chernobyl,852,Chernobyl (city),ukrainian
2024-07-16,Chernobyl,1184,Chernobyl (city),ukrainian
2024-07-17,Chernobyl,937,Chernobyl (city),ukrainian
2024-07-18,Chernobyl,880,Chernobyl (city),ukrainian
2024-07-19,Chernobyl,837,Chernobyl (city),ukrainian
2024-07-20,Chernobyl,878,Chernobyl (city),ukrainian
2024-07-21,Chernobyl,868,Chernobyl (city),ukrainian
2024-07-22,Chernobyl,933,Chernobyl (city),ukrainian
2024-07-23,Chernobyl,892,Chernobyl (city),ukrainian
2024-07-24,Chernobyl,865,Chernobyl (city),ukrainian
2024-07-25,Chernobyl,1273,Chernobyl (city),ukrainian
2024-07-26,Chernobyl,856,Chernobyl (city),ukrainian
2024-07-27,Chernobyl,784,Chernobyl (city),ukrainian
2024-07-28,Chernobyl,896,Chernobyl (city),ukrainian
2024-07-29,Chernobyl,750,Chernobyl (city),ukrainian
2024-07-30,Chernobyl,733,Chernobyl (city),ukrainian
2024-07-31,Chernobyl,811,Chernobyl (city),ukrainian
2024-08-01,Chernobyl,791,Chernobyl (city),ukrainian
2024-08-02,Chernobyl,822,Chernobyl (city),ukrainian
2024-08-03,Chernobyl,817,Chernobyl (city),ukrainian
2024-08-04,Chernobyl,941,Chernobyl (city),ukrainian
2024-08-05,Chernobyl,946,Chernobyl (city),ukrainian
2024-08-06,Chernobyl,856,Chernobyl (city),ukrainian
2024-08-07,Chernobyl,858,Chernobyl (city),ukrainian
2024-08-08,Chernobyl,902,Chernobyl (city),ukrainian
2024-08-09,Chernobyl,874,Chernobyl (city),ukrainian
2024-08-10,Chernobyl,872,Chernobyl (city),ukrainian
2024-08-11,Chernobyl,1014,Chernobyl (city),ukrainian
2024-08-12,Chernobyl,1113,Chernobyl (city),ukrainian
2024-08-13,Chernobyl,1048,Chernobyl (city),ukrainian
2024-08-14,Chernobyl,1169,Chernobyl (city),ukrainian
