date,article,views,label,variant
2024-04-06,Igor_Sikorsky,588,Igor Sikorsky,russian
2024-04-07,Igor_Sikorsky,543,Igor Sikorsky,russian
2024-04-08,Igor_Sikorsky,537,Igor Sikorsky,russian
2024-04-09,Igor_Sikorsky,705,Igor Sikorsky,russian
2024-04-10,Igor_Sikorsky,591,Igor Sikorsky,russian
2024-04-11,Igor_Sikorsky,504,Igor Sikorsky,russian
2024-04-12,Igor_Sikorsky,513,Igor Sikorsky,russian
2024-04-13,Igor_Sikorsky,537,Igor Sikorsky,russian
2024-04-14,Igor_Sikorsky,633,Igor Sikorsky,russian
2024-04-15,Igor_Sikorsky,618,Igor Sikorsky,russian
2024-04-16,Igor_Sikorsky,567,Igor Sikorsky,russian
2024-04-17,Igor_Sikorsky,538,Igor Sikorsky,russian
2024-04-18,Igor_Sikorsky,542,Igor Sikorsky,russian
2024-04-19,Igor_Sikorsky,554,Igor Sikorsky,russian
2024-04-20,Igor_Sikorsky,545,Igor Sikorsky,russian
2024-04-21,Igor_Sikorsky,659,Igor Sikorsky,russian
2024-04-22,Igor_Sikorsky,673,Igor Sikorsky,russian
2024-04-23,Igor_Sikorsky,666,Igor Sikorsky,russian
2024-04-24,Igor_Sikorsky,804,Igor Sikorsky,russian
2024-04-25,Igor_Sikorsky,614,Igor Sikorsky,russian
2024-04-26,Igor_Sikorsky,573,Igor Sikorsky,russian
2024-04-27,Igor_Sikorsky,466,Igor Sikorsky,russian
2024-04-28,Igor_Sikorsky,536,Igor Sikorsky,russian
2024-04-29,Igor_Sikorsky,552,Igor Sikorsky,russian
2024-04-30,Igor_Sikorsky,495,Igor Sikorsky,russian
2024-05-01,Igor_Sikorsky,429,Igor Sikorsky,russian
2024-05-02,Igor_Sikorsky,525,Igor Sikorsky,russian
2024-05-03,Igor_Sikorsky,503,Igor Sikorsky,russian
2024-05-04,Igor_Sikorsky,517,Igor Sikorsky,russian
2024-05-05,Igor_Sikorsky,539,Igor Sikorsky,russian
2024-05-06,Igor_Sikorsky,489,Igor Sikorsky,russian
2024-05-07,Igor_Sikorsky,523,Igor Sikorsky,russian
2024-05-08,Igor_Sikorsky,540,Igor Sikorsky,russian
2024-05-09,Igor_Sikorsky,604,Igor Sikorsky,russian
2024-05-10,Igor_Sikorsky,547,Igor Sikorsky,russian
2024-05-11,Igor_Sikorsky,437,Igor Sikorsky,russian
2024-05-12,Igor_Sikorsky,450,Igor Sikorsky,russian
2024-05-13,Igor_Sikorsky,648,Igor Sikorsky,russian
2024-05-14,Igor_Sikorsky,764,Igor Sikorsky,russian
2024-05-15,Igor_Sikorsky,725,Igor Sikorsky,russian
2024-05-16,Igor_Sikorsky,598,Igor Sikorsky,russian
2024-05-17,Igor_Sikorsky,532,Igor Sikorsky,russian
2024-05-18,Igor_Sikorsky,529,Igor Sikorsky,russian
2024-05-19,Igor_Sikorsky,699,Igor Sikorsky,russian
2024-05-20,Igor_Sikorsky,1482,Igor Sikorsky,russian
2024-05-21,Igor_Sikorsky,1093,Igor Sikorsky,russian
2024-05-22,Igor_Sikorsky,702,Igor Sikorsky,russian
2024-05-23,Igor_Sikorsky,737,Igor Sikorsky,russian
2024-05-24,Igor_Sikorsky,1130,Igor Sikorsky,russian
2024-05-25,Igor_Sikorsky,1316,Igor Sikorsky,russian
2024-05-26,Igor_Sikorsky,869,Igor Sikorsky,russian
2024-05-27,Igor_Sikorsky,666,Igor Sikorsky,russian
2024-05-28,Igor_Sikorsky,553,Igor Sikorsky,russian
2024-05-29,Igor_Sikorsky,539,Igor Sikorsky,russian
2024-05-30,Igor_Sikorsky,570,Igor Sikorsky,russian
2024-05-31,Igor_Sikorsky,462,Igor Sikorsky,russian
2024-06-01,Igor_Sikorsky,482,Igor Sikorsky,russian
2024-06-02,Igor_Sikorsky,719,Igor Sikorsky,russian
2024-06-03,Igor_Sikorsky,614,Igor Sikorsky,russian
2024-06-04,Igor_Sikorsky,507,Igor Sikorsky,russian
2024-06-05,Igor_Sikorsky,544,Igor Sikorsky,russian
2024-06-06,Igor_Sikorsky,593,Igor Sikorsky,russian
2024-06-07,Igor_Sikorsky,482,Igor Sikorsky,russian
2024-06-08,Igor_Sikorsky,516,Igor Sikorsky,russian
2024-06-09,Igor_Sikorsky,584,Igor Sikorsky,russian
2024-06-10,Igor_Sikorsky,485,Igor Sikorsky,russian
2024-06-11,Igor_Sikorsky,476,Igor Sikorsky,russian
2024-06-12,Igor_Sikorsky,476,Igor Sikorsky,russian
2024-06-13,Igor_Sikorsky,453,Igor Sikorsky,russian
2024-06-14,Igor_Sikorsky,388,Igor Sikorsky,russian
2024-06-15,Igor_Sikorsky,455,Igor Sikorsky,russian
2024-06-16,Igor_Sikorsky,434,Igor Sikorsky,russian
2024-06-17,Igor_Sikorsky,395,Igor Sikorsky,russian
2024-06-18,Igor_Sikorsky,418,Igor Sikorsky,russian
