date,article,views,label,variant,pair_id
2015-07-01,Kazimir_Malevich,15590,Kazimir Malevich,russian,87
2015-08-01,Kazimir_Malevich,16117,Kazimir Malevich,russian,87
2015-09-01,Kazimir_Malevich,17564,Kazimir Malevich,russian,87
2015-10-01,Kazimir_Malevich,19485,Kazimir Malevich,russian,87
2015-11-01,Kazimir_Malevich,22886,Kazimir Malevich,russian,87
2015-12-01,Kazimir_Malevich,18478,Kazimir Malevich,russian,87
2016-01-01,Kazimir_Malevich,19463,Kazimir Malevich,russian,87
2016-02-01,Kazimir_Malevich,21034,Kazimir Malevich,russian,87
2016-03-01,Kazimir_Malevich,19956,Kazimir Malevich,russian,87
2016-04-01,Kazimir_Malevich,21425,Kazimir Malevich,russian,87
2016-05-01,Kazimir_Malevich,18301,Kazimir Malevich,russian,87
2016-06-01,Kazimir_Malevich,15007,Kazimir Malevich,russian,87
2016-07-01,Kazimir_Malevich,13066,Kazimir Malevich,russian,87
2016-08-01,Kazimir_Malevich,13304,Kazimir Malevich,russian,87
2016-09-01,Kazimir_Malevich,17652,Kazimir Malevich,russian,87
2016-10-01,Kazimir_Malevich,18639,Kazimir Malevich,russian,87
2016-11-01,Kazimir_Malevich,18521,Kazimir Malevich,russian,87
2016-12-01,Kazimir_Malevich,16105,Kazimir Malevich,russian,87
2017-01-01,Kazimir_Malevich,17689,Kazimir Malevich,russian,87
2017-02-01,Kazimir_Malevich,20130,Kazimir Malevich,russian,87
2017-03-01,Kazimir_Malevich,20648,Kazimir Malevich,russian,87
2017-04-01,Kazimir_Malevich,17143,Kazimir Malevich,russian,87
2017-05-01,Kazimir_Malevich,19669,Kazimir Malevich,russian,87
2017-06-01,Kazimir_Malevich,13603,Kazimir Malevich,russian,87
2017-07-01,Kazimir_Malevich,12476,Kazimir Malevich,russian,87
2017-08-01,Kazimir_Malevich,13607,Kazimir Malevich,russian,87
2017-09-01,Kazimir_Malevich,15610,Kazimir Malevich,russian,87
2017-10-01,Kazimir_Malevich,17693,Kazimir Malevich,russian,87
2017-11-01,Kazimir_Malevich,19516,Kazimir Malevich,russian,87
2017-12-01,Kazimir_Malevich,15508,Kazimir Malevich,russian,87
2018-01-01,Kazimir_Malevich,16868,Kazimir Malevich,russian,87
2018-02-01,Kazimir_Malevich,16486,Kazimir Malevich,russian,87
2018-03-01,Kazimir_Malevich,18468,Kazimir Malevich,russian,87
2018-04-01,Kazimir_Malevich,16571,Kazimir Malevich,russian,87
2018-05-01,Kazimir_Malevich,18162,Kazimir Malevich,russian,87
2018-06-01,Kazimir_Malevich,14979,Kazimir Malevich,russian,87
2018-07-01,Kazimir_Malevich,12822,Kazimir Malevich,russian,87
2018-08-01,Kazimir_Malevich,13060,Kazimir Malevich,russian,87
2018-09-01,Kazimir_Malevich,14677,Kazimir Malevich,russian,87
2018-10-01,Kazimir_Malevich,17152,Kazimir Malevich,russian,87
2018-11-01,Kazimir_Malevich,16991,Kazimir Malevich,russian,87
2018-12-01,Kazimir_Malevich,15716,Kazimir Malevich,russian,87
2019-01-01,Kazimir_Malevich,16468,Kazimir Malevich,russian,87
2019-02-01,Kazimir_Malevich,18094,Kazimir Malevich,russian,87
2019-03-01,Kazimir_Malevich,17618,Kazimir Malevich,russian,87
2019-04-01,Kazimir_Malevich,17046,Kazimir Malevich,russian,87
2019-05-01,Kazimir_Malevich,15774,Kazimir Malevich,russian,87
2019-06-01,Kazimir_Malevich,12579,Kazimir Malevich,russian,87
2019-07-01,Kazimir_Malevich,12809,Kazimir Malevich,russian,87
2019-08-01,Kazimir_Malevich,12959,Kazimir Malevich,russian,87
2019-09-01,Kazimir_Malevich,14703,Kazimir Malevich,russian,87
2019-10-01,Kazimir_Malevich,15677,Kazimir Malevich,russian,87
2019-11-01,Kazimir_Malevich,17093,Kazimir Malevich,russian,87
2019-12-01,Kazimir_Malevich,15160,Kazimir Malevich,russian,87
2020-01-01,Kazimir_Malevich,14527,Kazimir Malevich,russian,87
2020-02-01,Kazimir_Malevich,15804,Kazimir Malevich,russian,87
2020-03-01,Kazimir_Malevich,15400,Kazimir Malevich,russian,87
2020-04-01,Kazimir_Malevich,18109,Kazimir Malevich,russian,87
2020-05-01,Kazimir_Malevich,17768,Kazimir Malevich,russian,87
2020-06-01,Kazimir_Malevich,15809,Kazimir Malevich,russian,87
2020-07-01,Kazimir_Malevich,12059,Kazimir Malevich,russian,87
2020-08-01,Kazimir_Malevich,12120,Kazimir Malevich,russian,87
2020-09-01,Kazimir_Malevich,13411,Kazimir Malevich,russian,87
2020-10-01,Kazimir_Malevich,16291,Kazimir Malevich,russian,87
2020-11-01,Kazimir_Malevich,16196,Kazimir Malevich,russian,87
2020-12-01,Kazimir_Malevich,15365,Kazimir Malevich,russian,87
2021-01-01,Kazimir_Malevich,15469,Kazimir Malevich,russian,87
2021-02-01,Kazimir_Malevich,15875,Kazimir Malevich,russian,87
2021-03-01,Kazimir_Malevich,18969,Kazimir Malevich,russian,87
2021-04-01,Kazimir_Malevich,16635,Kazimir Malevich,russian,87
2021-05-01,Kazimir_Malevich,16023,Kazimir Malevich,russian,87
2021-06-01,Kazimir_Malevich,13353,Kazimir Malevich,russian,87
2021-07-01,Kazimir_Malevich,12568,Kazimir Malevich,russian,87
2021-08-01,Kazimir_Malevich,12503,Kazimir Malevich,russian,87
2021-09-01,Kazimir_Malevich,14086,Kazimir Malevich,russian,87
2021-10-01,Kazimir_Malevich,16128,Kazimir Malevich,russian,87
2021-11-01,Kazimir_Malevich,15958,Kazimir Malevich,russian,87
2021-12-01,Kazimir_Malevich,14604,Kazimir Malevich,russian,87
2022-01-01,Kazimir_Malevich,17037,Kazimir Malevich,russian,87
2022-02-01,Kazimir_Malevich,22186,Kazimir Malevich,russian,87
2022-03-01,Kazimir_Malevich,25854,Kazimir Malevich,russian,87
2022-04-01,Kazimir_Malevich,21559,Kazimir Malevich,russian,87
2022-05-01,Kazimir_Malevich,18359,Kazimir Malevich,russian,87
2022-06-01,Kazimir_Malevich,16200,Kazimir Malevich,russian,87
2022-07-01,Kazimir_Malevich,14648,Kazimir Malevich,russian,87
2022-08-01,Kazimir_Malevich,16133,Kazimir Malevich,russian,87
2022-09-01,Kazimir_Malevich,16256,Kazimir Malevich,russian,87
2022-10-01,Kazimir_Malevich,17597,Kazimir Malevich,russian,87
2022-11-01,Kazimir_Malevich,18273,Kazimir Malevich,russian,87
2022-12-01,Kazimir_Malevich,16333,Kazimir Malevich,russian,87
2023-01-01,Kazimir_Malevich,17958,Kazimir Malevich,russian,87
2023-02-01,Kazimir_Malevich,18958,Kazimir Malevich,russian,87
2023-03-01,Kazimir_Malevich,25774,Kazimir Malevich,russian,87
2023-04-01,Kazimir_Malevich,17447,Kazimir Malevich,russian,87
2023-05-01,Kazimir_Malevich,17251,Kazimir Malevich,russian,87
2023-06-01,Kazimir_Malevich,15434,Kazimir Malevich,russian,87
2023-07-01,Kazimir_Malevich,14498,Kazimir Malevich,russian,87
2023-08-01,Kazimir_Malevich,14422,Kazimir Malevich,russian,87
2023-09-01,Kazimir_Malevich,15799,Kazimir Malevich,russian,87
2023-10-01,Kazimir_Malevich,16245,Kazimir Malevich,russian,87
2023-11-01,Kazimir_Malevich,15995,Kazimir Malevich,russian,87
2023-12-01,Kazimir_Malevich,15741,Kazimir Malevich,russian,87
2024-01-01,Kazimir_Malevich,19316,Kazimir Malevich,russian,87
2024-02-01,Kazimir_Malevich,18842,Kazimir Malevich,russian,87
2024-03-01,Kazimir_Malevich,18416,Kazimir Malevich,russian,87
2024-04-01,Kazimir_Malevich,16020,Kazimir Malevich,russian,87
2024-05-01,Kazimir_Malevich,14942,Kazimir Malevich,russian,87
2024-06-01,Kazimir_Malevich,12664,Kazimir Malevich,russian,87
2024-07-01,Kazimir_Malevich,12700,Kazimir Malevich,russian,87
2024-08-01,Kazimir_Malevich,13573,Kazimir Malevich,russian,87
2024-09-01,Kazimir_Malevich,14939,Kazimir Malevich,russian,87
2024-10-01,Kazimir_Malevich,16814,Kazimir Malevich,russian,87
2024-11-01,Kazimir_Malevich,15771,Kazimir Malevich,russian,87
2024-12-01,Kazimir_Malevich,13328,Kazimir Malevich,russian,87
2025-01-01,Kazimir_Malevich,15162,Kazimir Malevich,russian,87
2025-02-01,Kazimir_Malevich,14668,Kazimir Malevich,russian,87
2025-03-01,Kazimir_Malevich,15774,Kazimir Malevich,russian,87
2025-04-01,Kazimir_Malevich,15769,Kazimir Malevich,russian,87
2025-05-01,Kazimir_Malevich,15717,Kazimir Malevich,russian,87
2025-06-01,Kazimir_Malevich,12785,Kazimir Malevich,russian,87
2025-07-01,Kazimir_Malevich,12135,Kazimir Malevich,russian,87
2025-08-01,Kazimir_Malevich,14693,Kazimir Malevich,russian,87
2025-09-01,Kazimir_Malevich,17302,Kazimir Malevich,russian,87
2025-10-01,Kazimir_Malevich,14050,Kazimir Malevich,russian,87
2025-11-01,Kazimir_Malevich,15042,Kazimir Malevich,russian,87
2025-12-01,Kazimir_Malevich,15367,Kazimir Malevich,russian,87
2026-01-01,Kazimir_Malevich,13644,Kazimir Malevich,russian,87
2026-02-01,Kazimir_Malevich,14286,Kazimir Malevich,russian,87
2026-03-01,Kazimir_Malevich,6749,Kazimir Malevich,russian,87
2015-07-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2015-08-01,Kazymyr_Malevych,8,Kazymyr Malevych,ukrainian,87
2015-09-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2015-10-01,Kazymyr_Malevych,12,Kazymyr Malevych,ukrainian,87
2015-11-01,Kazymyr_Malevych,13,Kazymyr Malevych,ukrainian,87
2015-12-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2016-01-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2016-02-01,Kazymyr_Malevych,9,Kazymyr Malevych,ukrainian,87
2016-03-01,Kazymyr_Malevych,10,Kazymyr Malevych,ukrainian,87
2016-04-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2016-05-01,Kazymyr_Malevych,11,Kazymyr Malevych,ukrainian,87
2016-06-01,Kazymyr_Malevych,10,Kazymyr Malevych,ukrainian,87
2016-07-01,Kazymyr_Malevych,10,Kazymyr Malevych,ukrainian,87
2016-08-01,Kazymyr_Malevych,13,Kazymyr Malevych,ukrainian,87
2016-09-01,Kazymyr_Malevych,9,Kazymyr Malevych,ukrainian,87
2016-10-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2016-11-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2016-12-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2017-01-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2017-02-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2017-03-01,Kazymyr_Malevych,9,Kazymyr Malevych,ukrainian,87
2017-04-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2017-05-01,Kazymyr_Malevych,8,Kazymyr Malevych,ukrainian,87
2017-06-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2017-07-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2017-08-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2017-09-01,Kazymyr_Malevych,3,Kazymyr Malevych,ukrainian,87
2017-10-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2017-11-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2017-12-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2018-01-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2018-02-01,Kazymyr_Malevych,3,Kazymyr Malevych,ukrainian,87
2018-03-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2018-04-01,Kazymyr_Malevych,8,Kazymyr Malevych,ukrainian,87
2018-05-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2018-06-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2018-07-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2018-08-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2018-09-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2018-10-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2018-11-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2018-12-01,Kazymyr_Malevych,9,Kazymyr Malevych,ukrainian,87
2019-01-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2019-02-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2019-03-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2019-04-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2019-05-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2019-06-01,Kazymyr_Malevych,8,Kazymyr Malevych,ukrainian,87
2019-07-01,Kazymyr_Malevych,8,Kazymyr Malevych,ukrainian,87
2019-08-01,Kazymyr_Malevych,10,Kazymyr Malevych,ukrainian,87
2019-09-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2019-10-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2019-11-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2019-12-01,Kazymyr_Malevych,1,Kazymyr Malevych,ukrainian,87
2020-01-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2020-04-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2020-05-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2020-06-01,Kazymyr_Malevych,10,Kazymyr Malevych,ukrainian,87
2020-07-01,Kazymyr_Malevych,1,Kazymyr Malevych,ukrainian,87
2020-08-01,Kazymyr_Malevych,3,Kazymyr Malevych,ukrainian,87
2020-10-01,Kazymyr_Malevych,1,Kazymyr Malevych,ukrainian,87
2020-11-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2020-12-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2021-01-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2021-02-01,Kazymyr_Malevych,3,Kazymyr Malevych,ukrainian,87
2021-03-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2021-04-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2021-05-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2021-06-01,Kazymyr_Malevych,3,Kazymyr Malevych,ukrainian,87
2021-07-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2021-08-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2021-09-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2021-10-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2021-11-01,Kazymyr_Malevych,8,Kazymyr Malevych,ukrainian,87
2021-12-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2022-01-01,Kazymyr_Malevych,3,Kazymyr Malevych,ukrainian,87
2022-02-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2022-03-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2022-04-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2022-06-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2022-07-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2022-08-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2022-09-01,Kazymyr_Malevych,3,Kazymyr Malevych,ukrainian,87
2022-10-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2022-12-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2023-01-01,Kazymyr_Malevych,1,Kazymyr Malevych,ukrainian,87
2023-02-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2023-03-01,Kazymyr_Malevych,3,Kazymyr Malevych,ukrainian,87
2023-04-01,Kazymyr_Malevych,1,Kazymyr Malevych,ukrainian,87
2023-05-01,Kazymyr_Malevych,2,Kazymyr Malevych,ukrainian,87
2023-06-01,Kazymyr_Malevych,4,Kazymyr Malevych,ukrainian,87
2023-08-01,Kazymyr_Malevych,7,Kazymyr Malevych,ukrainian,87
2023-09-01,Kazymyr_Malevych,9,Kazymyr Malevych,ukrainian,87
2023-10-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2023-11-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2023-12-01,Kazymyr_Malevych,8,Kazymyr Malevych,ukrainian,87
2024-01-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2024-02-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2024-03-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2024-04-01,Kazymyr_Malevych,5,Kazymyr Malevych,ukrainian,87
2024-05-01,Kazymyr_Malevych,10,Kazymyr Malevych,ukrainian,87
2024-06-01,Kazymyr_Malevych,6,Kazymyr Malevych,ukrainian,87
2024-07-01,Kazymyr_Malevych,8,Kazymyr Malevych,ukrainian,87
