date,article,views,label,variant
2024-04-24,Feodosiia,2,Feodosiia,ukrainian
2024-04-25,Feodosiia,3,Feodosiia,ukrainian
2024-04-26,Feodosiia,1,Feodosiia,ukrainian
2024-04-27,Feodosiia,6,Feodosiia,ukrainian
2024-04-28,Feodosiia,2,Feodosiia,ukrainian
2024-04-29,Feodosiia,3,Feodosiia,ukrainian
2024-04-30,Feodosiia,2,Feodosiia,ukrainian
2024-05-01,Feodosiia,2,Feodosiia,ukrainian
2024-05-03,Feodosiia,1,Feodosiia,ukrainian
2024-05-04,Feodosiia,1,Feodosiia,ukrainian
2024-05-05,Feodosiia,6,Feodosiia,ukrainian
2024-05-06,Feodosiia,1,Feodosiia,ukrainian
2024-05-08,Feodosiia,1,Feodosiia,ukrainian
2024-05-11,Feodosiia,2,Feodosiia,ukrainian
2024-05-12,Feodosiia,3,Feodosiia,ukrainian
2024-05-14,Feodosiia,1,Feodosiia,ukrainian
2024-05-15,Feodosiia,1,Feodosiia,ukrainian
2024-05-16,Feodosiia,2,Feodosiia,ukrainian
2024-05-17,Feodosiia,1,Feodosiia,ukrainian
2024-05-20,Feodosiia,2,Feodosiia,ukrainian
2024-05-21,Feodosiia,2,Feodosiia,ukrainian
2024-05-23,Feodosiia,6,Feodosiia,ukrainian
2024-05-24,Feodosiia,4,Feodosiia,ukrainian
2024-05-25,Feodosiia,2,Feodosiia,ukrainian
2024-05-26,Feodosiia,3,Feodosiia,ukrainian
2024-05-27,Feodosiia,2,Feodosiia,ukrainian
2024-05-28,Feodosiia,2,Feodosiia,ukrainian
2024-05-29,Feodosiia,3,Feodosiia,ukrainian
2024-05-30,Feodosiia,1,Feodosiia,ukrainian
2024-05-31,Feodosiia,3,Feodosiia,ukrainian
2024-06-01,Feodosiia,2,Feodosiia,ukrainian
2024-06-02,Feodosiia,2,Feodosiia,ukrainian
2024-06-03,Feodosiia,3,Feodosiia,ukrainian
2024-06-05,Feodosiia,3,Feodosiia,ukrainian
2024-06-07,Feodosiia,1,Feodosiia,ukrainian
2024-06-08,Feodosiia,1,Feodosiia,ukrainian
2024-06-09,Feodosiia,5,Feodosiia,ukrainian
2024-06-10,Feodosiia,4,Feodosiia,ukrainian
2024-06-11,Feodosiia,1,Feodosiia,ukrainian
2024-06-12,Feodosiia,2,Feodosiia,ukrainian
2024-06-13,Feodosiia,1,Feodosiia,ukrainian
2024-06-14,Feodosiia,5,Feodosiia,ukrainian
2024-06-15,Feodosiia,1,Feodosiia,ukrainian
2024-06-16,Feodosiia,4,Feodosiia,ukrainian
2024-06-17,Feodosiia,1,Feodosiia,ukrainian
2024-06-18,Feodosiia,3,Feodosiia,ukrainian
2024-06-19,Feodosiia,3,Feodosiia,ukrainian
2024-06-20,Feodosiia,1,Feodosiia,ukrainian
2024-06-21,Feodosiia,1,Feodosiia,ukrainian
2024-06-23,Feodosiia,2,Feodosiia,ukrainian
2024-06-24,Feodosiia,3,Feodosiia,ukrainian
2024-06-25,Feodosiia,7,Feodosiia,ukrainian
2024-06-26,Feodosiia,1,Feodosiia,ukrainian
2024-06-27,Feodosiia,2,Feodosiia,ukrainian
2024-06-28,Feodosiia,1,Feodosiia,ukrainian
2024-06-29,Feodosiia,3,Feodosiia,ukrainian
2024-06-30,Feodosiia,3,Feodosiia,ukrainian
2024-07-02,Feodosiia,2,Feodosiia,ukrainian
2024-07-03,Feodosiia,1,Feodosiia,ukrainian
2024-07-04,Feodosiia,2,Feodosiia,ukrainian
2024-07-05,Feodosiia,1,Feodosiia,ukrainian
2024-07-06,Feodosiia,1,Feodosiia,ukrainian
2024-07-07,Feodosiia,2,Feodosiia,ukrainian
2024-07-08,Feodosiia,1,Feodosiia,ukrainian
2024-07-09,Feodosiia,6,Feodosiia,ukrainian
2024-07-10,Feodosiia,3,Feodosiia,ukrainian
2024-07-11,Feodosiia,7,Feodosiia,ukrainian
2024-07-12,Feodosiia,1,Feodosiia,ukrainian
2024-07-13,Feodosiia,2,Feodosiia,ukrainian
2024-07-14,Feodosiia,2,Feodosiia,ukrainian
