date,article,views,label,variant,pair_id
2021-01-01,FC_Dynamo_Kyiv,17268,Dynamo Kyiv,russian,32
2021-02-01,FC_Dynamo_Kyiv,23738,Dynamo Kyiv,russian,32
2021-03-01,FC_Dynamo_Kyiv,29614,Dynamo Kyiv,russian,32
2021-04-01,FC_Dynamo_Kyiv,25503,Dynamo Kyiv,russian,32
2021-05-01,FC_Dynamo_Kyiv,30715,Dynamo Kyiv,russian,32
2021-06-01,FC_Dynamo_Kyiv,47043,Dynamo Kyiv,russian,32
2021-07-01,FC_Dynamo_Kyiv,35943,Dynamo Kyiv,russian,32
2021-08-01,FC_Dynamo_Kyiv,35604,Dynamo Kyiv,russian,32
2021-09-01,FC_Dynamo_Kyiv,37297,Dynamo Kyiv,russian,32
2021-10-01,FC_Dynamo_Kyiv,29030,Dynamo Kyiv,russian,32
2021-11-01,FC_Dynamo_Kyiv,29954,Dynamo Kyiv,russian,32
2021-12-01,FC_Dynamo_Kyiv,22824,Dynamo Kyiv,russian,32
2022-01-01,FC_Dynamo_Kyiv,21504,Dynamo Kyiv,russian,32
2022-02-01,FC_Dynamo_Kyiv,61468,Dynamo Kyiv,russian,32
2022-03-01,FC_Dynamo_Kyiv,60438,Dynamo Kyiv,russian,32
2022-04-01,FC_Dynamo_Kyiv,31398,Dynamo Kyiv,russian,32
2022-05-01,FC_Dynamo_Kyiv,29119,Dynamo Kyiv,russian,32
2022-06-01,FC_Dynamo_Kyiv,25637,Dynamo Kyiv,russian,32
2022-07-01,FC_Dynamo_Kyiv,36739,Dynamo Kyiv,russian,32
2022-08-01,FC_Dynamo_Kyiv,51324,Dynamo Kyiv,russian,32
2022-09-01,FC_Dynamo_Kyiv,35209,Dynamo Kyiv,russian,32
2022-10-01,FC_Dynamo_Kyiv,34841,Dynamo Kyiv,russian,32
2022-11-01,FC_Dynamo_Kyiv,28786,Dynamo Kyiv,russian,32
2022-12-01,FC_Dynamo_Kyiv,23427,Dynamo Kyiv,russian,32
2023-01-01,FC_Dynamo_Kyiv,30195,Dynamo Kyiv,russian,32
2023-02-01,FC_Dynamo_Kyiv,22973,Dynamo Kyiv,russian,32
2023-03-01,FC_Dynamo_Kyiv,26759,Dynamo Kyiv,russian,32
2023-04-01,FC_Dynamo_Kyiv,21333,Dynamo Kyiv,russian,32
2023-05-01,FC_Dynamo_Kyiv,31393,Dynamo Kyiv,russian,32
2023-06-01,FC_Dynamo_Kyiv,31393,Dynamo Kyiv,russian,32
2023-07-01,FC_Dynamo_Kyiv,35879,Dynamo Kyiv,russian,32
2023-08-01,FC_Dynamo_Kyiv,51258,Dynamo Kyiv,russian,32
2023-09-01,FC_Dynamo_Kyiv,32353,Dynamo Kyiv,russian,32
2023-10-01,FC_Dynamo_Kyiv,26086,Dynamo Kyiv,russian,32
2023-11-01,FC_Dynamo_Kyiv,26540,Dynamo Kyiv,russian,32
2023-12-01,FC_Dynamo_Kyiv,28445,Dynamo Kyiv,russian,32
2024-01-01,FC_Dynamo_Kyiv,27352,Dynamo Kyiv,russian,32
2024-02-01,FC_Dynamo_Kyiv,25316,Dynamo Kyiv,russian,32
2024-03-01,FC_Dynamo_Kyiv,30341,Dynamo Kyiv,russian,32
2024-04-01,FC_Dynamo_Kyiv,30630,Dynamo Kyiv,russian,32
2024-05-01,FC_Dynamo_Kyiv,35331,Dynamo Kyiv,russian,32
2024-06-01,FC_Dynamo_Kyiv,39864,Dynamo Kyiv,russian,32
2024-07-01,FC_Dynamo_Kyiv,44325,Dynamo Kyiv,russian,32
2024-08-01,FC_Dynamo_Kyiv,61169,Dynamo Kyiv,russian,32
2024-09-01,FC_Dynamo_Kyiv,38057,Dynamo Kyiv,russian,32
2024-10-01,FC_Dynamo_Kyiv,36513,Dynamo Kyiv,russian,32
2024-11-01,FC_Dynamo_Kyiv,32776,Dynamo Kyiv,russian,32
2024-12-01,FC_Dynamo_Kyiv,33648,Dynamo Kyiv,russian,32
2025-01-01,FC_Dynamo_Kyiv,36713,Dynamo Kyiv,russian,32
2025-02-01,FC_Dynamo_Kyiv,29831,Dynamo Kyiv,russian,32
2025-03-01,FC_Dynamo_Kyiv,32392,Dynamo Kyiv,russian,32
2025-04-01,FC_Dynamo_Kyiv,32569,Dynamo Kyiv,russian,32
2025-05-01,FC_Dynamo_Kyiv,49965,Dynamo Kyiv,russian,32
2025-06-01,FC_Dynamo_Kyiv,45099,Dynamo Kyiv,russian,32
2025-07-01,FC_Dynamo_Kyiv,39173,Dynamo Kyiv,russian,32
2025-08-01,FC_Dynamo_Kyiv,51954,Dynamo Kyiv,russian,32
2025-09-01,FC_Dynamo_Kyiv,42278,Dynamo Kyiv,russian,32
2025-10-01,FC_Dynamo_Kyiv,40512,Dynamo Kyiv,russian,32
2025-11-01,FC_Dynamo_Kyiv,32243,Dynamo Kyiv,russian,32
2025-12-01,FC_Dynamo_Kyiv,30698,Dynamo Kyiv,russian,32
2026-01-01,FC_Dynamo_Kyiv,29661,Dynamo Kyiv,russian,32
2026-02-01,FC_Dynamo_Kyiv,23916,Dynamo Kyiv,russian,32
2026-03-01,FC_Dynamo_Kyiv,13247,Dynamo Kyiv,russian,32
2015-07-01,FC_Dynamo_Kiev,146,Dynamo Kiev,ukrainian,32
2015-08-01,FC_Dynamo_Kiev,185,Dynamo Kiev,ukrainian,32
2015-09-01,FC_Dynamo_Kiev,179,Dynamo Kiev,ukrainian,32
2015-10-01,FC_Dynamo_Kiev,201,Dynamo Kiev,ukrainian,32
2015-11-01,FC_Dynamo_Kiev,205,Dynamo Kiev,ukrainian,32
2015-12-01,FC_Dynamo_Kiev,220,Dynamo Kiev,ukrainian,32
2016-01-01,FC_Dynamo_Kiev,181,Dynamo Kiev,ukrainian,32
2016-02-01,FC_Dynamo_Kiev,214,Dynamo Kiev,ukrainian,32
2016-03-01,FC_Dynamo_Kiev,202,Dynamo Kiev,ukrainian,32
2016-04-01,FC_Dynamo_Kiev,227,Dynamo Kiev,ukrainian,32
2016-05-01,FC_Dynamo_Kiev,232,Dynamo Kiev,ukrainian,32
2016-06-01,FC_Dynamo_Kiev,227,Dynamo Kiev,ukrainian,32
2016-07-01,FC_Dynamo_Kiev,205,Dynamo Kiev,ukrainian,32
2016-08-01,FC_Dynamo_Kiev,182,Dynamo Kiev,ukrainian,32
2016-09-01,FC_Dynamo_Kiev,186,Dynamo Kiev,ukrainian,32
2016-10-01,FC_Dynamo_Kiev,191,Dynamo Kiev,ukrainian,32
2016-11-01,FC_Dynamo_Kiev,192,Dynamo Kiev,ukrainian,32
2016-12-01,FC_Dynamo_Kiev,198,Dynamo Kiev,ukrainian,32
2017-01-01,FC_Dynamo_Kiev,164,Dynamo Kiev,ukrainian,32
2017-02-01,FC_Dynamo_Kiev,195,Dynamo Kiev,ukrainian,32
2017-03-01,FC_Dynamo_Kiev,200,Dynamo Kiev,ukrainian,32
2017-04-01,FC_Dynamo_Kiev,195,Dynamo Kiev,ukrainian,32
2017-05-01,FC_Dynamo_Kiev,215,Dynamo Kiev,ukrainian,32
2017-06-01,FC_Dynamo_Kiev,322,Dynamo Kiev,ukrainian,32
2017-07-01,FC_Dynamo_Kiev,139,Dynamo Kiev,ukrainian,32
2017-08-01,FC_Dynamo_Kiev,156,Dynamo Kiev,ukrainian,32
2017-09-01,FC_Dynamo_Kiev,181,Dynamo Kiev,ukrainian,32
2017-10-01,FC_Dynamo_Kiev,172,Dynamo Kiev,ukrainian,32
2017-11-01,FC_Dynamo_Kiev,136,Dynamo Kiev,ukrainian,32
2017-12-01,FC_Dynamo_Kiev,138,Dynamo Kiev,ukrainian,32
2018-01-01,FC_Dynamo_Kiev,119,Dynamo Kiev,ukrainian,32
2018-02-01,FC_Dynamo_Kiev,88,Dynamo Kiev,ukrainian,32
2018-03-01,FC_Dynamo_Kiev,94,Dynamo Kiev,ukrainian,32
2018-04-01,FC_Dynamo_Kiev,109,Dynamo Kiev,ukrainian,32
2018-05-01,FC_Dynamo_Kiev,103,Dynamo Kiev,ukrainian,32
2018-06-01,FC_Dynamo_Kiev,106,Dynamo Kiev,ukrainian,32
2018-07-01,FC_Dynamo_Kiev,152,Dynamo Kiev,ukrainian,32
2018-08-01,FC_Dynamo_Kiev,115,Dynamo Kiev,ukrainian,32
2018-09-01,FC_Dynamo_Kiev,114,Dynamo Kiev,ukrainian,32
2018-10-01,FC_Dynamo_Kiev,123,Dynamo Kiev,ukrainian,32
2018-11-01,FC_Dynamo_Kiev,132,Dynamo Kiev,ukrainian,32
2018-12-01,FC_Dynamo_Kiev,112,Dynamo Kiev,ukrainian,32
2019-01-01,FC_Dynamo_Kiev,127,Dynamo Kiev,ukrainian,32
2019-02-01,FC_Dynamo_Kiev,124,Dynamo Kiev,ukrainian,32
2019-03-01,FC_Dynamo_Kiev,229,Dynamo Kiev,ukrainian,32
2019-04-01,FC_Dynamo_Kiev,203,Dynamo Kiev,ukrainian,32
2019-05-01,FC_Dynamo_Kiev,144,Dynamo Kiev,ukrainian,32
2019-06-01,FC_Dynamo_Kiev,139,Dynamo Kiev,ukrainian,32
2019-07-01,FC_Dynamo_Kiev,164,Dynamo Kiev,ukrainian,32
2019-08-01,FC_Dynamo_Kiev,205,Dynamo Kiev,ukrainian,32
2019-09-01,FC_Dynamo_Kiev,166,Dynamo Kiev,ukrainian,32
2019-10-01,FC_Dynamo_Kiev,173,Dynamo Kiev,ukrainian,32
2019-11-01,FC_Dynamo_Kiev,145,Dynamo Kiev,ukrainian,32
2019-12-01,FC_Dynamo_Kiev,137,Dynamo Kiev,ukrainian,32
2020-01-01,FC_Dynamo_Kiev,163,Dynamo Kiev,ukrainian,32
2020-02-01,FC_Dynamo_Kiev,104,Dynamo Kiev,ukrainian,32
2020-03-01,FC_Dynamo_Kiev,121,Dynamo Kiev,ukrainian,32
2020-04-01,FC_Dynamo_Kiev,130,Dynamo Kiev,ukrainian,32
2020-05-01,FC_Dynamo_Kiev,177,Dynamo Kiev,ukrainian,32
2020-06-01,FC_Dynamo_Kiev,106,Dynamo Kiev,ukrainian,32
2020-07-01,FC_Dynamo_Kiev,121,Dynamo Kiev,ukrainian,32
2020-08-01,FC_Dynamo_Kiev,130,Dynamo Kiev,ukrainian,32
2020-09-01,FC_Dynamo_Kiev,99,Dynamo Kiev,ukrainian,32
2020-10-01,FC_Dynamo_Kiev,99,Dynamo Kiev,ukrainian,32
2020-11-01,FC_Dynamo_Kiev,92,Dynamo Kiev,ukrainian,32
2020-12-01,FC_Dynamo_Kiev,108,Dynamo Kiev,ukrainian,32
2021-01-01,FC_Dynamo_Kiev,97,Dynamo Kiev,ukrainian,32
2021-02-01,FC_Dynamo_Kiev,100,Dynamo Kiev,ukrainian,32
2021-03-01,FC_Dynamo_Kiev,100,Dynamo Kiev,ukrainian,32
2021-04-01,FC_Dynamo_Kiev,109,Dynamo Kiev,ukrainian,32
2021-05-01,FC_Dynamo_Kiev,155,Dynamo Kiev,ukrainian,32
2021-06-01,FC_Dynamo_Kiev,117,Dynamo Kiev,ukrainian,32
2021-07-01,FC_Dynamo_Kiev,94,Dynamo Kiev,ukrainian,32
2021-08-01,FC_Dynamo_Kiev,105,Dynamo Kiev,ukrainian,32
2021-09-01,FC_Dynamo_Kiev,89,Dynamo Kiev,ukrainian,32
2021-10-01,FC_Dynamo_Kiev,147,Dynamo Kiev,ukrainian,32
2021-11-01,FC_Dynamo_Kiev,82,Dynamo Kiev,ukrainian,32
2021-12-01,FC_Dynamo_Kiev,80,Dynamo Kiev,ukrainian,32
2022-01-01,FC_Dynamo_Kiev,89,Dynamo Kiev,ukrainian,32
2022-02-01,FC_Dynamo_Kiev,110,Dynamo Kiev,ukrainian,32
2022-03-01,FC_Dynamo_Kiev,129,Dynamo Kiev,ukrainian,32
2022-04-01,FC_Dynamo_Kiev,102,Dynamo Kiev,ukrainian,32
2022-05-01,FC_Dynamo_Kiev,112,Dynamo Kiev,ukrainian,32
2022-06-01,FC_Dynamo_Kiev,105,Dynamo Kiev,ukrainian,32
2022-07-01,FC_Dynamo_Kiev,121,Dynamo Kiev,ukrainian,32
2022-08-01,FC_Dynamo_Kiev,148,Dynamo Kiev,ukrainian,32
2022-09-01,FC_Dynamo_Kiev,88,Dynamo Kiev,ukrainian,32
2022-10-01,FC_Dynamo_Kiev,96,Dynamo Kiev,ukrainian,32
2022-11-01,FC_Dynamo_Kiev,74,Dynamo Kiev,ukrainian,32
2022-12-01,FC_Dynamo_Kiev,132,Dynamo Kiev,ukrainian,32
2023-01-01,FC_Dynamo_Kiev,95,Dynamo Kiev,ukrainian,32
2023-02-01,FC_Dynamo_Kiev,98,Dynamo Kiev,ukrainian,32
2023-03-01,FC_Dynamo_Kiev,134,Dynamo Kiev,ukrainian,32
2023-04-01,FC_Dynamo_Kiev,138,Dynamo Kiev,ukrainian,32
2023-05-01,FC_Dynamo_Kiev,127,Dynamo Kiev,ukrainian,32
2023-06-01,FC_Dynamo_Kiev,134,Dynamo Kiev,ukrainian,32
2023-07-01,FC_Dynamo_Kiev,149,Dynamo Kiev,ukrainian,32
2023-08-01,FC_Dynamo_Kiev,184,Dynamo Kiev,ukrainian,32
2023-09-01,FC_Dynamo_Kiev,139,Dynamo Kiev,ukrainian,32
2023-10-01,FC_Dynamo_Kiev,115,Dynamo Kiev,ukrainian,32
2023-11-01,FC_Dynamo_Kiev,114,Dynamo Kiev,ukrainian,32
2023-12-01,FC_Dynamo_Kiev,162,Dynamo Kiev,ukrainian,32
2024-01-01,FC_Dynamo_Kiev,165,Dynamo Kiev,ukrainian,32
2024-02-01,FC_Dynamo_Kiev,141,Dynamo Kiev,ukrainian,32
2024-03-01,FC_Dynamo_Kiev,155,Dynamo Kiev,ukrainian,32
2024-04-01,FC_Dynamo_Kiev,158,Dynamo Kiev,ukrainian,32
2024-05-01,FC_Dynamo_Kiev,238,Dynamo Kiev,ukrainian,32
2024-06-01,FC_Dynamo_Kiev,160,Dynamo Kiev,ukrainian,32
2024-07-01,FC_Dynamo_Kiev,167,Dynamo Kiev,ukrainian,32
2024-08-01,FC_Dynamo_Kiev,139,Dynamo Kiev,ukrainian,32
2024-09-01,FC_Dynamo_Kiev,173,Dynamo Kiev,ukrainian,32
2024-10-01,FC_Dynamo_Kiev,139,Dynamo Kiev,ukrainian,32
2024-11-01,FC_Dynamo_Kiev,133,Dynamo Kiev,ukrainian,32
2024-12-01,FC_Dynamo_Kiev,152,Dynamo Kiev,ukrainian,32
2025-01-01,FC_Dynamo_Kiev,142,Dynamo Kiev,ukrainian,32
2025-02-01,FC_Dynamo_Kiev,126,Dynamo Kiev,ukrainian,32
2025-03-01,FC_Dynamo_Kiev,143,Dynamo Kiev,ukrainian,32
2025-04-01,FC_Dynamo_Kiev,159,Dynamo Kiev,ukrainian,32
2025-05-01,FC_Dynamo_Kiev,167,Dynamo Kiev,ukrainian,32
2025-06-01,FC_Dynamo_Kiev,144,Dynamo Kiev,ukrainian,32
2025-07-01,FC_Dynamo_Kiev,87,Dynamo Kiev,ukrainian,32
2025-08-01,FC_Dynamo_Kiev,114,Dynamo Kiev,ukrainian,32
2025-09-01,FC_Dynamo_Kiev,118,Dynamo Kiev,ukrainian,32
2025-10-01,FC_Dynamo_Kiev,79,Dynamo Kiev,ukrainian,32
2025-11-01,FC_Dynamo_Kiev,114,Dynamo Kiev,ukrainian,32
2025-12-01,FC_Dynamo_Kiev,131,Dynamo Kiev,ukrainian,32
2026-01-01,FC_Dynamo_Kiev,65,Dynamo Kiev,ukrainian,32
2026-02-01,FC_Dynamo_Kiev,97,Dynamo Kiev,ukrainian,32
2026-03-01,FC_Dynamo_Kiev,71,Dynamo Kiev,ukrainian,32
