date,article,views,label,variant,pair_id
2021-12-01,Ukraine,607297,Ukraine (no article),russian,27
2022-01-01,Ukraine,1342625,Ukraine (no article),russian,27
2022-02-01,Ukraine,10093079,Ukraine (no article),russian,27
2022-03-01,Ukraine,5757352,Ukraine (no article),russian,27
2022-04-01,Ukraine,1405646,Ukraine (no article),russian,27
2022-05-01,Ukraine,964880,Ukraine (no article),russian,27
2022-06-01,Ukraine,665795,Ukraine (no article),russian,27
2022-07-01,Ukraine,663386,Ukraine (no article),russian,27
2022-08-01,Ukraine,720237,Ukraine (no article),russian,27
2022-09-01,Ukraine,1130071,Ukraine (no article),russian,27
2022-10-01,Ukraine,1166105,Ukraine (no article),russian,27
2022-11-01,Ukraine,853218,Ukraine (no article),russian,27
2022-12-01,Ukraine,564757,Ukraine (no article),russian,27
2023-01-01,Ukraine,676471,Ukraine (no article),russian,27
2023-02-01,Ukraine,796555,Ukraine (no article),russian,27
2023-03-01,Ukraine,797738,Ukraine (no article),russian,27
2023-04-01,Ukraine,529534,Ukraine (no article),russian,27
2023-05-01,Ukraine,765111,Ukraine (no article),russian,27
2023-06-01,Ukraine,1143431,Ukraine (no article),russian,27
2023-07-01,Ukraine,1018007,Ukraine (no article),russian,27
2023-08-01,Ukraine,630608,Ukraine (no article),russian,27
2023-09-01,Ukraine,609829,Ukraine (no article),russian,27
2023-10-01,Ukraine,557568,Ukraine (no article),russian,27
2023-11-01,Ukraine,455533,Ukraine (no article),russian,27
2023-12-01,Ukraine,492916,Ukraine (no article),russian,27
2024-01-01,Ukraine,569043,Ukraine (no article),russian,27
2024-02-01,Ukraine,619930,Ukraine (no article),russian,27
2024-03-01,Ukraine,622151,Ukraine (no article),russian,27
2024-04-01,Ukraine,500592,Ukraine (no article),russian,27
2024-05-01,Ukraine,403777,Ukraine (no article),russian,27
2024-06-01,Ukraine,351330,Ukraine (no article),russian,27
2024-07-01,Ukraine,312536,Ukraine (no article),russian,27
2024-08-01,Ukraine,425185,Ukraine (no article),russian,27
2024-09-01,Ukraine,330997,Ukraine (no article),russian,27
2024-10-01,Ukraine,320417,Ukraine (no article),russian,27
2024-11-01,Ukraine,394159,Ukraine (no article),russian,27
2024-12-01,Ukraine,345289,Ukraine (no article),russian,27
2025-01-01,Ukraine,332360,Ukraine (no article),russian,27
2025-02-01,Ukraine,489847,Ukraine (no article),russian,27
2025-03-01,Ukraine,710223,Ukraine (no article),russian,27
2025-04-01,Ukraine,338013,Ukraine (no article),russian,27
2025-05-01,Ukraine,365213,Ukraine (no article),russian,27
2025-06-01,Ukraine,355648,Ukraine (no article),russian,27
2025-07-01,Ukraine,309621,Ukraine (no article),russian,27
2025-08-01,Ukraine,436893,Ukraine (no article),russian,27
2025-09-01,Ukraine,358855,Ukraine (no article),russian,27
2025-10-01,Ukraine,288215,Ukraine (no article),russian,27
2025-11-01,Ukraine,609946,Ukraine (no article),russian,27
2025-12-01,Ukraine,631761,Ukraine (no article),russian,27
2026-01-01,Ukraine,564220,Ukraine (no article),russian,27
2026-02-01,Ukraine,386344,Ukraine (no article),russian,27
2026-03-01,Ukraine,222182,Ukraine (no article),russian,27
2015-07-01,The_Ukraine,121,The Ukraine (with article),ukrainian,27
2015-08-01,The_Ukraine,149,The Ukraine (with article),ukrainian,27
2015-09-01,The_Ukraine,133,The Ukraine (with article),ukrainian,27
2015-10-01,The_Ukraine,179,The Ukraine (with article),ukrainian,27
2015-11-01,The_Ukraine,180,The Ukraine (with article),ukrainian,27
2015-12-01,The_Ukraine,166,The Ukraine (with article),ukrainian,27
2016-01-01,The_Ukraine,230,The Ukraine (with article),ukrainian,27
2016-02-01,The_Ukraine,190,The Ukraine (with article),ukrainian,27
2016-03-01,The_Ukraine,189,The Ukraine (with article),ukrainian,27
2016-04-01,The_Ukraine,180,The Ukraine (with article),ukrainian,27
2016-05-01,The_Ukraine,190,The Ukraine (with article),ukrainian,27
2016-06-01,The_Ukraine,182,The Ukraine (with article),ukrainian,27
2016-07-01,The_Ukraine,246,The Ukraine (with article),ukrainian,27
2016-08-01,The_Ukraine,235,The Ukraine (with article),ukrainian,27
2016-09-01,The_Ukraine,198,The Ukraine (with article),ukrainian,27
2016-10-01,The_Ukraine,220,The Ukraine (with article),ukrainian,27
2016-11-01,The_Ukraine,307,The Ukraine (with article),ukrainian,27
2016-12-01,The_Ukraine,192,The Ukraine (with article),ukrainian,27
2017-01-01,The_Ukraine,201,The Ukraine (with article),ukrainian,27
2017-02-01,The_Ukraine,169,The Ukraine (with article),ukrainian,27
2017-03-01,The_Ukraine,155,The Ukraine (with article),ukrainian,27
2017-04-01,The_Ukraine,274,The Ukraine (with article),ukrainian,27
2017-05-01,The_Ukraine,175,The Ukraine (with article),ukrainian,27
2017-06-01,The_Ukraine,301,The Ukraine (with article),ukrainian,27
2017-07-01,The_Ukraine,161,The Ukraine (with article),ukrainian,27
2017-08-01,The_Ukraine,138,The Ukraine (with article),ukrainian,27
2017-09-01,The_Ukraine,126,The Ukraine (with article),ukrainian,27
2017-10-01,The_Ukraine,146,The Ukraine (with article),ukrainian,27
2017-11-01,The_Ukraine,123,The Ukraine (with article),ukrainian,27
2017-12-01,The_Ukraine,136,The Ukraine (with article),ukrainian,27
2018-01-01,The_Ukraine,160,The Ukraine (with article),ukrainian,27
2018-02-01,The_Ukraine,114,The Ukraine (with article),ukrainian,27
2018-03-01,The_Ukraine,142,The Ukraine (with article),ukrainian,27
2018-04-01,The_Ukraine,113,The Ukraine (with article),ukrainian,27
2018-05-01,The_Ukraine,111,The Ukraine (with article),ukrainian,27
2018-06-01,The_Ukraine,93,The Ukraine (with article),ukrainian,27
2018-07-01,The_Ukraine,141,The Ukraine (with article),ukrainian,27
2018-08-01,The_Ukraine,115,The Ukraine (with article),ukrainian,27
2018-09-01,The_Ukraine,140,The Ukraine (with article),ukrainian,27
2018-10-01,The_Ukraine,139,The Ukraine (with article),ukrainian,27
2018-11-01,The_Ukraine,108,The Ukraine (with article),ukrainian,27
2018-12-01,The_Ukraine,126,The Ukraine (with article),ukrainian,27
2019-01-01,The_Ukraine,168,The Ukraine (with article),ukrainian,27
2019-02-01,The_Ukraine,99,The Ukraine (with article),ukrainian,27
2019-03-01,The_Ukraine,128,The Ukraine (with article),ukrainian,27
2019-04-01,The_Ukraine,164,The Ukraine (with article),ukrainian,27
2019-05-01,The_Ukraine,153,The Ukraine (with article),ukrainian,27
2019-06-01,The_Ukraine,130,The Ukraine (with article),ukrainian,27
2019-07-01,The_Ukraine,104,The Ukraine (with article),ukrainian,27
2019-08-01,The_Ukraine,136,The Ukraine (with article),ukrainian,27
2019-09-01,The_Ukraine,212,The Ukraine (with article),ukrainian,27
2019-10-01,The_Ukraine,196,The Ukraine (with article),ukrainian,27
2019-11-01,The_Ukraine,205,The Ukraine (with article),ukrainian,27
2019-12-01,The_Ukraine,170,The Ukraine (with article),ukrainian,27
2020-01-01,The_Ukraine,144,The Ukraine (with article),ukrainian,27
2020-02-01,The_Ukraine,137,The Ukraine (with article),ukrainian,27
2020-03-01,The_Ukraine,92,The Ukraine (with article),ukrainian,27
2020-04-01,The_Ukraine,100,The Ukraine (with article),ukrainian,27
2020-05-01,The_Ukraine,185,The Ukraine (with article),ukrainian,27
2020-06-01,The_Ukraine,202,The Ukraine (with article),ukrainian,27
2020-07-01,The_Ukraine,116,The Ukraine (with article),ukrainian,27
2020-08-01,The_Ukraine,121,The Ukraine (with article),ukrainian,27
2020-09-01,The_Ukraine,106,The Ukraine (with article),ukrainian,27
2020-10-01,The_Ukraine,103,The Ukraine (with article),ukrainian,27
2020-11-01,The_Ukraine,100,The Ukraine (with article),ukrainian,27
2020-12-01,The_Ukraine,101,The Ukraine (with article),ukrainian,27
2021-01-01,The_Ukraine,95,The Ukraine (with article),ukrainian,27
2021-02-01,The_Ukraine,107,The Ukraine (with article),ukrainian,27
2021-03-01,The_Ukraine,148,The Ukraine (with article),ukrainian,27
2021-04-01,The_Ukraine,158,The Ukraine (with article),ukrainian,27
2021-05-01,The_Ukraine,172,The Ukraine (with article),ukrainian,27
2021-06-01,The_Ukraine,117,The Ukraine (with article),ukrainian,27
2021-07-01,The_Ukraine,113,The Ukraine (with article),ukrainian,27
2021-08-01,The_Ukraine,93,The Ukraine (with article),ukrainian,27
2021-09-01,The_Ukraine,97,The Ukraine (with article),ukrainian,27
2021-10-01,The_Ukraine,113,The Ukraine (with article),ukrainian,27
2021-11-01,The_Ukraine,88,The Ukraine (with article),ukrainian,27
2021-12-01,The_Ukraine,129,The Ukraine (with article),ukrainian,27
2022-01-01,The_Ukraine,248,The Ukraine (with article),ukrainian,27
2022-02-01,The_Ukraine,906,The Ukraine (with article),ukrainian,27
2022-03-01,The_Ukraine,794,The Ukraine (with article),ukrainian,27
2022-04-01,The_Ukraine,319,The Ukraine (with article),ukrainian,27
2022-05-01,The_Ukraine,204,The Ukraine (with article),ukrainian,27
2022-06-01,The_Ukraine,217,The Ukraine (with article),ukrainian,27
2022-07-01,The_Ukraine,193,The Ukraine (with article),ukrainian,27
2022-08-01,The_Ukraine,163,The Ukraine (with article),ukrainian,27
2022-09-01,The_Ukraine,153,The Ukraine (with article),ukrainian,27
2022-10-01,The_Ukraine,215,The Ukraine (with article),ukrainian,27
2022-11-01,The_Ukraine,144,The Ukraine (with article),ukrainian,27
2022-12-01,The_Ukraine,192,The Ukraine (with article),ukrainian,27
2023-01-01,The_Ukraine,140,The Ukraine (with article),ukrainian,27
2023-02-01,The_Ukraine,120,The Ukraine (with article),ukrainian,27
2023-03-01,The_Ukraine,117,The Ukraine (with article),ukrainian,27
2023-04-01,The_Ukraine,141,The Ukraine (with article),ukrainian,27
2023-05-01,The_Ukraine,121,The Ukraine (with article),ukrainian,27
2023-06-01,The_Ukraine,113,The Ukraine (with article),ukrainian,27
2023-07-01,The_Ukraine,108,The Ukraine (with article),ukrainian,27
2023-08-01,The_Ukraine,90,The Ukraine (with article),ukrainian,27
2023-09-01,The_Ukraine,138,The Ukraine (with article),ukrainian,27
2023-10-01,The_Ukraine,90,The Ukraine (with article),ukrainian,27
2023-11-01,The_Ukraine,106,The Ukraine (with article),ukrainian,27
2023-12-01,The_Ukraine,110,The Ukraine (with article),ukrainian,27
2024-01-01,The_Ukraine,115,The Ukraine (with article),ukrainian,27
2024-02-01,The_Ukraine,140,The Ukraine (with article),ukrainian,27
2024-03-01,The_Ukraine,126,The Ukraine (with article),ukrainian,27
2024-04-01,The_Ukraine,70,The Ukraine (with article),ukrainian,27
2024-05-01,The_Ukraine,99,The Ukraine (with article),ukrainian,27
2024-06-01,The_Ukraine,123,The Ukraine (with article),ukrainian,27
2024-07-01,The_Ukraine,120,The Ukraine (with article),ukrainian,27
2024-08-01,The_Ukraine,108,The Ukraine (with article),ukrainian,27
2024-09-01,The_Ukraine,65,The Ukraine (with article),ukrainian,27
2024-10-01,The_Ukraine,102,The Ukraine (with article),ukrainian,27
2024-11-01,The_Ukraine,104,The Ukraine (with article),ukrainian,27
2024-12-01,The_Ukraine,109,The Ukraine (with article),ukrainian,27
2025-01-01,The_Ukraine,104,The Ukraine (with article),ukrainian,27
2025-02-01,The_Ukraine,104,The Ukraine (with article),ukrainian,27
2025-03-01,The_Ukraine,164,The Ukraine (with article),ukrainian,27
2025-04-01,The_Ukraine,109,The Ukraine (with article),ukrainian,27
2025-05-01,The_Ukraine,95,The Ukraine (with article),ukrainian,27
2025-06-01,The_Ukraine,92,The Ukraine (with article),ukrainian,27
2025-07-01,The_Ukraine,103,The Ukraine (with article),ukrainian,27
2025-08-01,The_Ukraine,102,The Ukraine (with article),ukrainian,27
2025-09-01,The_Ukraine,107,The Ukraine (with article),ukrainian,27
2025-10-01,The_Ukraine,90,The Ukraine (with article),ukrainian,27
2025-11-01,The_Ukraine,104,The Ukraine (with article),ukrainian,27
2025-12-01,The_Ukraine,112,The Ukraine (with article),ukrainian,27
2026-01-01,The_Ukraine,139,The Ukraine (with article),ukrainian,27
2026-02-01,The_Ukraine,63,The Ukraine (with article),ukrainian,27
2026-03-01,The_Ukraine,63,The Ukraine (with article),ukrainian,27
