date,article,views,label,variant,pair_id
2015-07-01,Feodosia,2947,Feodosia,russian,82
2015-08-01,Feodosia,3404,Feodosia,russian,82
2015-09-01,Feodosia,3312,Feodosia,russian,82
2015-10-01,Feodosia,4023,Feodosia,russian,82
2015-11-01,Feodosia,3486,Feodosia,russian,82
2015-12-01,Feodosia,3668,Feodosia,russian,82
2016-01-01,Feodosia,3596,Feodosia,russian,82
2016-02-01,Feodosia,3767,Feodosia,russian,82
2016-03-01,Feodosia,3920,Feodosia,russian,82
2016-04-01,Feodosia,5757,Feodosia,russian,82
2016-05-01,Feodosia,4468,Feodosia,russian,82
2016-06-01,Feodosia,3540,Feodosia,russian,82
2016-07-01,Feodosia,5361,Feodosia,russian,82
2016-08-01,Feodosia,4044,Feodosia,russian,82
2016-09-01,Feodosia,4206,Feodosia,russian,82
2016-10-01,Feodosia,4105,Feodosia,russian,82
2016-11-01,Feodosia,4081,Feodosia,russian,82
2016-12-01,Feodosia,4538,Feodosia,russian,82
2017-01-01,Feodosia,5385,Feodosia,russian,82
2017-02-01,Feodosia,4307,Feodosia,russian,82
2017-03-01,Feodosia,4994,Feodosia,russian,82
2017-04-01,Feodosia,4927,Feodosia,russian,82
2017-05-01,Feodosia,5218,Feodosia,russian,82
2017-06-01,Feodosia,4292,Feodosia,russian,82
2017-07-01,Feodosia,4443,Feodosia,russian,82
2017-08-01,Feodosia,4321,Feodosia,russian,82
2017-09-01,Feodosia,4165,Feodosia,russian,82
2017-10-01,Feodosia,4825,Feodosia,russian,82
2017-11-01,Feodosia,4620,Feodosia,russian,82
2017-12-01,Feodosia,4730,Feodosia,russian,82
2018-01-01,Feodosia,5017,Feodosia,russian,82
2018-02-01,Feodosia,4328,Feodosia,russian,82
2018-03-01,Feodosia,5470,Feodosia,russian,82
2018-04-01,Feodosia,4697,Feodosia,russian,82
2018-05-01,Feodosia,5113,Feodosia,russian,82
2018-06-01,Feodosia,4783,Feodosia,russian,82
2018-07-01,Feodosia,5284,Feodosia,russian,82
2018-08-01,Feodosia,5201,Feodosia,russian,82
2018-09-01,Feodosia,4932,Feodosia,russian,82
2018-10-01,Feodosia,5284,Feodosia,russian,82
2018-11-01,Feodosia,5653,Feodosia,russian,82
2018-12-01,Feodosia,5131,Feodosia,russian,82
2019-01-01,Feodosia,5516,Feodosia,russian,82
2019-02-01,Feodosia,4881,Feodosia,russian,82
2019-03-01,Feodosia,5329,Feodosia,russian,82
2019-04-01,Feodosia,4917,Feodosia,russian,82
2019-05-01,Feodosia,5531,Feodosia,russian,82
2019-06-01,Feodosia,5020,Feodosia,russian,82
2019-07-01,Feodosia,4961,Feodosia,russian,82
2019-08-01,Feodosia,5415,Feodosia,russian,82
2019-09-01,Feodosia,5059,Feodosia,russian,82
2019-10-01,Feodosia,5791,Feodosia,russian,82
2019-11-01,Feodosia,6700,Feodosia,russian,82
2019-12-01,Feodosia,5732,Feodosia,russian,82
2020-01-01,Feodosia,6798,Feodosia,russian,82
2020-02-01,Feodosia,6959,Feodosia,russian,82
2020-03-01,Feodosia,14503,Feodosia,russian,82
2020-04-01,Feodosia,12510,Feodosia,russian,82
2020-05-01,Feodosia,9463,Feodosia,russian,82
2020-06-01,Feodosia,8551,Feodosia,russian,82
2020-07-01,Feodosia,8512,Feodosia,russian,82
2020-08-01,Feodosia,7546,Feodosia,russian,82
2020-09-01,Feodosia,6064,Feodosia,russian,82
2020-10-01,Feodosia,6379,Feodosia,russian,82
2020-11-01,Feodosia,6467,Feodosia,russian,82
