date,article,views,label,variant,pair_id
2015-07-01,Chernobyl_disaster,284776,Chernobyl (disaster),russian,10
2015-08-01,Chernobyl_disaster,303600,Chernobyl (disaster),russian,10
2015-09-01,Chernobyl_disaster,258321,Chernobyl (disaster),russian,10
2015-10-01,Chernobyl_disaster,354238,Chernobyl (disaster),russian,10
2015-11-01,Chernobyl_disaster,285300,Chernobyl (disaster),russian,10
2015-12-01,Chernobyl_disaster,288880,Chernobyl (disaster),russian,10
2016-01-01,Chernobyl_disaster,380349,Chernobyl (disaster),russian,10
2016-02-01,Chernobyl_disaster,314280,Chernobyl (disaster),russian,10
2016-03-01,Chernobyl_disaster,379563,Chernobyl (disaster),russian,10
2016-04-01,Chernobyl_disaster,1009787,Chernobyl (disaster),russian,10
2016-05-01,Chernobyl_disaster,450253,Chernobyl (disaster),russian,10
2016-06-01,Chernobyl_disaster,243339,Chernobyl (disaster),russian,10
2016-07-01,Chernobyl_disaster,280708,Chernobyl (disaster),russian,10
2016-08-01,Chernobyl_disaster,259055,Chernobyl (disaster),russian,10
2016-09-01,Chernobyl_disaster,259319,Chernobyl (disaster),russian,10
2016-10-01,Chernobyl_disaster,306040,Chernobyl (disaster),russian,10
2016-11-01,Chernobyl_disaster,375092,Chernobyl (disaster),russian,10
2016-12-01,Chernobyl_disaster,349380,Chernobyl (disaster),russian,10
2017-01-01,Chernobyl_disaster,311388,Chernobyl (disaster),russian,10
2017-02-01,Chernobyl_disaster,315078,Chernobyl (disaster),russian,10
2017-03-01,Chernobyl_disaster,335208,Chernobyl (disaster),russian,10
2017-04-01,Chernobyl_disaster,362522,Chernobyl (disaster),russian,10
2017-05-01,Chernobyl_disaster,303599,Chernobyl (disaster),russian,10
2017-06-01,Chernobyl_disaster,239157,Chernobyl (disaster),russian,10
2017-07-01,Chernobyl_disaster,228451,Chernobyl (disaster),russian,10
2017-08-01,Chernobyl_disaster,233675,Chernobyl (disaster),russian,10
2017-09-01,Chernobyl_disaster,235980,Chernobyl (disaster),russian,10
2017-10-01,Chernobyl_disaster,248508,Chernobyl (disaster),russian,10
2017-11-01,Chernobyl_disaster,255381,Chernobyl (disaster),russian,10
2017-12-01,Chernobyl_disaster,280200,Chernobyl (disaster),russian,10
2018-01-01,Chernobyl_disaster,295502,Chernobyl (disaster),russian,10
2018-02-01,Chernobyl_disaster,278886,Chernobyl (disaster),russian,10
2018-03-01,Chernobyl_disaster,336126,Chernobyl (disaster),russian,10
2018-04-01,Chernobyl_disaster,358744,Chernobyl (disaster),russian,10
2018-05-01,Chernobyl_disaster,304542,Chernobyl (disaster),russian,10
2018-06-01,Chernobyl_disaster,231948,Chernobyl (disaster),russian,10
2018-07-01,Chernobyl_disaster,292233,Chernobyl (disaster),russian,10
2018-08-01,Chernobyl_disaster,286898,Chernobyl (disaster),russian,10
2018-09-01,Chernobyl_disaster,260564,Chernobyl (disaster),russian,10
2018-10-01,Chernobyl_disaster,545584,Chernobyl (disaster),russian,10
2018-11-01,Chernobyl_disaster,278397,Chernobyl (disaster),russian,10
2018-12-01,Chernobyl_disaster,252950,Chernobyl (disaster),russian,10
2019-01-01,Chernobyl_disaster,291794,Chernobyl (disaster),russian,10
2019-02-01,Chernobyl_disaster,328913,Chernobyl (disaster),russian,10
2019-03-01,Chernobyl_disaster,482355,Chernobyl (disaster),russian,10
2019-04-01,Chernobyl_disaster,939939,Chernobyl (disaster),russian,10
2019-05-01,Chernobyl_disaster,7953652,Chernobyl (disaster),russian,10
2019-06-01,Chernobyl_disaster,9162336,Chernobyl (disaster),russian,10
2019-07-01,Chernobyl_disaster,2437017,Chernobyl (disaster),russian,10
2019-08-01,Chernobyl_disaster,1323855,Chernobyl (disaster),russian,10
2019-09-01,Chernobyl_disaster,937847,Chernobyl (disaster),russian,10
2019-10-01,Chernobyl_disaster,777742,Chernobyl (disaster),russian,10
2019-11-01,Chernobyl_disaster,610887,Chernobyl (disaster),russian,10
2019-12-01,Chernobyl_disaster,677798,Chernobyl (disaster),russian,10
2020-01-01,Chernobyl_disaster,775376,Chernobyl (disaster),russian,10
2020-02-01,Chernobyl_disaster,538579,Chernobyl (disaster),russian,10
