date,article,views,label,variant,pair_id
2015-07-01,Sergei_Korolev,9652,Sergei Korolev,russian,85
2015-08-01,Sergei_Korolev,9878,Sergei Korolev,russian,85
2015-09-01,Sergei_Korolev,11533,Sergei Korolev,russian,85
2015-10-01,Sergei_Korolev,11859,Sergei Korolev,russian,85
2015-11-01,Sergei_Korolev,11839,Sergei Korolev,russian,85
2015-12-01,Sergei_Korolev,12230,Sergei Korolev,russian,85
2016-01-01,Sergei_Korolev,14270,Sergei Korolev,russian,85
2016-02-01,Sergei_Korolev,13627,Sergei Korolev,russian,85
2016-03-01,Sergei_Korolev,15325,Sergei Korolev,russian,85
2016-04-01,Sergei_Korolev,17063,Sergei Korolev,russian,85
2016-05-01,Sergei_Korolev,12946,Sergei Korolev,russian,85
2016-06-01,Sergei_Korolev,9674,Sergei Korolev,russian,85
2016-07-01,Sergei_Korolev,9522,Sergei Korolev,russian,85
2016-08-01,Sergei_Korolev,26295,Sergei Korolev,russian,85
2016-09-01,Sergei_Korolev,14198,Sergei Korolev,russian,85
2016-10-01,Sergei_Korolev,20349,Sergei Korolev,russian,85
2016-11-01,Sergei_Korolev,19027,Sergei Korolev,russian,85
2016-12-01,Sergei_Korolev,16056,Sergei Korolev,russian,85
2017-01-01,Sergei_Korolev,17999,Sergei Korolev,russian,85
2017-02-01,Sergei_Korolev,13347,Sergei Korolev,russian,85
2017-03-01,Sergei_Korolev,14382,Sergei Korolev,russian,85
2017-04-01,Sergei_Korolev,16563,Sergei Korolev,russian,85
2017-05-01,Sergei_Korolev,14022,Sergei Korolev,russian,85
2017-06-01,Sergei_Korolev,12901,Sergei Korolev,russian,85
2017-07-01,Sergei_Korolev,12642,Sergei Korolev,russian,85
2017-08-01,Sergei_Korolev,11763,Sergei Korolev,russian,85
2017-09-01,Sergei_Korolev,12708,Sergei Korolev,russian,85
2017-10-01,Sergei_Korolev,17589,Sergei Korolev,russian,85
2017-11-01,Sergei_Korolev,14988,Sergei Korolev,russian,85
2017-12-01,Sergei_Korolev,13802,Sergei Korolev,russian,85
2018-01-01,Sergei_Korolev,15627,Sergei Korolev,russian,85
2018-02-01,Sergei_Korolev,17218,Sergei Korolev,russian,85
2018-03-01,Sergei_Korolev,15345,Sergei Korolev,russian,85
