date,article,views,label,variant,pair_id
2016-09-01,Kyiv,4556,Ukrainian-derived search,ukrainian,1
2016-10-01,Kyiv,3236,Ukrainian-derived search,ukrainian,1
2016-11-01,Kyiv,3715,Ukrainian-derived search,ukrainian,1
2016-12-01,Kyiv,3265,Ukrainian-derived search,ukrainian,1
2017-01-01,Kyiv,3459,Ukrainian-derived search,ukrainian,1
2017-02-01,Kyiv,3269,Ukrainian-derived search,ukrainian,1
2017-03-01,Kyiv,3770,Ukrainian-derived search,ukrainian,1
2017-04-01,Kyiv,3585,Ukrainian-derived search,ukrainian,1
2017-05-01,Kyiv,4630,Ukrainian-derived search,ukrainian,1
2017-06-01,Kyiv,1849,Ukrainian-derived search,ukrainian,1
2017-07-01,Kyiv,1824,Ukrainian-derived search,ukrainian,1
2017-08-01,Kyiv,1761,Ukrainian-derived search,ukrainian,1
2017-09-01,Kyiv,1942,Ukrainian-derived search,ukrainian,1
2017-10-01,Kyiv,1793,Ukrainian-derived search,ukrainian,1
2017-11-01,Kyiv,2658,Ukrainian-derived search,ukrainian,1
2017-12-01,Kyiv,2340,Ukrainian-derived search,ukrainian,1
2018-01-01,Kyiv,3645,Ukrainian-derived search,ukrainian,1
2018-02-01,Kyiv,1778,Ukrainian-derived search,ukrainian,1
2018-03-01,Kyiv,3146,Ukrainian-derived search,ukrainian,1
2018-04-01,Kyiv,2390,Ukrainian-derived search,ukrainian,1
2018-05-01,Kyiv,3002,Ukrainian-derived search,ukrainian,1
2018-06-01,Kyiv,3615,Ukrainian-derived search,ukrainian,1
2018-07-01,Kyiv,3336,Ukrainian-derived search,ukrainian,1
2018-08-01,Kyiv,3386,Ukrainian-derived search,ukrainian,1
2018-09-01,Kyiv,2637,Ukrainian-derived search,ukrainian,1
2018-10-01,Kyiv,2621,Ukrainian-derived search,ukrainian,1
2018-11-01,Kyiv,3388,Ukrainian-derived search,ukrainian,1
2018-12-01,Kyiv,2987,Ukrainian-derived search,ukrainian,1
2019-01-01,Kyiv,2918,Ukrainian-derived search,ukrainian,1
2019-02-01,Kyiv,4146,Ukrainian-derived search,ukrainian,1
2019-03-01,Kyiv,3746,Ukrainian-derived search,ukrainian,1
2019-04-01,Kyiv,4822,Ukrainian-derived search,ukrainian,1
2019-05-01,Kyiv,3693,Ukrainian-derived search,ukrainian,1
2019-06-01,Kyiv,3699,Ukrainian-derived search,ukrainian,1
2019-07-01,Kyiv,4185,Ukrainian-derived search,ukrainian,1
2019-08-01,Kyiv,3896,Ukrainian-derived search,ukrainian,1
2019-09-01,Kyiv,4475,Ukrainian-derived search,ukrainian,1
2019-10-01,Kyiv,4219,Ukrainian-derived search,ukrainian,1
2019-11-01,Kyiv,7102,Ukrainian-derived search,ukrainian,1
2019-12-01,Kyiv,4230,Ukrainian-derived search,ukrainian,1
2020-01-01,Kyiv,4524,Ukrainian-derived search,ukrainian,1
2020-02-01,Kyiv,3421,Ukrainian-derived search,ukrainian,1
2020-03-01,Kyiv,3826,Ukrainian-derived search,ukrainian,1
2020-04-01,Kyiv,4434,Ukrainian-derived search,ukrainian,1
2020-05-01,Kyiv,4415,Ukrainian-derived search,ukrainian,1
2020-06-01,Kyiv,3621,Ukrainian-derived search,ukrainian,1
2020-07-01,Kyiv,4388,Ukrainian-derived search,ukrainian,1
2020-08-01,Kyiv,9265,Ukrainian-derived search,ukrainian,1
2020-09-01,Kyiv,39219,Ukrainian-derived search,ukrainian,1
2020-10-01,Kyiv,69128,Ukrainian-derived search,ukrainian,1
2020-11-01,Kyiv,68882,Ukrainian-derived search,ukrainian,1
2020-12-01,Kyiv,119398,Ukrainian-derived search,ukrainian,1
2021-01-01,Kyiv,73672,Ukrainian-derived search,ukrainian,1
2021-02-01,Kyiv,61232,Ukrainian-derived search,ukrainian,1
2021-03-01,Kyiv,71975,Ukrainian-derived search,ukrainian,1
2021-04-01,Kyiv,76985,Ukrainian-derived search,ukrainian,1
2021-05-01,Kyiv,73466,Ukrainian-derived search,ukrainian,1
2021-06-01,Kyiv,72461,Ukrainian-derived search,ukrainian,1
2021-07-01,Kyiv,76643,Ukrainian-derived search,ukrainian,1
2021-08-01,Kyiv,76578,Ukrainian-derived search,ukrainian,1
2021-09-01,Kyiv,70666,Ukrainian-derived search,ukrainian,1
2021-10-01,Kyiv,70267,Ukrainian-derived search,ukrainian,1
2021-11-01,Kyiv,74816,Ukrainian-derived search,ukrainian,1
2021-12-01,Kyiv,124623,Ukrainian-derived search,ukrainian,1
2022-01-01,Kyiv,182815,Ukrainian-derived search,ukrainian,1
2022-02-01,Kyiv,1405085,Ukrainian-derived search,ukrainian,1
2022-03-01,Kyiv,905898,Ukrainian-derived search,ukrainian,1
2022-04-01,Kyiv,229162,Ukrainian-derived search,ukrainian,1
2022-05-01,Kyiv,149310,Ukrainian-derived search,ukrainian,1
2022-06-01,Kyiv,112356,Ukrainian-derived search,ukrainian,1
2022-07-01,Kyiv,97761,Ukrainian-derived search,ukrainian,1
2022-08-01,Kyiv,104575,Ukrainian-derived search,ukrainian,1
2022-09-01,Kyiv,123847,Ukrainian-derived search,ukrainian,1
2022-10-01,Kyiv,177383,Ukrainian-derived search,ukrainian,1
2022-11-01,Kyiv,128754,Ukrainian-derived search,ukrainian,1
2022-12-01,Kyiv,139262,Ukrainian-derived search,ukrainian,1
2023-01-01,Kyiv,129028,Ukrainian-derived search,ukrainian,1
2023-02-01,Kyiv,126359,Ukrainian-derived search,ukrainian,1
2023-03-01,Kyiv,129938,Ukrainian-derived search,ukrainian,1
2023-04-01,Kyiv,93665,Ukrainian-derived search,ukrainian,1
2023-05-01,Kyiv,128063,Ukrainian-derived search,ukrainian,1
2023-06-01,Kyiv,110600,Ukrainian-derived search,ukrainian,1
2023-07-01,Kyiv,100423,Ukrainian-derived search,ukrainian,1
2023-08-01,Kyiv,96467,Ukrainian-derived search,ukrainian,1
2023-09-01,Kyiv,90673,Ukrainian-derived search,ukrainian,1
2023-10-01,Kyiv,82163,Ukrainian-derived search,ukrainian,1
2023-11-01,Kyiv,76201,Ukrainian-derived search,ukrainian,1
2023-12-01,Kyiv,128042,Ukrainian-derived search,ukrainian,1
2024-01-01,Kyiv,105426,Ukrainian-derived search,ukrainian,1
2024-02-01,Kyiv,104374,Ukrainian-derived search,ukrainian,1
2024-03-01,Kyiv,109390,Ukrainian-derived search,ukrainian,1
2024-04-01,Kyiv,81872,Ukrainian-derived search,ukrainian,1
2024-05-01,Kyiv,80058,Ukrainian-derived search,ukrainian,1
2024-06-01,Kyiv,70106,Ukrainian-derived search,ukrainian,1
2024-07-01,Kyiv,72282,Ukrainian-derived search,ukrainian,1
2024-08-01,Kyiv,82868,Ukrainian-derived search,ukrainian,1
2024-09-01,Kyiv,67014,Ukrainian-derived search,ukrainian,1
2024-10-01,Kyiv,66110,Ukrainian-derived search,ukrainian,1
2024-11-01,Kyiv,81924,Ukrainian-derived search,ukrainian,1
2024-12-01,Kyiv,110880,Ukrainian-derived search,ukrainian,1
2025-01-01,Kyiv,72975,Ukrainian-derived search,ukrainian,1
2025-02-01,Kyiv,78640,Ukrainian-derived search,ukrainian,1
2025-03-01,Kyiv,98179,Ukrainian-derived search,ukrainian,1
2025-04-01,Kyiv,79757,Ukrainian-derived search,ukrainian,1
2025-05-01,Kyiv,79870,Ukrainian-derived search,ukrainian,1
2025-06-01,Kyiv,79330,Ukrainian-derived search,ukrainian,1
2025-07-01,Kyiv,75048,Ukrainian-derived search,ukrainian,1
2025-08-01,Kyiv,82090,Ukrainian-derived search,ukrainian,1
2025-09-01,Kyiv,91455,Ukrainian-derived search,ukrainian,1
2025-10-01,Kyiv,64853,Ukrainian-derived search,ukrainian,1
2025-11-01,Kyiv,70240,Ukrainian-derived search,ukrainian,1
2025-12-01,Kyiv,146858,Ukrainian-derived search,ukrainian,1
2026-01-01,Kyiv,80500,Ukrainian-derived search,ukrainian,1
2026-02-01,Kyiv,58776,Ukrainian-derived search,ukrainian,1
2026-03-01,Kyiv,29244,Ukrainian-derived search,ukrainian,1
