date,article,views,label,variant
2024-05-07,Kiev,223,Russian-derived search,russian
2024-05-08,Kiev,235,Russian-derived search,russian
2024-05-09,Kiev,273,Russian-derived search,russian
2024-05-10,Kiev,265,Russian-derived search,russian
2024-05-11,Kiev,239,Russian-derived search,russian
2024-05-12,Kiev,285,Russian-derived search,russian
2024-05-13,Kiev,271,Russian-derived search,russian
2024-05-14,Kiev,241,Russian-derived search,russian
2024-05-15,Kiev,304,Russian-derived search,russian
2024-05-16,Kiev,272,Russian-derived search,russian
2024-05-17,Kiev,232,Russian-derived search,russian
2024-05-18,Kiev,241,Russian-derived search,russian
2024-05-19,Kiev,304,Russian-derived search,russian
2024-05-20,Kiev,243,Russian-derived search,russian
2024-05-21,Kiev,272,Russian-derived search,russian
2024-05-22,Kiev,267,Russian-derived search,russian
2024-05-23,Kiev,220,Russian-derived search,russian
2024-05-24,Kiev,223,Russian-derived search,russian
2024-05-25,Kiev,229,Russian-derived search,russian
2024-05-26,Kiev,243,Russian-derived search,russian
2024-05-27,Kiev,232,Russian-derived search,russian
2024-05-28,Kiev,225,Russian-derived search,russian
2024-05-29,Kiev,261,Russian-derived search,russian
2024-05-30,Kiev,284,Russian-derived search,russian
2024-05-31,Kiev,311,Russian-derived search,russian
2024-06-01,Kiev,267,Russian-derived search,russian
2024-06-02,Kiev,256,Russian-derived search,russian
2024-06-03,Kiev,266,Russian-derived search,russian
2024-06-04,Kiev,218,Russian-derived search,russian
2024-06-05,Kiev,225,Russian-derived search,russian
2024-06-06,Kiev,220,Russian-derived search,russian
2024-06-07,Kiev,224,Russian-derived search,russian
2024-06-08,Kiev,234,Russian-derived search,russian
2024-06-09,Kiev,262,Russian-derived search,russian
2024-06-10,Kiev,262,Russian-derived search,russian
2024-06-11,Kiev,246,Russian-derived search,russian
2024-06-12,Kiev,245,Russian-derived search,russian
2024-06-13,Kiev,222,Russian-derived search,russian
2024-06-14,Kiev,226,Russian-derived search,russian
2024-06-15,Kiev,262,Russian-derived search,russian
2024-06-16,Kiev,221,Russian-derived search,russian
2024-06-17,Kiev,278,Russian-derived search,russian
2024-06-18,Kiev,237,Russian-derived search,russian
2024-06-19,Kiev,225,Russian-derived search,russian
2024-06-20,Kiev,279,Russian-derived search,russian
2024-06-21,Kiev,215,Russian-derived search,russian
2024-06-22,Kiev,256,Russian-derived search,russian
2024-06-23,Kiev,256,Russian-derived search,russian
2024-06-24,Kiev,354,Russian-derived search,russian
2024-06-25,Kiev,263,Russian-derived search,russian
2024-06-26,Kiev,269,Russian-derived search,russian
2024-06-27,Kiev,249,Russian-derived search,russian
2024-06-28,Kiev,252,Russian-derived search,russian
2024-06-29,Kiev,215,Russian-derived search,russian
2024-06-30,Kiev,237,Russian-derived search,russian
2024-07-01,Kiev,224,Russian-derived search,russian
2024-07-02,Kiev,248,Russian-derived search,russian
2024-07-03,Kiev,254,Russian-derived search,russian
2024-07-04,Kiev,230,Russian-derived search,russian
2024-07-05,Kiev,244,Russian-derived search,russian
2024-07-06,Kiev,242,Russian-derived search,russian
2024-07-07,Kiev,252,Russian-derived search,russian
2024-07-08,Kiev,263,Russian-derived search,russian
2024-07-09,Kiev,309,Russian-derived search,russian
2024-07-10,Kiev,270,Russian-derived search,russian
