date,article,views,label,variant,pair_id
2019-03-01,Igor_Sikorsky,16058,Igor Sikorsky,russian,84
2019-04-01,Igor_Sikorsky,13172,Igor Sikorsky,russian,84
2019-05-01,Igor_Sikorsky,20245,Igor Sikorsky,russian,84
2019-06-01,Igor_Sikorsky,15065,Igor Sikorsky,russian,84
2019-07-01,Igor_Sikorsky,13905,Igor Sikorsky,russian,84
2019-08-01,Igor_Sikorsky,13901,Igor Sikorsky,russian,84
2019-09-01,Igor_Sikorsky,14110,Igor Sikorsky,russian,84
2019-10-01,Igor_Sikorsky,15053,Igor Sikorsky,russian,84
2019-11-01,Igor_Sikorsky,13598,Igor Sikorsky,russian,84
2019-12-01,Igor_Sikorsky,12747,Igor Sikorsky,russian,84
2020-01-01,Igor_Sikorsky,44462,Igor Sikorsky,russian,84
2020-02-01,Igor_Sikorsky,16517,Igor Sikorsky,russian,84
2020-03-01,Igor_Sikorsky,14418,Igor Sikorsky,russian,84
2020-04-01,Igor_Sikorsky,14922,Igor Sikorsky,russian,84
2020-05-01,Igor_Sikorsky,19314,Igor Sikorsky,russian,84
2020-06-01,Igor_Sikorsky,12656,Igor Sikorsky,russian,84
2020-07-01,Igor_Sikorsky,13176,Igor Sikorsky,russian,84
2020-08-01,Igor_Sikorsky,13142,Igor Sikorsky,russian,84
2020-09-01,Igor_Sikorsky,14765,Igor Sikorsky,russian,84
2020-10-01,Igor_Sikorsky,14194,Igor Sikorsky,russian,84
2020-11-01,Igor_Sikorsky,12876,Igor Sikorsky,russian,84
2020-12-01,Igor_Sikorsky,13417,Igor Sikorsky,russian,84
2021-01-01,Igor_Sikorsky,15749,Igor Sikorsky,russian,84
2021-02-01,Igor_Sikorsky,13260,Igor Sikorsky,russian,84
2021-03-01,Igor_Sikorsky,16236,Igor Sikorsky,russian,84
2021-04-01,Igor_Sikorsky,15015,Igor Sikorsky,russian,84
2021-05-01,Igor_Sikorsky,18353,Igor Sikorsky,russian,84
2021-06-01,Igor_Sikorsky,14117,Igor Sikorsky,russian,84
2021-07-01,Igor_Sikorsky,14696,Igor Sikorsky,russian,84
2021-08-01,Igor_Sikorsky,16821,Igor Sikorsky,russian,84
2021-09-01,Igor_Sikorsky,15830,Igor Sikorsky,russian,84
2021-10-01,Igor_Sikorsky,14306,Igor Sikorsky,russian,84
2021-11-01,Igor_Sikorsky,12771,Igor Sikorsky,russian,84
2021-12-01,Igor_Sikorsky,13627,Igor Sikorsky,russian,84
2022-01-01,Igor_Sikorsky,14975,Igor Sikorsky,russian,84
2022-02-01,Igor_Sikorsky,22405,Igor Sikorsky,russian,84
2022-03-01,Igor_Sikorsky,26720,Igor Sikorsky,russian,84
2022-04-01,Igor_Sikorsky,20639,Igor Sikorsky,russian,84
2022-05-01,Igor_Sikorsky,32261,Igor Sikorsky,russian,84
2022-06-01,Igor_Sikorsky,15534,Igor Sikorsky,russian,84
2022-07-01,Igor_Sikorsky,16219,Igor Sikorsky,russian,84
2022-08-01,Igor_Sikorsky,17469,Igor Sikorsky,russian,84
2022-09-01,Igor_Sikorsky,17851,Igor Sikorsky,russian,84
2022-10-01,Igor_Sikorsky,17400,Igor Sikorsky,russian,84
2022-11-01,Igor_Sikorsky,19647,Igor Sikorsky,russian,84
2022-12-01,Igor_Sikorsky,18401,Igor Sikorsky,russian,84
2023-01-01,Igor_Sikorsky,18757,Igor Sikorsky,russian,84
2023-02-01,Igor_Sikorsky,17412,Igor Sikorsky,russian,84
2023-03-01,Igor_Sikorsky,20428,Igor Sikorsky,russian,84
2023-04-01,Igor_Sikorsky,17314,Igor Sikorsky,russian,84
2023-05-01,Igor_Sikorsky,22808,Igor Sikorsky,russian,84
2023-06-01,Igor_Sikorsky,19185,Igor Sikorsky,russian,84
2023-07-01,Igor_Sikorsky,19256,Igor Sikorsky,russian,84
2023-08-01,Igor_Sikorsky,19493,Igor Sikorsky,russian,84
2023-09-01,Igor_Sikorsky,23811,Igor Sikorsky,russian,84
2023-10-01,Igor_Sikorsky,18340,Igor Sikorsky,russian,84
2023-11-01,Igor_Sikorsky,18786,Igor Sikorsky,russian,84
2023-12-01,Igor_Sikorsky,20522,Igor Sikorsky,russian,84
2024-01-01,Igor_Sikorsky,20168,Igor Sikorsky,russian,84
2024-02-01,Igor_Sikorsky,21576,Igor Sikorsky,russian,84
2024-03-01,Igor_Sikorsky,19504,Igor Sikorsky,russian,84
2024-04-01,Igor_Sikorsky,17599,Igor Sikorsky,russian,84
2024-05-01,Igor_Sikorsky,20717,Igor Sikorsky,russian,84
2024-06-01,Igor_Sikorsky,14409,Igor Sikorsky,russian,84
2024-07-01,Igor_Sikorsky,13545,Igor Sikorsky,russian,84
2024-08-01,Igor_Sikorsky,18047,Igor Sikorsky,russian,84
2024-09-01,Igor_Sikorsky,15115,Igor Sikorsky,russian,84
2024-10-01,Igor_Sikorsky,15444,Igor Sikorsky,russian,84
2024-11-01,Igor_Sikorsky,14302,Igor Sikorsky,russian,84
2024-12-01,Igor_Sikorsky,15124,Igor Sikorsky,russian,84
2025-01-01,Igor_Sikorsky,27285,Igor Sikorsky,russian,84
2025-02-01,Igor_Sikorsky,17947,Igor Sikorsky,russian,84
2025-03-01,Igor_Sikorsky,15802,Igor Sikorsky,russian,84
2025-04-01,Igor_Sikorsky,16220,Igor Sikorsky,russian,84
2025-05-01,Igor_Sikorsky,20268,Igor Sikorsky,russian,84
2025-06-01,Igor_Sikorsky,16636,Igor Sikorsky,russian,84
2025-07-01,Igor_Sikorsky,17620,Igor Sikorsky,russian,84
2025-08-01,Igor_Sikorsky,15009,Igor Sikorsky,russian,84
2025-09-01,Igor_Sikorsky,38164,Igor Sikorsky,russian,84
2025-10-01,Igor_Sikorsky,20481,Igor Sikorsky,russian,84
2025-11-01,Igor_Sikorsky,14281,Igor Sikorsky,russian,84
2025-12-01,Igor_Sikorsky,14136,Igor Sikorsky,russian,84
2026-01-01,Igor_Sikorsky,16060,Igor Sikorsky,russian,84
2026-02-01,Igor_Sikorsky,12845,Igor Sikorsky,russian,84
2026-03-01,Igor_Sikorsky,6458,Igor Sikorsky,russian,84
